epoch,train_loss,validation_loss
1,1.506263017654419,1.7198909521102905
25,0.38070738315582275,0.5387573838233948
50,0.1632891297340393,0.25607845187187195
75,0.12389176338911057,0.20550452172756195
100,0.09806936979293823,0.16848795115947723
125,0.07883677631616592,0.13964210450649261
150,0.06596550345420837,0.12243575602769852
175,0.05662744492292404,0.11041542887687683
200,0.05005653202533722,0.10161735117435455
225,0.04476669430732727,0.09491651505231857
250,0.040479257702827454,0.08929936587810516
275,0.03669640049338341,0.08434715121984482
300,0.03412972390651703,0.08068260550498962
325,0.030736399814486504,0.07715531438589096
350,0.028306245803833008,0.07372019439935684
375,0.02608289197087288,0.07120192050933838
400,0.024434421211481094,0.0689070001244545
425,0.022517550736665726,0.06660005450248718
450,0.020914599299430847,0.06466289609670639
475,0.019447805359959602,0.0625719279050827
500,0.018468167632818222,0.06143175810575485
525,0.01729520596563816,0.05985531583428383
550,0.016493070870637894,0.05874912440776825
575,0.015437004156410694,0.05735531449317932
600,0.014736177399754524,0.05696240812540054
625,0.01441277377307415,0.05625187233090401
650,0.013465013355016708,0.054892729967832565
675,0.013166198506951332,0.054540831595659256
700,0.012618960812687874,0.05383832007646561
725,0.011732385493814945,0.05306851118803024
750,0.01136422622948885,0.052382227033376694
775,0.010871026664972305,0.05183502286672592
800,0.010487545281648636,0.05101734772324562
825,0.01018377486616373,0.050785377621650696
850,0.00976418424397707,0.050452474504709244
875,0.009432981722056866,0.049830738455057144
900,0.009181255474686623,0.04943836107850075
925,0.008798966184258461,0.049174804240465164
950,0.008595132268965244,0.04847126081585884
975,0.0083144661039114,0.04850339516997337
1000,0.008086311630904675,0.04815756157040596
1025,0.007893755100667477,0.047642942517995834
1050,0.0076836091466248035,0.04735694080591202
1075,0.007449756842106581,0.04703788086771965
1100,0.0072362651117146015,0.046977780759334564
1125,0.007015107199549675,0.0467337965965271
1150,0.0068698967806994915,0.0463564470410347
1175,0.00675138458609581,0.046131592243909836
1200,0.006692264694720507,0.0462445393204689
1225,0.006412549875676632,0.045668814331293106
1250,0.006277448497712612,0.04557618871331215
1275,0.006166074424982071,0.04538295790553093
1300,0.006022979039698839,0.04491589218378067
1325,0.005899112671613693,0.044773686677217484
1350,0.005740792490541935,0.04490985348820686
1375,0.005626209545880556,0.044413112103939056
1400,0.005510164424777031,0.044377148151397705
1425,0.0054682036861777306,0.04413706064224243
1450,0.005336889065802097,0.043952859938144684
1475,0.005214661825448275,0.0439201258122921
1500,0.005113343708217144,0.04392348229885101
1525,0.004974347539246082,0.04350055009126663
1550,0.00492508290335536,0.04370798543095589
1575,0.004833338316529989,0.043370846658945084
1600,0.004721434786915779,0.04316992685198784
1625,0.0046485718339681625,0.04291671887040138
1650,0.004614916164427996,0.04303552210330963
1675,0.004531098995357752,0.04265120252966881
1700,0.004471209831535816,0.04254009202122688
1725,0.004372979514300823,0.04252343997359276
1750,0.0042924173176288605,0.04224022477865219
1775,0.004250741098076105,0.042028263211250305
1800,0.004162329714745283,0.04197125881910324
1825,0.004088872577995062,0.042063359171152115
1850,0.0040622795931994915,0.04182685539126396
1875,0.003965482115745544,0.04181772843003273
1900,0.003938069101423025,0.041758619248867035
1925,0.003908372018486261,0.041706524789333344
1950,0.0038274582475423813,0.04147123917937279
1975,0.0037573976442217827,0.04140213504433632
2000,0.0037126082461327314,0.04141002148389816
2025,0.0036600236780941486,0.04111681506037712
2050,0.0036367210559546947,0.041010260581970215
2075,0.0035991668701171875,0.04130012169480324
2100,0.0035492689348757267,0.04121425747871399
2125,0.003516280325129628,0.04106730595231056
2150,0.003415867453441024,0.040318652987480164
2175,0.003382232505828142,0.04053996130824089
2200,0.0033536450937390327,0.040362536907196045
2225,0.0033240336924791336,0.04041977971792221
2250,0.0033227805979549885,0.04050660505890846
2275,0.0032258639112114906,0.040182191878557205
2300,0.0031821534503251314,0.03997042775154114
2325,0.003190493443980813,0.04012921825051308
2350,0.0031283930875360966,0.03998259827494621
2375,0.0031199713703244925,0.039765357971191406
2400,0.003084061434492469,0.040040746331214905
2425,0.0030306566040962934,0.03950943425297737
2450,0.003027458908036351,0.039848145097494125
2475,0.002982925623655319,0.03952760249376297
2500,0.002951129339635372,0.039396125823259354
2525,0.002934698946774006,0.039344336837530136
2550,0.002889348194003105,0.039339251816272736
2575,0.0028462617192417383,0.03913212567567825
2600,0.0028666239231824875,0.03893512487411499
2625,0.0028306308668106794,0.03914296627044678
2650,0.004290768876671791,0.040090203285217285
2675,0.002914891578257084,0.03944450989365578
2700,0.002799366135150194,0.038988444954156876
2725,0.0027258347254246473,0.038902223110198975
2750,0.002728953491896391,0.0387822650372982
2775,0.00268560997210443,0.03882867470383644
2800,0.0026352722197771072,0.038644157350063324
2825,0.0026216087862849236,0.03864806145429611
2850,0.0026092701591551304,0.03845454007387161
2875,0.002553138416260481,0.038672108203172684
2900,0.002579804277047515,0.03825506567955017
2925,0.0025201181415468454,0.03840523958206177
2950,0.0025398004800081253,0.03845934569835663
2975,0.0025263482239097357,0.03837103396654129
3000,0.0024760784581303596,0.03851033374667168
3025,0.002482809592038393,0.03827204182744026
3050,0.0024468591436743736,0.03790585324168205
3075,0.002428000094369054,0.03805358707904816
3100,0.002423952566459775,0.03779138997197151
3125,0.002389903413131833,0.037913091480731964
3150,0.0024034776724874973,0.03761669248342514
3175,0.002338909078389406,0.03773116692900658
3200,0.002370910719037056,0.03770757466554642
3225,0.002319909166544676,0.03770286962389946
3250,0.0023163624573498964,0.037647850811481476
3275,0.0022829147055745125,0.037802841514348984
3300,0.002303929766640067,0.0377158485352993
3325,0.0022555163595825434,0.03721532225608826
3350,0.0022387229837477207,0.037544891238212585
3375,0.0022005767095834017,0.03702026233077049
3400,0.0022208401933312416,0.03733639419078827
3425,0.0022022901102900505,0.03720014914870262
3450,0.0021954260300844908,0.03687099367380142
3475,0.0021929016802459955,0.037267912179231644
3500,0.0021709795109927654,0.036944951862096786
3525,0.0021764333359897137,0.03686383739113808
3550,0.0021358102094382048,0.036714136600494385
3575,0.002157146343961358,0.03714962676167488
3600,0.002129353815689683,0.036945633590221405
3625,0.0021221349015831947,0.03718217834830284
3650,0.0021096584387123585,0.036695994436740875
3675,0.0020986273884773254,0.03659149631857872
3700,0.0020870668813586235,0.036636143922805786
3725,0.0020269453525543213,0.03644157201051712
3750,0.002068733563646674,0.03675288334488869
3775,0.0020688988734036684,0.03663152828812599
3800,0.0020955270156264305,0.03668636083602905
3825,0.0020427792333066463,0.036528196185827255
3850,0.00204159296117723,0.036512792110443115
3875,0.0019931530114263296,0.03646007552742958
3900,0.0019835266284644604,0.03655153885483742
3925,0.0019445348298177123,0.03651594743132591
3950,0.0019843876361846924,0.03642530366778374
3975,0.0019474038854241371,0.036407068371772766
4000,0.0019580721855163574,0.03619961813092232
4025,0.0019309661583974957,0.036259546875953674
4050,0.0019204721320420504,0.03630470484495163
4075,0.0019257102394476533,0.03619377315044403
4100,0.0019066076492890716,0.03602469712495804
4125,0.001932244747877121,0.03579755872488022
4150,0.0018776499200612307,0.03583517670631409
4175,0.0018846426391974092,0.03606890141963959
4200,0.0018693468300625682,0.036031756550073624
4225,0.0018457764526829123,0.035964272916316986
4250,0.0018655124586075544,0.035914015024900436
4275,0.0018514468101784587,0.03584916517138481
4300,0.0018283284734934568,0.03591723367571831
4325,0.0018365085124969482,0.035579048097133636
4350,0.001802575308829546,0.03585852310061455
4375,0.0018291891319677234,0.03558563068509102
4400,0.00181753805372864,0.03603748232126236
4425,0.00184639694634825,0.035605911165475845
4450,0.0017885534325614572,0.035721905529499054
4475,0.0017619563732296228,0.03533565625548363
4500,0.0017829245189204812,0.03564499318599701
4525,0.001788075314834714,0.03553769364953041
4550,0.0017859672661870718,0.03556004539132118
4575,0.0017704428173601627,0.03536969795823097
4600,0.001756083918735385,0.035579580813646317
4625,0.0017436862690374255,0.03581839054822922
4650,0.0017348662950098515,0.035551223903894424
4675,0.0017346374224871397,0.03557700663805008
4700,0.0017111654160544276,0.03568536788225174
4725,0.0017233638791367412,0.03564315661787987
4750,0.001733883167617023,0.035443540662527084
4775,0.001702918321825564,0.03541212156414986
4800,0.0016851200489327312,0.03549410402774811
4825,0.001691601355560124,0.03511914610862732
4850,0.00171841646078974,0.035120390355587006
4875,0.0016831767279654741,0.03512364625930786
4900,0.0016989653231576085,0.03547520190477371
4925,0.0016975321341305971,0.035382017493247986
4950,0.0016992896562442183,0.0351293720304966
4975,0.001682415371760726,0.03565065562725067
5000,0.0017246563220396638,0.03542662039399147
5025,0.001633452600799501,0.03507397323846817
5050,0.0016386123606935143,0.03513462468981743
5075,0.007066828664392233,0.040559928864240646
5100,0.0036977059207856655,0.03739821910858154
5125,0.001999366097152233,0.03602169454097748
5150,0.0018397810636088252,0.035545337945222855
5175,0.0017446087440475821,0.03533193841576576
5200,0.0017200588481500745,0.03513719514012337
5225,0.0016936198808252811,0.03494325280189514
5250,0.0016859817551448941,0.03515266999602318
5275,0.0016967676347121596,0.035209931433200836
5300,0.0016517608892172575,0.034955769777297974
5325,0.001658645924180746,0.034748028963804245
5350,0.0016355224652215838,0.03486642986536026
5375,0.0016433126293122768,0.035104986280202866
5400,0.0016227090964093804,0.03479012846946716
5425,0.0016193055780604482,0.035211555659770966
5450,0.0016457682941108942,0.03483542799949646
5475,0.0016029581893235445,0.03472982719540596
5500,0.0016089879209175706,0.035153985023498535
5525,0.001583001227118075,0.0350477397441864
5550,0.0015500558074563742,0.03463200852274895
5575,0.0015515029663220048,0.03459486365318298
5600,0.00153580482583493,0.03509359806776047
5625,0.0015528573421761394,0.03517285734415054
5650,0.0015359865501523018,0.0349518246948719
5675,0.0015515969134867191,0.03510938957333565
5700,0.0015421768184751272,0.03495544567704201
5725,0.001532170339487493,0.034751422703266144
5750,0.0015194000443443656,0.03481157496571541
5775,0.0015194584848359227,0.034736476838588715
5800,0.0015182011993601918,0.0345575250685215
5825,0.0014825296821072698,0.03444048389792442
5850,0.0014825493562966585,0.03450397774577141
5875,0.0015033349627628922,0.034648239612579346
5900,0.0015161017654463649,0.03468304127454758
5925,0.0014836984919384122,0.034314241260290146
5950,0.001492003328166902,0.034811221063137054
5975,0.0014916046056896448,0.034651026129722595
6000,0.00147669343277812,0.034434974193573
