cluster_id,method,n,median_weighted_error,median_nn_distance_12d,dominant_regime,dominant_failure_class,center_C1_normalized,center_C3_normalized,center_A1_x_normalized,center_A1_y_normalized,center_B2_x_normalized,center_B2_y_normalized,center_A2_x_normalized,center_A2_y_normalized,center_S3_x_normalized,center_S3_y_normalized,center_A3_x_normalized,center_A3_y_normalized
0,sklearn_kmeans,31,0.10763347148895264,1.0290898084640503,coupled_full_random,coverage_limited_sparse_failure,0.8771122652484524,0.8874861674323198,0.30286531127909183,0.8489378201064244,-0.4424570057020393,0.4355410987771646,0.33411561289141256,0.45317272168974715,0.741755259421564,0.3842150340541717,0.14261267308265935,0.6235360293234548
1,sklearn_kmeans,204,0.08191147446632385,1.066274642944336,coupled_full_random,coverage_limited_sparse_failure,-0.8844496072507384,0.9498672612997539,0.2757024231689429,0.937092970555126,-0.9631204077231333,-0.02504537865714311,0.8190573593418972,0.5393567562249362,0.8201013239692244,0.5431609854978671,-0.6992502510781381,0.6346651022106989
2,sklearn_kmeans,39,0.09620846062898636,1.0201799869537354,coupled_full_random,coverage_limited_sparse_failure,-0.7752510305551381,0.21373547656604877,-0.5481834260125955,0.26899165465281566,-0.48433065172444045,-0.2104967188758728,-0.3958385032721055,-0.24680666802212214,-0.029545951677629585,0.7949108578608586,0.008380247201675019,-0.7327402314620141
3,sklearn_kmeans,39,0.09607572853565216,0.9828528761863708,coupled_full_random,coverage_limited_sparse_failure,-0.7791571820087922,0.11893563244778377,0.4578355754797275,0.2656204568078886,0.5450816250637044,0.2767105596538028,-0.06330206111455575,0.30475931719709665,0.400505616129973,-0.6197815839334943,0.2628868184945522,-0.44763175206306655
4,sklearn_kmeans,25,0.09083351492881775,1.0868854522705078,coupled_full_random,coverage_limited_sparse_failure,0.8965047119140626,0.9842930579185486,-0.39342642958958945,0.03354508638381955,0.5312738036115965,0.1295919643590847,-0.4276380541920662,0.28944442480802535,0.08052545051574705,0.39432278137207033,-0.1521849301338196,0.5741598960876465
5,sklearn_kmeans,42,0.09523903205990791,0.9825547337532043,coupled_full_random,coverage_limited_sparse_failure,-0.824101565451849,0.18447288476108087,0.013949161484127953,-0.5467690865198771,0.04340688999564875,-0.5494755482862868,-0.07697966022949133,-0.3071573872473978,-0.6815674798829214,-0.2640375416051773,-0.06827293782007124,0.14476172098091672
6,sklearn_kmeans,57,0.10267747938632965,1.0412583351135254,coupled_full_random,coverage_limited_sparse_failure,-0.8651740311739732,0.41397484065147866,0.6390027442347934,0.27312336320068403,0.3892452099213475,0.6365158431754824,-0.4465318089514448,-0.3788542719884661,0.754805855165448,0.2915133745628491,0.10525801717189318,0.7508669476760061
7,sklearn_kmeans,43,0.09774218499660492,1.0186470746994019,coupled_full_random,coverage_limited_sparse_failure,-0.762457151191179,0.22784485758910344,-0.47495845602464315,0.13698926055154131,-0.5468474747252093,-0.1048983334917431,-0.27158870340086694,0.6210770309837752,-0.3569075809523116,0.4067833128086356,-0.0204646133822064,0.7179305883895519
