run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity
D66_grouped_width384_lr6e-4_dropout0.075_v4b25k_20260609_061715_utc,D66_grouped_width384_lr6e-4_dropout0.075_v4b25k,enhanced,grouped_heads,66,384,0.075,0.0006,5325,0.03585818409919739,0.4056583642959595,1.6932722330093384,0.023271718993782997,0.017576681450009346,0.016427915543317795,0.06390000708974325,False,495234b2b5824bf2fcfd2bfdb97d70054ad9bd57d58a97382ea1cdba7367138e,enhanced_v4b_targeted_a1_b2_s3_topup14k,25000,0.03134819269180298,5.503767490386963,0.10293348133563995,0.9467583894729614,11.120950698852539,5.5138936042785645,0.891391396522522,4.182407379150391,2.3215506076812744,0.9643752574920654
