epoch,train_loss,validation_loss,train_s3_magnitude_loss,train_total_objective_loss,learning_rate
1,1.3779147863388062,1.7610357999801636,0.0,0.7797870635986328,0.0006
25,0.5376337170600891,0.8664969801902771,0.0,0.36929619312286377,0.0006
50,0.20243863761425018,0.36699962615966797,0.0,0.20268432796001434,0.0006
75,0.1294156014919281,0.2399284988641739,0.0,0.15182271599769592,0.0006
100,0.09899688512086868,0.19446738064289093,0.0,0.12849237024784088,0.0006
125,0.0822024792432785,0.16663505136966705,0.0,0.1143544390797615,0.0006
150,0.07096247375011444,0.1461390107870102,0.0,0.10431396216154099,0.0006
175,0.06120330095291138,0.1280244141817093,0.0,0.09635721147060394,0.0006
200,0.052429892122745514,0.11181141436100006,0.0,0.08926227688789368,0.0006
225,0.04560229554772377,0.09924771636724472,0.0,0.08341576159000397,0.0006
250,0.040835049003362656,0.09073148667812347,0.0,0.07866881042718887,0.0006
275,0.03709951788187027,0.08376443386077881,0.0,0.07427938282489777,0.0006
300,0.03426220268011093,0.0791362002491951,0.0,0.07060382515192032,0.0006
325,0.03160442039370537,0.07441525906324387,0.0,0.06744414567947388,0.0006
350,0.02932611294090748,0.0706176683306694,0.0,0.06457656621932983,0.0006
375,0.027349837124347687,0.0669090524315834,0.0,0.06232903525233269,0.0006
400,0.025791823863983154,0.0648755133152008,0.0,0.060057878494262695,0.0006
425,0.024152835831046104,0.061840999871492386,0.0,0.05765111744403839,0.0006
450,0.02273394726216793,0.05984197184443474,0.0,0.05591161549091339,0.0006
475,0.02165347896516323,0.05769171565771103,0.0,0.054202038794755936,0.0006
500,0.020372049883008003,0.05547943338751793,0.0,0.052581094205379486,0.0006
525,0.019089549779891968,0.05378052592277527,0.0,0.050913967192173004,0.0006
550,0.018161028623580933,0.05205341801047325,0.0,0.049424909055233,0.0006
575,0.017127735540270805,0.050375357270240784,0.0,0.04815109446644783,0.0006
600,0.016211649402976036,0.048808708786964417,0.0,0.046867433935403824,0.0006
625,0.015393534675240517,0.04740127548575401,0.0,0.04581170529127121,0.0006
650,0.014474716037511826,0.04577477276325226,0.0,0.044654227793216705,0.0006
675,0.014005003497004509,0.044736381620168686,0.0,0.043541714549064636,0.0006
700,0.01363065280020237,0.043793320655822754,0.0,0.042628202587366104,0.0006
725,0.012607680633664131,0.04258711636066437,0.0,0.04158247634768486,0.0006
750,0.01201565284281969,0.041374824941158295,0.0,0.04049979895353317,0.0006
775,0.011448606848716736,0.04024616256356239,0.0,0.039913736283779144,0.0006
800,0.010914015583693981,0.03949107974767685,0.0,0.038873784244060516,0.0006
825,0.010415798984467983,0.038658417761325836,0.0,0.03840680420398712,0.0006
850,0.010006201453506947,0.037941426038742065,0.0,0.03740939497947693,0.0006
875,0.009551816619932652,0.03701525926589966,0.0,0.03699959069490433,0.0006
900,0.009334539994597435,0.03641460835933685,0.0,0.036172300577163696,0.0006
925,0.0087610287591815,0.03576219826936722,0.0,0.035356760025024414,0.0006
950,0.008447235450148582,0.03520718216896057,0.0,0.03475424274802208,0.0006
975,0.008179469965398312,0.03452061116695404,0.0,0.034101586788892746,0.0006
1000,0.007842590101063251,0.03393964841961861,0.0,0.033718280494213104,0.0006
1025,0.007541228551417589,0.03340389207005501,0.0,0.03291589394211769,0.0006
1050,0.00725556118413806,0.03314477577805519,0.0,0.032638855278491974,0.0006
1075,0.006995955482125282,0.032571882009506226,0.0,0.03205673024058342,0.0006
1100,0.006761366035789251,0.03206784650683403,0.0,0.0315840020775795,0.0006
1125,0.006452179979532957,0.031712617725133896,0.0,0.03111209161579609,0.0006
1150,0.00625306461006403,0.03145959973335266,0.0,0.03084081970155239,0.0006
1175,0.006082227453589439,0.030948083847761154,0.0,0.030172061175107956,0.0006
1200,0.00592008326202631,0.03080221824347973,0.0,0.029774511232972145,0.0006
1225,0.0057801539078354836,0.030183853581547737,0.0,0.029446858912706375,0.0006
1250,0.005515472963452339,0.030076563358306885,0.0,0.028843827545642853,0.0006
1275,0.005353295244276524,0.029665671288967133,0.0,0.028644520789384842,0.0006
1300,0.005234880838543177,0.029324164614081383,0.0,0.028343548998236656,0.0006
1325,0.005037479568272829,0.02897658571600914,0.0,0.027879521250724792,0.0006
1350,0.004990513902157545,0.02903444878757,0.0,0.02767168916761875,0.0006
1375,0.004741391632705927,0.02847367711365223,0.0,0.02728174813091755,0.0006
1400,0.004635296296328306,0.02834109216928482,0.0,0.026910165324807167,0.0006
1425,0.004473664797842503,0.028158394619822502,0.0,0.02660483866930008,0.0006
1450,0.004357870202511549,0.02777826227247715,0.0,0.026340657845139503,0.0006
1475,0.004241821356117725,0.027923699468374252,0.0,0.026147276163101196,0.0006
1500,0.004199348855763674,0.027483901008963585,0.0,0.025922469794750214,0.0006
1525,0.00407393928617239,0.027318095788359642,0.0,0.025545911863446236,0.0006
1550,0.003969166893512011,0.027033036574721336,0.0,0.025430025532841682,0.0006
1575,0.0038203184958547354,0.02715691551566124,0.0,0.02498309500515461,0.0006
1600,0.0037745055742561817,0.027073556557297707,0.0,0.02481001429259777,0.0006
1625,0.003705006092786789,0.026777734979987144,0.0,0.02464035339653492,0.0006
1650,0.0036365180276334286,0.02652125246822834,0.0,0.024469302967190742,0.0006
1675,0.003528194734826684,0.026457544416189194,0.0,0.02417466975748539,0.0006
1700,0.003472547512501478,0.026149744167923927,0.0,0.024191416800022125,0.0006
1725,0.0033776448108255863,0.02625906653702259,0.0,0.023952694609761238,0.0006
1750,0.0032883549574762583,0.026093458756804466,0.0,0.023559991270303726,0.0006
1775,0.0032387124374508858,0.02598193846642971,0.0,0.023470645770430565,0.0006
1800,0.0031857923604547977,0.025835368782281876,0.0,0.02329796925187111,0.0006
1825,0.0031211134046316147,0.025688478723168373,0.0,0.023058539256453514,0.0006
1850,0.0030604684725403786,0.025514470413327217,0.0,0.023009464144706726,0.0006
1875,0.002977210795506835,0.02532690018415451,0.0,0.02268778532743454,0.0006
1900,0.002971887355670333,0.02542998641729355,0.0,0.02259237691760063,0.0006
1925,0.002882289234548807,0.025217106565833092,0.0,0.022266549989581108,0.0006
1950,0.0029021594673395157,0.025277260690927505,0.0,0.022114356979727745,0.0006
1975,0.0027939763385802507,0.024962322786450386,0.0,0.02194378338754177,0.0006
2000,0.0027638557367026806,0.024917708709836006,0.0,0.021889764815568924,0.0006
2025,0.0026809126138687134,0.024954767897725105,0.0,0.021795647218823433,0.0006
2050,0.0026842353399842978,0.025016948580741882,0.0,0.021592870354652405,0.0006
2075,0.0026630405336618423,0.024677908048033714,0.0,0.021419664844870567,0.0006
2100,0.0026867068372666836,0.02474460005760193,0.0,0.021326594054698944,0.0006
2125,0.002569547388702631,0.024604301899671555,0.0,0.021180657669901848,0.0006
2150,0.0025123453233391047,0.024602465331554413,0.0,0.021052492782473564,0.0006
2175,0.002486743498593569,0.024559758603572845,0.0,0.020948544144630432,0.0006
2200,0.0024386136792600155,0.02443871460855007,0.0,0.020876344293355942,0.0006
2225,0.002398681826889515,0.024419013410806656,0.0,0.02074827067553997,0.0006
2250,0.0024077536072582006,0.024239009246230125,0.0,0.020542267709970474,0.0006
2275,0.0023380795028060675,0.024124110117554665,0.0,0.02043679915368557,0.0006
2300,0.0023132774513214827,0.02396469935774803,0.0,0.020417092368006706,0.0006
2325,0.002265045652166009,0.02417590841650963,0.0,0.02028384990990162,0.0006
2350,0.0022605122067034245,0.024148954078555107,0.0,0.020206034183502197,0.0006
2375,0.0022348056081682444,0.02415463514626026,0.0,0.02004479058086872,0.0006
2400,0.002213843399658799,0.02396382763981819,0.0,0.019930925220251083,0.0006
