epoch,train_loss,validation_loss
1,1.6829121112823486,1.903560757637024
25,0.8923367857933044,1.1210895776748657
50,0.32477501034736633,0.47261843085289
75,0.18232017755508423,0.29298967123031616
100,0.1441233903169632,0.24084562063217163
125,0.1227499470114708,0.21030299365520477
150,0.1066993921995163,0.18612900376319885
175,0.09287364035844803,0.1646919548511505
200,0.08133956789970398,0.14759479463100433
225,0.07264727354049683,0.13569793105125427
250,0.06626850366592407,0.1267435997724533
275,0.061146777123212814,0.11988931149244308
300,0.056812435388565063,0.11404775083065033
325,0.053426556289196014,0.10933564603328705
350,0.05020105466246605,0.10510484874248505
375,0.04748419299721718,0.10158156603574753
400,0.04509500786662102,0.09834309667348862
425,0.04299093037843704,0.09554499387741089
450,0.04111200198531151,0.09256631880998611
475,0.03911074995994568,0.08993706852197647
500,0.037349883466959,0.08768552541732788
525,0.03582500293850899,0.085627481341362
550,0.03461400046944618,0.08365970849990845
575,0.0329616479575634,0.0815739780664444
600,0.03171778842806816,0.0799647867679596
625,0.030688326805830002,0.07813169807195663
650,0.02957751788198948,0.07673367857933044
675,0.02837238274514675,0.07519470155239105
700,0.027447035536170006,0.07407276332378387
725,0.02660304121673107,0.0726504772901535
750,0.025590933859348297,0.07139846682548523
775,0.02472844533622265,0.07040274888277054
800,0.024049418047070503,0.06933335959911346
825,0.023275624960660934,0.06815651804208755
850,0.022900937125086784,0.06737273186445236
875,0.021942831575870514,0.06636922061443329
900,0.021332217380404472,0.06564956903457642
925,0.020784791558980942,0.06494007259607315
950,0.02029493823647499,0.06423250585794449
975,0.019683493301272392,0.06329800933599472
1000,0.019149506464600563,0.06252869218587875
1025,0.018688509240746498,0.0618954636156559
1050,0.018340393900871277,0.06125093251466751
1075,0.017831604927778244,0.06081455945968628
1100,0.01746184378862381,0.06037459895014763
1125,0.01707344874739647,0.059755947440862656
1150,0.016634484753012657,0.05900431424379349
1175,0.016267742961645126,0.058863990008831024
1200,0.015894504263997078,0.05789179354906082
1225,0.015546219423413277,0.05767485499382019
1250,0.015271230600774288,0.057181477546691895
1275,0.014932804740965366,0.056797243654727936
1300,0.014661231078207493,0.05630018934607506
1325,0.014315769076347351,0.05579233542084694
1350,0.014040419831871986,0.055524807423353195
1375,0.01382211223244667,0.054931048303842545
1400,0.013573503121733665,0.05472427234053612
1425,0.013288065791130066,0.05487563833594322
1450,0.01309912744909525,0.05397186800837517
1475,0.012787704356014729,0.053826868534088135
1500,0.012845662422478199,0.053329598158597946
1525,0.012426286935806274,0.053044963628053665
1550,0.012153713032603264,0.052832238376140594
1575,0.012015369720757008,0.05251479893922806
1600,0.011793738231062889,0.05229305103421211
1625,0.011601251550018787,0.05190877243876457
1650,0.011384115554392338,0.051411788910627365
1675,0.011225186288356781,0.051462322473526
1700,0.011081770062446594,0.05089697614312172
1725,0.010906031355261803,0.050508201122283936
1750,0.010740677826106548,0.05049392580986023
1775,0.010551035404205322,0.05017189681529999
1800,0.010377277620136738,0.04994594678282738
1825,0.010215722024440765,0.049795717000961304
1850,0.010103743523359299,0.04943883419036865
1875,0.009936800226569176,0.049486856907606125
1900,0.009853200986981392,0.04902546852827072
1925,0.009668241254985332,0.04881269112229347
1950,0.00952520314604044,0.0485253781080246
1975,0.009426075965166092,0.04847511276602745
2000,0.009351878426969051,0.04833588749170303
2025,0.009220489300787449,0.048135414719581604
2050,0.009039808064699173,0.047990597784519196
2075,0.008962121792137623,0.04765918850898743
2100,0.008852704428136349,0.04738021641969681
2125,0.00871811993420124,0.04770425334572792
2150,0.008638979867100716,0.04738355427980423
2175,0.008559636771678925,0.047140102833509445
2200,0.008417340926826,0.04693005606532097
2225,0.008407767862081528,0.04673345759510994
2250,0.008286550641059875,0.04676895961165428
2275,0.008112609386444092,0.04633188992738724
2300,0.008029197342693806,0.046430978924036026
2325,0.007952085696160793,0.04618462547659874
2350,0.007858950644731522,0.04597295820713043
2375,0.007777081336826086,0.04586617276072502
2400,0.007664298638701439,0.04580221325159073
2425,0.007616995368152857,0.04557855799794197
2450,0.007538023870438337,0.045298200100660324
2475,0.007445022463798523,0.0454879105091095
2500,0.007340153679251671,0.04486360400915146
2525,0.007299377117305994,0.045039135962724686
2550,0.007185008376836777,0.045032206922769547
2575,0.007106942590326071,0.045029349625110626
2600,0.0070904637686908245,0.044672008603811264
2625,0.007005889434367418,0.044559456408023834
2650,0.006913178600370884,0.044402096420526505
