name,mean,std,min,max,p01,p99,near_constant
C1,-0.05028782784938812,35.83284378051758,-99.99481201171875,99.99825286865234,-90.5937728881836,91.16755676269531,False
C3,0.6046069264411926,0.6636441349983215,0.0,2.0,0.0,1.966768503189087,False
A1_x,0.02354462631046772,18.244489669799805,-60.0,60.0,-51.556114196777344,51.007564544677734,False
A1_y,0.02501750737428665,18.039453506469727,-60.0,60.0,-51.12918472290039,50.812129974365234,False
B2_x,0.004494114313274622,0.8873609900474548,-3.0,3.0,-2.5462944507598877,2.536043643951416,False
B2_y,0.008734751492738724,0.8741714954376221,-3.0,3.0,-2.5155982971191406,2.5275394916534424,False
A2_x,0.016677971929311752,4.371086120605469,-16.0,16.0,-13.20557689666748,13.366914749145508,False
A2_y,-0.014709400944411755,4.368317604064941,-16.0,16.0,-13.213859558105469,13.267748832702637,False
S3_x,-0.048340313136577606,29.736724853515625,-100.0,100.0,-84.88438415527344,84.85151672363281,False
S3_y,0.02199564501643181,29.385326385498047,-100.0,100.0,-84.50772857666016,83.66128540039062,False
A3_x,-0.22726771235466003,25.912260055541992,-100.0,100.0,-82.17471313476562,81.26121520996094,False
A3_y,-0.19404394924640656,25.877098083496094,-100.0,100.0,-81.19316864013672,81.77284240722656,False
