epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.5438737869262695,1.6369962692260742,1.5438737869262695,1.6369962692260742,1.6115446090698242,1.62972092628479,1.544650673866272,1.5437904596328735,0.8380900621414185,0.8670341968536377,0.8380900621414185,0.8670341968536377,0.0,3.1839675784794963e-07,0.8380903805381763,0.8380903805381763,0.8548018932342529,0.0006
25,0.6996263265609741,0.8477899432182312,0.6996263265609741,0.8477899432182312,0.7415434718132019,0.8431103825569153,0.7317283749580383,0.6961860060691833,0.435194730758667,0.5291830897331238,0.435194730758667,0.5291830897331238,0.0,0.0009357693488709629,0.43613050010753796,0.43613050010753796,0.45274680852890015,0.0006
50,0.31860220432281494,0.4176051914691925,0.31860220432281494,0.4176051914691925,0.35942110419273376,0.4185648262500763,0.33976274728775024,0.31633445620536804,0.23802781105041504,0.3161141574382782,0.23802781105041504,0.3161141574382782,0.0,0.0016175612108781934,0.23964537226129323,0.23964537226129323,0.2707066535949707,0.0006
75,0.14785760641098022,0.21767248213291168,0.14785760641098022,0.21767248213291168,0.12879842519760132,0.16956521570682526,0.17162814736366272,0.145310178399086,0.1390417516231537,0.20236562192440033,0.1390417516231537,0.20236562192440033,0.0,0.0020570207852870226,0.1410987724084407,0.1410987724084407,0.18120437860488892,0.0006
100,0.10656345635652542,0.16895203292369843,0.10656345635652542,0.16895203292369843,0.0922534316778183,0.12153210490942001,0.13101541996002197,0.10394302755594254,0.10345461219549179,0.16208097338676453,0.10345461219549179,0.16208097338676453,0.0,0.0021638209000229836,0.10561843309551477,0.10561843309551477,0.14555218815803528,0.0006
125,0.08653038740158081,0.1408679336309433,0.08653038740158081,0.1408679336309433,0.07658087462186813,0.0999990925192833,0.10781499743461609,0.08424938470125198,0.0863388180732727,0.13844312727451324,0.0863388180732727,0.13844312727451324,0.0,0.002150652464479208,0.08848947053775191,0.08848947053775191,0.12705585360527039,0.0006
150,0.07321019470691681,0.12093780189752579,0.07321019470691681,0.12093780189752579,0.0657513439655304,0.08599165827035904,0.09165012091398239,0.07123403251171112,0.07502061873674393,0.1218830794095993,0.07502061873674393,0.1218830794095993,0.0,0.002105229301378131,0.07712584803812206,0.07712584803812206,0.11496028304100037,0.0006
175,0.06318254768848419,0.10618162155151367,0.06318254768848419,0.10618162155151367,0.05794834345579147,0.0755477175116539,0.08002759516239166,0.06137732043862343,0.06643753498792648,0.10973567515611649,0.06643753498792648,0.10973567515611649,0.0,0.002049578819423914,0.0684871138073504,0.0684871138073504,0.10588929802179337,0.0006
200,0.05500919371843338,0.09369909018278122,0.05500919371843338,0.09369909018278122,0.05165666341781616,0.06665799021720886,0.07058153301477432,0.0533403605222702,0.05950772389769554,0.09947028756141663,0.05950772389769554,0.09947028756141663,0.0,0.00200694240629673,0.06151466630399227,0.06151466630399227,0.09836333245038986,0.0006
225,0.04877946153283119,0.08387190848588943,0.04877946153283119,0.08387190848588943,0.046676263213157654,0.05963679403066635,0.06302724033594131,0.04725257307291031,0.05399654805660248,0.09126640111207962,0.05399654805660248,0.09126640111207962,0.0,0.0019516116008162498,0.05594815965741873,0.05594815965741873,0.09207478165626526,0.0006
