run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,eval_batch_size,predict_batch_size,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_v13_1m_d66_seed23_residual_nn_20260615_065556_utc,D66_grouped_width320_lr6e-4_dropout0.075_v13_1m_d66_seed23_residual_nn,enhanced,grouped_heads,66,320,0.075,0.0006,23,65536,True,65536,65536,smooth_l1,1.0,plateau,1960,0.0015000442508608103,0.39383789896965027,1.147348165512085,0.005084018688648939,0.005512593314051628,0.005654443055391312,0.012279222159309057,False,08c72ebb7941244c8420ac4c88dd96676dac16288e3bf395e08e67529a9de2ad,enhanced_v9_gap250k,983554,0.006564072240144015,1.2387402057647705,0.02138221636414528,0.9969748854637146,0.9188171029090881,1.063392162322998,0.9957123398780823,1.0544184446334839,0.5508114099502563,0.9974713325500488,13376,0.8476534485816956,-0.5059384703636169,0.9721779204327441,0.3600972592830658,1.4339942932128906
