run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_v7c1gap125k_seed7_20260612_071130_utc,D66_grouped_width320_lr6e-4_dropout0.075_v7c1gap125k_seed7,enhanced,grouped_heads,66,320,0.075,0.0006,7,0,False,smooth_l1,1.0,plateau,5875,0.011643725447356701,0.38318631052970886,1.0518585443496704,0.01408735103905201,0.011047076433897018,0.010491713881492615,0.03791000939475802,False,b593a0c5ea02467855c72eb45173a506bf53a53414b385dcffdc6e4b64e594f9,enhanced_v7_c1_gap125k,109500,0.018596587143838404,3.37933087348938,0.06243402138352394,0.9610680341720581,5.805002212524414,3.1914584636688232,0.9523122310638428,2.5093517303466797,1.4063220024108887,0.9775730967521667,294,6.204164028167725,-4.525639533996582,0.8927862316262694,2.8484103679656982,9.644516944885254
