epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.7723697423934937,2.0121023654937744,1.7723697423934937,2.0121023654937744,2.0051791667938232,1.9947261810302734,1.9327127933502197,1.7591732740402222,0.8953868746757507,0.9919807314872742,0.8953868746757507,0.9919807314872742,0.0,2.59348126974146e-07,0.8953871340238777,0.8953871340238777,0.9096762537956238,0.0006
25,0.6759369969367981,0.9297369718551636,0.6759369969367981,0.9297369718551636,0.7669190764427185,0.9061775803565979,0.8094167709350586,0.6649514436721802,0.4160407483577728,0.5497850775718689,0.4160407483577728,0.5497850775718689,0.0,0.0012305633863434196,0.41727131174411625,0.41727131174411625,0.440192848443985,0.0006
50,0.30426540970802307,0.44777610898017883,0.30426540970802307,0.44777610898017883,0.39338284730911255,0.46869340538978577,0.3678807318210602,0.29902976751327515,0.2152320295572281,0.31844040751457214,0.2152320295572281,0.31844040751457214,0.0,0.002068058354780078,0.21730008791200817,0.21730008791200817,0.25228872895240784,0.0006
75,0.15594087541103363,0.25146839022636414,0.15594087541103363,0.25146839022636414,0.15401890873908997,0.21101130545139313,0.2034343034029007,0.15203210711479187,0.13526205718517303,0.21626119315624237,0.13526205718517303,0.21626119315624237,0.0,0.002392130671069026,0.13765418785624206,0.13765418785624206,0.17887234687805176,0.0006
100,0.10779896378517151,0.18487465381622314,0.10779896378517151,0.18487465381622314,0.10325372219085693,0.1408766508102417,0.14596807956695557,0.10465759038925171,0.1005597859621048,0.17083165049552917,0.1005597859621048,0.17083165049552917,0.0,0.0025589358992874622,0.10311872186139226,0.10311872186139226,0.14461565017700195,0.0006
125,0.08708129078149796,0.15219832956790924,0.08708129078149796,0.15219832956790924,0.0866248682141304,0.11654706299304962,0.11906880140304565,0.0844486653804779,0.08395303040742874,0.14469505846500397,0.08395303040742874,0.14469505846500397,0.0,0.002524568000808358,0.0864775984082371,0.0864775984082371,0.12675084173679352,0.0006
150,0.07415546476840973,0.13297511637210846,0.07415546476840973,0.13297511637210846,0.07533612102270126,0.10176696628332138,0.10297402739524841,0.07178366184234619,0.07311759144067764,0.12871204316616058,0.07311759144067764,0.12871204316616058,0.0,0.0024596492294222116,0.07557724067009985,0.07557724067009985,0.11463291943073273,0.0006
175,0.06425440311431885,0.11969879269599915,0.06425440311431885,0.11969879269599915,0.06694523990154266,0.09115815907716751,0.09137043356895447,0.06202271580696106,0.06482766568660736,0.11756414920091629,0.06482766568660736,0.11756414920091629,0.0,0.0023838873021304607,0.06721155298873782,0.06721155298873782,0.10554905980825424,0.0006
200,0.0565766803920269,0.1089467778801918,0.0565766803920269,0.1089467778801918,0.060548629611730576,0.08254251629114151,0.08239910751581192,0.05445146560668945,0.058183036744594574,0.10861871391534805,0.058183036744594574,0.10861871391534805,0.0,0.002317349659278989,0.06050038640387356,0.06050038640387356,0.09795107692480087,0.0006
225,0.050804562866687775,0.10033462941646576,0.050804562866687775,0.10033462941646576,0.05554269626736641,0.07555096596479416,0.07526317983865738,0.04879158362746239,0.053155288100242615,0.10151411592960358,0.053155288100242615,0.10151411592960358,0.0,0.002230196027085185,0.0553854841273278,0.0553854841273278,0.09198622405529022,0.0006
