active_probe_id,proposal_mode,sweep_label,sampling_relative_angle_bin,nn_distance_12d,overall_abs_error,weighted_abs_error,failure_class,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,relative_angle_A3_S3_category,relative_angle_B2_S3_category
active_probe_05627,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,1.086878776550293,26.635995864868164,0.3942805826663971,coverage_limited_sparse_failure,27.480804443359375,0.057691026479005814,59.180763244628906,1.104703664779663,0.7497506141662598,92.33832550048828,73.27793884277344,99.2220230102539,92.24058532714844,2.8860037326812744,-41.17446083670524,64.69060601090149,oblique,oblique
active_probe_01894,high_amp_oblique,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:orthogonal,0.9969385862350464,20.776329040527344,0.30375856161117554,coverage_limited_sparse_failure,71.8587417602539,0.2864929437637329,20.562650680541992,0.9818118214607239,1.438623309135437,77.22462463378906,32.87942886352539,84.67455291748047,92.55630493164062,2.5054771900177,-95.5351712782098,-46.91575775148334,orthogonal,oblique
active_probe_01915,high_amp_oblique,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.8195362091064453,16.575532913208008,0.2261180877685547,dense_model_feature_loss_failure,20.93512725830078,0.07962846755981445,19.4617862701416,0.2849985361099243,0.3481881022453308,107.41069030761719,3.3157286643981934,90.15965270996094,96.13439178466797,2.602484703063965,121.11623936774765,-86.8445383668178,oblique,orthogonal
active_probe_03419,high_amp_alignment,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:aligned_or_anti_aligned,0.993290364742279,14.37756633758545,0.2216726541519165,coverage_limited_sparse_failure,9.933364868164062,0.0744759738445282,39.611480712890625,0.6858645677566528,0.6170493960380554,37.01046371459961,37.368385314941406,91.74793243408203,94.73519897460938,2.8256661891937256,8.291792366139703,62.16428215657231,aligned_or_anti_aligned,oblique
active_probe_05773,high_amp_oblique,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,1.0102096796035767,13.388717651367188,0.21529194712638855,coverage_limited_sparse_failure,3.18084716796875,0.016243435442447662,32.0429801940918,1.1888976097106934,0.20372134447097778,50.05918502807617,47.62790298461914,86.37635040283203,97.54814910888672,2.2392218112945557,-38.62302628441819,131.18974723635802,oblique,oblique
active_probe_04876,high_amp_oblique,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:orthogonal,0.9232438802719116,13.767143249511719,0.21443849802017212,mixed_failure,12.761680603027344,0.012451723217964172,34.10853576660156,0.801419734954834,0.4522303640842438,30.592138290405273,55.428409576416016,96.84500122070312,82.3543701171875,2.8198671340942383,93.80696976350941,42.30192865811301,orthogonal,oblique
active_probe_03305,high_amp_oblique,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:oblique,1.0358827114105225,13.735089302062988,0.20720762014389038,coverage_limited_sparse_failure,3.1460723876953125,0.019484639167785645,32.982704162597656,0.5907616019248962,0.34952855110168457,37.27094650268555,54.483131408691406,89.85520935058594,87.6463394165039,2.6382031440734863,124.93810351703229,139.92109189535432,oblique,oblique
active_probe_04300,genetic_algorithm,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:oblique,1.2505548000335693,12.103754997253418,0.2024516463279724,coverage_limited_sparse_failure,0.9150390625,0.015725065022706985,30.039939880371094,1.1419258117675781,0.6006254553794861,18.008594512939453,64.61038208007812,99.3670654296875,100.0,2.948580026626587,132.39990947980277,150.4090872671303,oblique,oblique
active_probe_03921,high_amp_alignment,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:anti_aligned,0.9010948538780212,12.380640983581543,0.1991223394870758,mixed_failure,15.65960693359375,0.03389289975166321,32.316200256347656,0.9568559527397156,1.0710585117340088,29.08852767944336,44.61248779296875,92.68885803222656,98.14579772949219,2.8318023681640625,-168.35049802965966,128.19030278425964,anti_aligned,oblique
active_probe_01884,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,1.0945504903793335,10.794608116149902,0.18591037392616272,coverage_limited_sparse_failure,9.884498596191406,0.06139199063181877,11.200418472290039,1.4772651195526123,0.4440767765045166,47.30323791503906,38.520137786865234,90.32405853271484,100.0,2.997675895690918,60.432864850974454,135.38541093726457,oblique,oblique
active_probe_00924,genetic_algorithm,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:oblique,0.943615734577179,13.828011512756348,0.18507789075374603,mixed_failure,12.284271240234375,0.060948848724365234,9.184779167175293,0.08633842319250107,0.7937297224998474,120.77372741699219,8.995885848999023,95.85311889648438,100.0,2.878596782684326,60.444703194235956,57.04879072982723,oblique,oblique
active_probe_00067,high_amp_oblique,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9930429458618164,11.676856994628906,0.18388065695762634,coverage_limited_sparse_failure,7.61944580078125,0.034259699285030365,20.9033145904541,0.9024712443351746,0.43230533599853516,47.36972427368164,32.930423736572266,96.6076889038086,99.15936279296875,2.4916720390319824,-48.85645777121863,-90.40951487268282,oblique,orthogonal
