epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.6055697202682495,1.8559147119522095,1.6055697202682495,1.8559147119522095,1.7859606742858887,1.6952534914016724,1.7432971000671387,1.6002613306045532,0.8362066149711609,0.9213434457778931,0.8362066149711609,0.9213434457778931,0.0,1.6065588681613008e-07,0.8362067756270477,0.8362067756270477,0.8471452593803406,0.0006
25,0.6078648567199707,0.8116909861564636,0.6078648567199707,0.8116909861564636,0.6288059949874878,0.7242255210876465,0.7104560732841492,0.6039106845855713,0.4039342403411865,0.5197931528091431,0.4039342403411865,0.5197931528091431,0.0,0.001234128256328404,0.4051683685975149,0.4051683685975149,0.4286658763885498,0.0006
50,0.21600477397441864,0.317412793636322,0.21600477397441864,0.317412793636322,0.19654884934425354,0.2562788724899292,0.2613919675350189,0.2142554223537445,0.18030177056789398,0.26698875427246094,0.18030177056789398,0.26698875427246094,0.0,0.0022272474598139524,0.18252901802770793,0.18252901802770793,0.22199277579784393,0.0006
75,0.135311558842659,0.20931768417358398,0.135311558842659,0.20931768417358398,0.11746881902217865,0.15221033990383148,0.16777437925338745,0.134060338139534,0.1216171458363533,0.19409091770648956,0.1216171458363533,0.19409091770648956,0.0,0.0024196759331971407,0.12403682176955044,0.12403682176955044,0.16418589651584625,0.0006
100,0.09974753856658936,0.16451439261436462,0.09974753856658936,0.16451439261436462,0.09264632314443588,0.1173444539308548,0.12826552987098694,0.09864834696054459,0.09477448463439941,0.15831659734249115,0.09477448463439941,0.15831659734249115,0.0,0.002403711434453726,0.09717819606885314,0.09717819606885314,0.13755235075950623,0.0006
125,0.08076255768537521,0.13663823902606964,0.08076255768537521,0.13663823902606964,0.07718382775783539,0.09781304001808167,0.10615761578083038,0.07978374511003494,0.07970239222049713,0.13561281561851501,0.07970239222049713,0.13561281561851501,0.0,0.002359932754188776,0.08206232497468591,0.08206232497468591,0.12198492884635925,0.0006
150,0.06898901611566544,0.1193263903260231,0.06898901611566544,0.1193263903260231,0.06664463132619858,0.08609230071306229,0.09277191758155823,0.06807233393192291,0.06980980187654495,0.12112888693809509,0.06980980187654495,0.12112888693809509,0.0,0.002292927587404847,0.0721027294639498,0.0721027294639498,0.11090301722288132,0.0006
175,0.05968901887536049,0.10540128499269485,0.05968901887536049,0.10540128499269485,0.05837216228246689,0.07606695592403412,0.08199013769626617,0.05882946029305458,0.06205903738737106,0.10934726148843765,0.06205903738737106,0.10934726148843765,0.0,0.0022240059915930033,0.06428304337896407,0.06428304337896407,0.10233812779188156,0.0006
200,0.05190937593579292,0.09327264130115509,0.05190937593579292,0.09327264130115509,0.05150985345244408,0.067097507417202,0.07289819419384003,0.051100391894578934,0.05562083050608635,0.0993858203291893,0.05562083050608635,0.0993858203291893,0.0,0.0021539502777159214,0.05777478078380227,0.05777478078380227,0.0949772372841835,0.0006
225,0.045932985842227936,0.08351090550422668,0.045932985842227936,0.08351090550422668,0.046469319611787796,0.060490064322948456,0.06560000032186508,0.04517495259642601,0.050277289003133774,0.09109017252922058,0.050277289003133774,0.09109017252922058,0.0,0.0020701733883470297,0.052347462391480803,0.052347462391480803,0.08872707933187485,0.0006
250,0.041380710899829865,0.07540267705917358,0.041380710899829865,0.07540267705917358,0.04241916164755821,0.05502793937921524,0.059533752501010895,0.040681030601263046,0.04617152735590935,0.08398132771253586,0.04617152735590935,0.08398132771253586,0.0,0.0019982364028692245,0.04816976375877857,0.04816976375877857,0.08360794931650162,0.0006
275,0.037756241858005524,0.0691104605793953,0.037756241858005524,0.0691104605793953,0.03902927041053772,0.05048495531082153,0.05454099923372269,0.03710929676890373,0.04278592765331268,0.07838298380374908,0.04278592765331268,0.07838298380374908,0.0,0.0019286480965092778,0.04471457574982196,0.04471457574982196,0.07908309251070023,0.0006
300,0.03476376459002495,0.06396923214197159,0.03476376459002495,0.06396923214197159,0.03642166778445244,0.046762220561504364,0.05043652653694153,0.03415968269109726,0.04001354053616524,0.07368854433298111,0.04001354053616524,0.07368854433298111,0.0,0.0018546783830970526,0.04186821891926229,0.04186821891926229,0.07516606897115707,0.0006
325,0.0322650708258152,0.05981842800974846,0.0322650708258152,0.05981842800974846,0.03429581597447395,0.04358726739883423,0.04699254035949707,0.03169742226600647,0.03766847401857376,0.06979601085186005,0.03766847401857376,0.06979601085186005,0.0,0.0017884221160784364,0.0394568961346522,0.0394568961346522,0.07195013761520386,0.0006
