name,mean,std,min,max,p01,p99,near_constant
C1,-0.07355694472789764,40.988746643066406,-99.9998779296875,99.99832153320312,-95.88688659667969,96.00548553466797,False
C3,0.5262589454650879,0.6523357629776001,0.0,2.0,0.0,1.9615797996520996,False
A1_x,-0.0019293369259685278,17.273927688598633,-60.0,60.0,-50.26458740234375,50.382266998291016,False
A1_y,0.006951263640075922,17.283689498901367,-60.0,60.0,-50.28758239746094,50.500755310058594,False
B2_x,0.0029100547544658184,0.7951163649559021,-3.0,3.0,-2.460594415664673,2.465294599533081,False
B2_y,0.0016974036116153002,0.792233407497406,-3.0,3.0,-2.4590611457824707,2.4620494842529297,False
A2_x,0.0015738627407699823,4.019816875457764,-16.0,16.0,-12.916505813598633,12.962656021118164,False
A2_y,-0.004849168937653303,4.011531352996826,-16.0,16.0,-12.91627025604248,12.9774808883667,False
S3_x,-0.0390978641808033,40.97700119018555,-100.0,100.0,-91.23987579345703,91.39762878417969,False
S3_y,0.07107237726449966,40.955448150634766,-100.0,100.0,-91.40656280517578,91.11103057861328,False
A3_x,0.06307365745306015,25.05602264404297,-100.0,100.0,-80.63562774658203,81.03394317626953,False
A3_y,0.06755821406841278,25.068204879760742,-100.0,100.0,-80.54891204833984,80.9601058959961,False
