active_probe_id,proposal_mode,sweep_label,sampling_relative_angle_bin,nn_distance_12d,overall_abs_error,weighted_abs_error,failure_class,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,relative_angle_A3_S3_category,relative_angle_B2_S3_category
active_probe_02736,sobol_lhs,coupled_sparse_random,A1_S3:anti_aligned;A3_S3:orthogonal,0.793984591960907,1.471890926361084,0.025529388338327408,not_top_failure,1.6340264081954956,0.004556715488433838,4.54149055480957,0.15635113418102264,0.1767009049654007,1.5471677780151367,5.656744003295898,83.24809265136719,98.84768676757812,0.0,-95.6672308126809,-45.31848494552156,orthogonal,oblique
active_probe_02737,sobol_lhs,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,0.7062863111495972,1.5746402740478516,0.024315109476447105,not_top_failure,1.9873733520507812,0.00483548641204834,0.6681150794029236,0.11080251634120941,0.18467706441879272,9.119181632995605,3.757253408432007,26.677528381347656,90.88492584228516,2.8191962242126465,135.4359618100607,-62.81334378813911,oblique,oblique
active_probe_02738,bridge_anchor,coupled_A1_B2_S3_random,A1_S3:oblique;B2_S3:oblique,0.26365792751312256,0.17548245191574097,0.0028222394175827503,not_top_failure,0.43384286761283875,0.001837313175201416,0.5404447317123413,0.012442799285054207,0.02376709133386612,0.8971171379089355,0.06449299305677414,97.75785827636719,0.0,2.5277786254882812,137.619572825381,-37.41026004468043,oblique,oblique
active_probe_02739,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:orthogonal,1.06477689743042,2.823988199234009,0.043874334543943405,not_top_failure,0.5459671020507812,0.0010571479797363281,5.688730716705322,0.11588244885206223,0.4732266962528229,5.240143299102783,13.177790641784668,98.26042938232422,94.16995239257812,2.5339407920837402,80.20165134892932,86.77056500874255,orthogonal,orthogonal
active_probe_02740,residual_jitter,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.880221426486969,0.8714852333068848,0.013903900049626827,not_top_failure,1.043914794921875,0.010715246200561523,0.9784775376319885,0.02526831068098545,0.2208879590034485,1.1473751068115234,5.564600944519043,71.23379516601562,87.05987548828125,2.169630527496338,60.22427854172386,-72.59225198919827,oblique,orthogonal
active_probe_02741,bridge_anchor,coupled_A1_B2_S3_random,A1_S3:oblique;B2_S3:orthogonal,0.24906352162361145,0.15426553785800934,0.002395940711721778,not_top_failure,0.45453232526779175,0.0021119117736816406,0.20828722417354584,0.007994916290044785,0.03588210046291351,0.6473152041435242,0.14682680368423462,81.29396057128906,0.0,1.8791155815124512,148.12997912078362,-106.23085954291122,oblique,orthogonal
active_probe_02742,sobol_lhs,coupled_full_random,A1_S3:anti_aligned;B2_S3:oblique;A3_S3:oblique,0.7265013456344604,3.4056947231292725,0.04655265063047409,not_top_failure,6.9295196533203125,0.007032036781311035,1.7586795091629028,0.07862615585327148,0.19116762280464172,19.47781753540039,3.059119462966919,94.03047180175781,46.28514862060547,1.3181512355804443,142.6288895511616,43.767536882995785,oblique,oblique
active_probe_02743,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,1.0470788478851318,2.913586378097534,0.050917576998472214,not_top_failure,2.6588821411132812,0.021509408950805664,7.905755043029785,0.3725341856479645,0.48484399914741516,7.064417839050293,7.901566982269287,97.94953155517578,99.85172271728516,3.0,138.93391125834256,139.07933535010125,oblique,oblique
active_probe_02744,far_nn,coupled_full_random,A1_S3:oblique;B2_S3:aligned_or_anti_aligned;A3_S3:oblique,0.6370898485183716,1.9872900247573853,0.03135233372449875,not_top_failure,4.03759765625,0.023735404014587402,1.6626328229904175,0.08309610188007355,0.5120692849159241,6.1590142250061035,7.035174369812012,72.55699920654297,70.02442169189453,1.9915767908096313,117.7213536121198,-18.481396794252674,oblique,aligned_or_anti_aligned
active_probe_02745,residual_jitter,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:oblique,0.8012434244155884,1.0774695873260498,0.01913715898990631,not_top_failure,2.9253768920898438,0.001834273338317871,1.2877496480941772,0.16006943583488464,0.29804539680480957,4.0069074630737305,3.425617218017578,87.26459503173828,53.8064079284668,2.261590003967285,-156.90621369627823,-50.50846496199205,oblique,oblique
