epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.3600087109828676,1.650523066520691,1.3600087109828676,1.650523066520691,1.5738897323608398,1.4751962423324585,1.5024545192718506,1.3573568681125026,0.7210751457680935,0.8534302711486816,0.7210751457680935,0.8534302711486816,0.0,0.00017927697594257632,0.7212544227440361,0.7212544227440361,0.8472777926229371,0.0006
10,0.11333404594713485,0.20150315761566162,0.11333404594713485,0.20150315761566162,0.11112316697835922,0.1427314132452011,0.1610056310892105,0.11244657386397237,0.10700792999059545,0.193612739443779,0.10700792999059545,0.193612739443779,0.0,0.0026383105575209015,0.10964624054811635,0.10964624054811635,0.1585221688744492,0.0006
20,0.06270334782837192,0.11914622783660889,0.06270334782837192,0.11914622783660889,0.06716258823871613,0.08377222716808319,0.09358448535203934,0.062128451323861085,0.06555845150346877,0.12410487234592438,0.06555845150346877,0.12410487234592438,0.0,0.0024703140828687474,0.06802876558633751,0.06802876558633751,0.10711901908016862,0.0006
30,0.04350481092664705,0.08561787009239197,0.04350481092664705,0.08561787009239197,0.04781316965818405,0.05988149344921112,0.06683377921581268,0.04307051045950538,0.048763116242533905,0.09551620483398438,0.048763116242533905,0.09551620483398438,0.0,0.002221961237369408,0.050985077479903315,0.050985077479903315,0.08682006897783266,0.0006
40,0.03341298928732136,0.06641428172588348,0.03341298928732136,0.06641428172588348,0.03787640109658241,0.046514302492141724,0.05197176709771156,0.03306749230132267,0.03931146091748846,0.07832527905702591,0.03931146091748846,0.07832527905702591,0.0,0.0020123759892559153,0.04132383690674438,0.04132383690674438,0.07414057950738256,0.0006
50,0.027583725895175357,0.05462918430566788,0.027583725895175357,0.05462918430566788,0.03234093263745308,0.0386480838060379,0.04321232810616493,0.027292779444503507,0.033643487821468636,0.06696642190217972,0.033643487821468636,0.06696642190217972,0.0,0.001799112229356274,0.03544260005082491,0.03544260005082491,0.0655713266706813,0.0006
60,0.023666006722160213,0.04735381528735161,0.023666006722160213,0.04735381528735161,0.02839144691824913,0.03333410620689392,0.03743164986371994,0.023409740933017446,0.029715505960341688,0.05954066663980484,0.029715505960341688,0.05954066663980484,0.0,0.0016357795979935886,0.03135128555833527,0.03135128555833527,0.05922037661574157,0.0006
70,0.020784072674822563,0.04203919321298599,0.020784072674822563,0.04203919321298599,0.025614066049456596,0.029413217678666115,0.03301047533750534,0.02055646202244131,0.026717789425815736,0.05403083190321922,0.026717789425815736,0.05403083190321922,0.0,0.001494687571035623,0.02821247699685136,0.02821247699685136,0.05429457249914995,0.0006
80,0.01844582718465708,0.0376620814204216,0.01844582718465708,0.0376620814204216,0.023277828469872475,0.026154354214668274,0.029370812699198723,0.01824244350443338,0.02429800301931578,0.04933400824666023,0.02429800301931578,0.04933400824666023,0.0,0.0013805405279132567,0.025678543547229038,0.025678543547229038,0.050272445305836425,0.0006
90,0.016517944033686154,0.03404517471790314,0.016517944033686154,0.03404517471790314,0.021221600472927094,0.02371281385421753,0.026309052482247353,0.01633566946294299,0.022212488445760403,0.04543505981564522,0.022212488445760403,0.04543505981564522,0.0,0.0012831997520643538,0.023495688197824757,0.023495688197824757,0.04703006060910968,0.0006
100,0.014890362493173662,0.031216289848089218,0.014890362493173662,0.031216289848089218,0.01951545476913452,0.021509213373064995,0.023883676156401634,0.014722939301571453,0.02047785327745107,0.04246249422430992,0.02047785327745107,0.04246249422430992,0.0,0.0012013671534677054,0.021679220430918775,0.021679220430918775,0.044154554826147385,0.0006
110,0.0133911059702585,0.02845129743218422,0.0133911059702585,0.02845129743218422,0.018040329217910767,0.019602030515670776,0.021552739664912224,0.013239166322016648,0.018812185836048125,0.0393587090075016,0.018812185836048125,0.0393587090075016,0.0,0.0011312640604936506,0.019943449896541777,0.019943449896541777,0.04158409495977278,0.0006
