run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,eval_batch_size,predict_batch_size,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_v11gap500k_d66_seed7_20260614_223556_utc,D66_grouped_width320_lr6e-4_dropout0.075_v11gap500k_d66_seed7,enhanced,grouped_heads,66,320,0.075,0.0006,7,65536,True,65536,65536,smooth_l1,1.0,plateau,1980,0.004703828599303961,0.34876886010169983,1.0701242685317993,0.010558954440057278,0.008859015069901943,0.007606793660670519,0.026185246058739724,False,eadcf801db40100a445da1dc1075a8058d54b06800720749738f1bd779e2c552,enhanced_v9_gap250k,483554,0.013717182539403438,2.4905166625976562,0.04980476573109627,0.9695299863815308,3.479635238647461,2.3276352882385254,0.9749394655227661,1.776120662689209,1.1449402570724487,0.9832260608673096,281,4.093108654022217,-2.9125218391418457,0.8452694598049078,2.1498968601226807,6.9991302490234375
