name,mean,std,min,max,p01,p99,near_constant
C1_value_real,5.935611248016357,9.041912078857422,-7.340511322021484,27.896190643310547,-3.0323574542999268,25.286895751953125,False
C3_value_real,8.691459655761719,10.5424165725708,-9.62710952758789,34.58949661254883,-6.702805519104004,31.57972526550293,False
A1_value_real,-0.007602841127663851,1.684597373008728,-7.548989772796631,7.548989772796631,-4.3901848793029785,4.442239284515381,False
A1_value_imag,-0.006152374669909477,1.6756954193115234,-6.9434943199157715,7.060389518737793,-4.396386623382568,4.3990020751953125,False
B2_value_real,0.001289584906771779,0.4194645285606384,-2.9548041820526123,2.7728445529937744,-1.0778255462646484,1.088838815689087,False
B2_value_imag,-0.004866849631071091,0.42077329754829407,-2.4694175720214844,2.44588303565979,-1.073923945426941,1.0687973499298096,False
A2_value_real,-0.016958899796009064,8.08881950378418,-43.10150909423828,43.10150909423828,-28.832712173461914,28.454042434692383,False
A2_value_imag,-0.01326262578368187,8.121646881103516,-43.10150909423828,43.10150909423828,-28.756853103637695,28.181640625,False
S3_value_real,0.009243945591151714,1.7912386655807495,-6.813596248626709,6.87649393081665,-4.740984916687012,4.754556179046631,False
S3_value_imag,0.014059863053262234,1.7890617847442627,-7.674532413482666,7.702515602111816,-4.713229179382324,4.732974529266357,False
A3_value_real,0.002216956578195095,0.778160572052002,-5.7631378173828125,5.7631378173828125,-2.9421403408050537,2.989304542541504,False
A3_value_imag,-0.001605146680958569,0.7857048511505127,-5.740987300872803,5.740987300872803,-2.977304220199585,3.031763792037964,False
under_Xigma_mean,26.362565994262695,7.4328789710998535,7.998322486877441,34.56614303588867,9.441866874694824,32.464622497558594,False
under_Xigma_h1_real,2.926598310470581,1.1717519760131836,-1.1121243238449097,7.253587245941162,0.5641746520996094,5.407059192657471,False
under_Xigma_h1_imag,33.48262405395508,9.446702003479004,10.158708572387695,44.844730377197266,11.99360179901123,41.22687530517578,False
under_Xigma_h2_real,-0.004832967650145292,0.8698549866676331,-3.7744948863983154,4.468573093414307,-2.2249276638031006,2.250803232192993,False
under_Xigma_h2_imag,-0.002273890655487776,0.8646549582481384,-3.6239428520202637,3.5291881561279297,-2.2254977226257324,2.2249560356140137,False
under_Xigma_h3_real,2.9292171001434326,1.101885437965393,-1.8951457738876343,7.391719818115234,0.3689775764942169,5.101846694946289,False
under_Xigma_h3_imag,10.927949905395508,3.170969009399414,3.210266590118408,15.5997896194458,3.8409180641174316,14.631122589111328,False
under_Xigma_h4_real,0.0004697277909144759,0.4365682303905487,-2.9126858711242676,3.202021360397339,-1.5874913930892944,1.58904230594635,False
under_Xigma_h4_imag,-0.0008760581258684397,0.4384247064590454,-3.0066027641296387,2.8704936504364014,-1.611626386642456,1.5948868989944458,False
under_Mu_mean,-0.004076451528817415,0.9677996635437012,-5.537090301513672,4.9215569496154785,-3.1977286338806152,3.0866923332214355,False
under_Mu_h1_real,0.0013909873086959124,0.3868139088153839,-3.761765480041504,2.854881763458252,-1.208896279335022,1.2311913967132568,False
under_Mu_h1_imag,-0.004301759414374828,0.38735443353652954,-3.0388855934143066,3.5094823837280273,-1.2339025735855103,1.2093548774719238,False
under_Mu_h2_real,-0.003517800709232688,3.3077712059020996,-15.425536155700684,15.89445972442627,-11.06347942352295,10.850235939025879,False
under_Mu_h2_imag,0.005169200710952282,2.2425804138183594,-11.676666259765625,12.036791801452637,-7.638554573059082,7.6131463050842285,False
under_Mu_h3_real,-0.007715379353612661,4.3026018142700195,-21.55075454711914,21.55075454711914,-14.742732048034668,14.615375518798828,False
under_Mu_h3_imag,-0.007951734587550163,4.3254618644714355,-21.55075454711914,21.55075454711914,-14.726898193359375,14.371806144714355,False
under_Mu_h4_real,0.00551832327619195,2.4731285572052,-13.276667594909668,13.586684226989746,-8.375591278076172,8.511161804199219,False
under_Mu_h4_imag,-0.004509605932980776,3.089912176132202,-14.68539810180664,14.73697566986084,-10.415210723876953,10.459001541137695,False
under_Rho_mean,-0.42330607771873474,5.679507732391357,-23.832290649414062,15.014248847961426,-16.317657470703125,13.294604301452637,False
under_Rho_h1_real,-0.03393303602933884,1.0588879585266113,-6.597200393676758,4.162943363189697,-2.5119075775146484,2.4193027019500732,False
under_Rho_h1_imag,-0.5427797436714172,7.232240200042725,-30.3195743560791,19.66592025756836,-20.865768432617188,16.917390823364258,False
under_Rho_h2_real,0.0060943495482206345,0.9362754225730896,-4.846891403198242,6.14178991317749,-2.44639253616333,2.4471466541290283,False
under_Rho_h2_imag,0.007775006350129843,0.9361567497253418,-6.142410755157471,6.383330345153809,-2.432537078857422,2.4356565475463867,False
under_Rho_h3_real,-0.0443747416138649,0.9141355752944946,-6.828982830047607,4.477306842803955,-2.1346137523651123,2.62919020652771,False
under_Rho_h3_imag,-0.18608321249485016,2.488548755645752,-11.208704948425293,7.5854010581970215,-7.181746482849121,5.867252349853516,False
under_Rho_h4_real,0.025517072528600693,0.3909177780151367,-4.752553939819336,5.586307525634766,-1.2612351179122925,1.3606582880020142,False
under_Rho_h4_imag,3.195426324964501e-05,0.3820197880268097,-5.298933982849121,5.192018032073975,-1.2685073614120483,1.2981168031692505,False
over_Xigma_mean,32.29817581176758,1.9987484216690063,25.068470001220703,39.3172492980957,28.70229148864746,37.67110824584961,False
