run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity
D66_grouped_width320_lr6e-4_dropout0.075_v4b25k_20260609_053654_utc,D66_grouped_width320_lr6e-4_dropout0.075_v4b25k,enhanced,grouped_heads,66,320,0.075,0.0006,5400,0.035450439900159836,0.4322180151939392,1.7054890394210815,0.023681633174419403,0.017959358170628548,0.01689728908240795,0.06473375098779797,False,495234b2b5824bf2fcfd2bfdb97d70054ad9bd57d58a97382ea1cdba7367138e,enhanced_v4b_targeted_a1_b2_s3_topup14k,25000,0.03187573105096817,5.601227283477783,0.10321210324764252,0.9429977536201477,10.604559898376465,5.574174404144287,0.8920384645462036,4.141770839691162,2.3208587169647217,0.9676285982131958
