epoch,train_loss,validation_loss,train_s3_magnitude_loss
1,1.6603847742080688,1.9822810888290405,0.18539434671401978
25,0.4578225612640381,0.6631323099136353,0.07143586874008179
50,0.18543122708797455,0.3052237331867218,0.03813466802239418
75,0.135919451713562,0.23691067099571228,0.031964462250471115
100,0.10729749500751495,0.1944074034690857,0.02548399195075035
125,0.08419099450111389,0.15719875693321228,0.01830754429101944
150,0.07020588219165802,0.1362725794315338,0.015062100253999233
175,0.06046257168054581,0.12317303568124771,0.012849120423197746
200,0.05358866602182388,0.11495525389909744,0.010638793930411339
225,0.047479093074798584,0.10633255541324615,0.009279809892177582
250,0.042729925364255905,0.1000862866640091,0.007838591933250427
275,0.03862985968589783,0.09486615657806396,0.006903625559061766
300,0.03505372628569603,0.0897500216960907,0.006174071691930294
325,0.031850382685661316,0.08509713411331177,0.005283597856760025
350,0.02898130752146244,0.08143015950918198,0.0044973124749958515
375,0.026710305362939835,0.07817963510751724,0.003976415377110243
400,0.0247347354888916,0.0749831423163414,0.0035037195775657892
425,0.023351462557911873,0.07264060527086258,0.0032347654923796654
450,0.021440912038087845,0.0701092779636383,0.0028805092442780733
475,0.02009841799736023,0.06880700588226318,0.0025614784099161625
500,0.018960481509566307,0.06698440760374069,0.0023585606832057238
525,0.018147887662053108,0.06599146872758865,0.00211692089214921
550,0.016938328742980957,0.06438355892896652,0.001980819972231984
575,0.016124017536640167,0.0628272145986557,0.0017579487757757306
600,0.015368519350886345,0.06162187084555626,0.0016731928335502744
625,0.014816627837717533,0.06072544306516647,0.0015663969097658992
650,0.01399647444486618,0.059637993574142456,0.0014211442321538925
675,0.013559402897953987,0.05885516107082367,0.0013792626559734344
700,0.012871486134827137,0.05805480107665062,0.0012799761025235057
725,0.012436328455805779,0.05733026564121246,0.0011987166944891214
750,0.011935753747820854,0.056664932519197464,0.0011201011948287487
775,0.011654432862997055,0.05634843930602074,0.0010985700646415353
800,0.011356629431247711,0.05551888421177864,0.0010344628244638443
825,0.01095037255436182,0.05484117567539215,0.0010049671400338411
850,0.010608546435832977,0.054071541875600815,0.0009608808904886246
875,0.010236786678433418,0.0535624623298645,0.0009343961137346923
900,0.009859231300652027,0.05295325815677643,0.0008807125268504024
925,0.009618066251277924,0.052997954189777374,0.000851208926178515
950,0.009299135766923428,0.05232502520084381,0.0008184287580661476
975,0.009050228632986546,0.05167970806360245,0.0007992708124220371
1000,0.008805588819086552,0.05144014582037926,0.0007607244770042598
1025,0.008633020333945751,0.05133364722132683,0.0007597375079058111
1050,0.008404829539358616,0.05064736679196358,0.0007281935540959239
1075,0.008197394199669361,0.04983010143041611,0.0007062659133225679
1100,0.007951070554554462,0.049759235233068466,0.0006695730262435973
1125,0.007755422033369541,0.0493132546544075,0.0006346199661493301
1150,0.007587034720927477,0.0492883175611496,0.0006331605254672468
1175,0.0074472129344940186,0.04865429550409317,0.0006354286451824009
1200,0.007279365323483944,0.04846379533410072,0.0006337203085422516
1225,0.007173767313361168,0.048217080533504486,0.0006216421606950462
1250,0.006979954894632101,0.047952014952898026,0.0005898093804717064
1275,0.006819053553044796,0.047338541597127914,0.0005767119000665843
1300,0.006714939139783382,0.047103188931941986,0.0005628742510452867
1325,0.006525941658765078,0.046883292496204376,0.0005513120559044182
1350,0.006416874006390572,0.04645928367972374,0.0005431449390016496
1375,0.006289186421781778,0.04666028544306755,0.0005267924279905856
1400,0.006182989105582237,0.046469684690237045,0.0005313922301866114
1425,0.00607557687908411,0.045899320393800735,0.0005162160377949476
1450,0.005932177882641554,0.045813024044036865,0.00049120734911412
1475,0.005863893777132034,0.045862652361392975,0.00048643481568433344
1500,0.005742013454437256,0.045174404978752136,0.0004879516491200775
1525,0.005641497205942869,0.04491640627384186,0.00048365932889282703
1550,0.005499356891959906,0.045038748532533646,0.00046325684525072575
1575,0.005463309120386839,0.04435572400689125,0.00046879617730155587
1600,0.005332191474735737,0.04451834782958031,0.0004609579045791179
1625,0.005252445582300425,0.04396265000104904,0.0004344471963122487
1650,0.005186795722693205,0.043836187571287155,0.00042040739208459854
1675,0.0050287493504583836,0.04384280741214752,0.0004227342433296144
1700,0.004984659142792225,0.04395296797156334,0.0004148398293182254
1725,0.004923425614833832,0.04358316585421562,0.0004295448015909642
1750,0.0048845065757632256,0.04353364184498787,0.00044843164505437016
1775,0.00482662208378315,0.04324609786272049,0.00042754903552122414
1800,0.004711026791483164,0.04318295791745186,0.0003904463956132531
1825,0.00462626526132226,0.042965054512023926,0.0004073588934261352
1850,0.004575878381729126,0.04289931058883667,0.0003968592209275812
1875,0.004524257034063339,0.04243212565779686,0.0004029980336781591
1900,0.004451562184840441,0.042521845549345016,0.0004054638266097754
1925,0.00439729169011116,0.04233471676707268,0.00040117575554177165
1950,0.004339699167758226,0.04210401326417923,0.00037299306131899357
1975,0.0042833853513002396,0.042102787643671036,0.00037669934681616724
2000,0.00422314740717411,0.0421069860458374,0.000398944946937263
2025,0.004167499952018261,0.04156360402703285,0.000365551037248224
2050,0.004114158917218447,0.04157285392284393,0.0003716536157298833
2075,0.004042036831378937,0.04149246960878372,0.00038748871884308755
2100,0.004032521974295378,0.041349876672029495,0.0003730939934030175
2125,0.003956466913223267,0.041405174881219864,0.0003533174458425492
2150,0.0038917658384889364,0.041081760078668594,0.00035440194187685847
2175,0.0038586617447435856,0.04113714396953583,0.0003761043190024793
2200,0.003833257593214512,0.04096575826406479,0.0003795185184571892
2225,0.0037699651438742876,0.04113570600748062,0.00036031613126397133
2250,0.003733276855200529,0.0405961237847805,0.0003616485628299415
2275,0.0036827465519309044,0.04042738303542137,0.0003509243833832443
2300,0.0036696630995720625,0.04014628008008003,0.0003545303188730031
2325,0.003611798631027341,0.04063262417912483,0.00034465445787645876
2350,0.0035545402206480503,0.04010722041130066,0.00032510823803022504
2375,0.0035522251855582,0.03991928696632385,0.0003557395830284804
2400,0.003527663415297866,0.04001384973526001,0.00034308506292290986
2425,0.0034606116823852062,0.039819374680519104,0.00036014383658766747
2450,0.0034334289375692606,0.03980299085378647,0.00036038001417182386
2475,0.003384424839168787,0.03979875147342682,0.00034865373163484037
2500,0.0033783887047320604,0.039506979286670685,0.0003417350526433438
2525,0.0034269236493855715,0.03972318768501282,0.000334232987370342
2550,0.003466624766588211,0.03971328213810921,0.0003611734719015658
2575,0.0040561300702393055,0.03967241197824478,0.00035330496029928327
2600,0.0033083269372582436,0.03924642875790596,0.00034912049886770546
2625,0.0032040090300142765,0.03908129036426544,0.00031768312328495085
2650,0.003116167150437832,0.03916209936141968,0.0002922679705079645
2675,0.0031426087953150272,0.038997143507003784,0.0003398817789275199
2700,0.003088823752477765,0.03907422721385956,0.00031264961580745876
2725,0.003050068160519004,0.03870149701833725,0.00031092268181964755
2750,0.0030210637487471104,0.038752976804971695,0.0003139982291031629
2775,0.003015095368027687,0.03877420723438263,0.0003333762288093567
2800,0.0029731334652751684,0.03858839347958565,0.00030886183958500624
2825,0.0029648549389094114,0.03878406062722206,0.0003078659647144377
2850,0.0029352165292948484,0.038530200719833374,0.00029647088376805186
2875,0.002885251771658659,0.038389287889003754,0.0003091934777330607
2900,0.00288602476939559,0.038582269102334976,0.00033104282920248806
2925,0.0028768638148903847,0.03812630847096443,0.0002966059255413711
2950,0.0028143017552793026,0.038214921951293945,0.00028682203264907
2975,0.002814994193613529,0.038204994052648544,0.0003072831314057112
3000,0.002779624192044139,0.0378982238471508,0.00028862489853054285
3025,0.002774709602817893,0.038081347942352295,0.0003015280526597053
3050,0.002738477196544409,0.037653278559446335,0.00028877976001240313
3075,0.0027948825154453516,0.037855152040719986,0.0002989088243339211
3100,0.0027350031305104494,0.037662573158741,0.00029868195997551084
3125,0.0027048434130847454,0.03802730515599251,0.0002971034264191985
3150,0.00268739415332675,0.03786017373204231,0.0003094024723395705
3175,0.002685938961803913,0.03740120679140091,0.0003206027904525399
3200,0.002641637809574604,0.037400223314762115,0.0002997287956532091
3225,0.002643863670527935,0.03744953125715256,0.0003229364228900522
3250,0.0026255412958562374,0.0374516136944294,0.0003317018272355199
3275,0.0025823875330388546,0.03744477033615112,0.0002892691409215331
3300,0.0025874273851513863,0.037324968725442886,0.0003123705682810396
3325,0.002568289637565613,0.0369475893676281,0.00031787276384420693
3350,0.002545600291341543,0.03701091930270195,0.0003077132278122008
3375,0.002518006134778261,0.037070803344249725,0.0002862477267626673
3400,0.002519149100407958,0.036880720406770706,0.000315109733492136
3425,0.0024561244063079357,0.03701677918434143,0.0002980387944262475
3450,0.0024660860653966665,0.036789670586586,0.00030630259425379336
3475,0.00247344677336514,0.03692138195037842,0.0003006423939950764
3500,0.002388976514339447,0.03702326864004135,0.0002658866869751364
3525,0.0024409762118011713,0.03667854517698288,0.00029540638206526637
3550,0.0024295058101415634,0.036849651485681534,0.00029934803023934364
3575,0.0023649686481803656,0.03693898767232895,0.0002631507522892207
3600,0.002387434709817171,0.03680885583162308,0.00027249398408457637
3625,0.002371662063524127,0.03670315071940422,0.0003071885439567268
3650,0.0023582486901432276,0.036757271736860275,0.00029800538322888315
3675,0.0023295602295547724,0.03653804212808609,0.0002844782138708979
3700,0.002355169504880905,0.036493342369794846,0.00026955330395139754
3725,0.0022940344642847776,0.03661124035716057,0.0002721682540141046
3750,0.002305650617927313,0.03673463314771652,0.0002637295110616833
3775,0.0022892653942108154,0.036348629742860794,0.00028297447715885937
3800,0.0022530679125338793,0.03641438111662865,0.0002695489674806595
3825,0.002272101351991296,0.03649822622537613,0.0002786474651657045
3850,0.002260340843349695,0.03621774911880493,0.0002783098316285759
3875,0.0022322165314108133,0.03632443770766258,0.0002726479433476925
3900,0.002235674997791648,0.035961419343948364,0.00027586822398006916
3925,0.002277942607179284,0.036117855459451675,0.00029633668600581586
3950,0.002195212058722973,0.03627101704478264,0.0002617747231852263
3975,0.0021821444388478994,0.03603579103946686,0.0002670733956620097
4000,0.0022060710471123457,0.03568170219659805,0.0002755981986410916
4025,0.0021977671422064304,0.03598491847515106,0.0002798008208628744
4050,0.002192398766055703,0.03618936613202095,0.00028869122616015375
4075,0.002142571145668626,0.03597002103924751,0.0002511047350708395
4100,0.0021249011624604464,0.036015354096889496,0.00023913841869216412
4125,0.0021369890309870243,0.03568235784769058,0.00026130021433345973
4150,0.0021084947511553764,0.03587700426578522,0.00023363040236290544
4175,0.002080869860947132,0.03588346764445305,0.00025053691933862865
4200,0.0021072174422442913,0.03560122102499008,0.000271410564891994
4225,0.0020749580580741167,0.035797614604234695,0.0002510431513655931
4250,0.002113799098879099,0.03564365580677986,0.0002929817419499159
4275,0.002085707150399685,0.035988129675388336,0.00023738494201097637
4300,0.0020424267277121544,0.0356704518198967,0.00024716451298445463
4325,0.0020377144683152437,0.03557489439845085,0.0002639353624545038
4350,0.0020248880609869957,0.03565727546811104,0.0002459062379784882
4375,0.0020392166916280985,0.03552289307117462,0.0002716845483519137
4400,0.002041323110461235,0.035421475768089294,0.0002721003838814795
4425,0.0020519003737717867,0.03557796776294708,0.00027791023603640497
4450,0.0020413086749613285,0.035310011357069016,0.0002716260205488652
4475,0.001989882905036211,0.03542980179190636,0.00024829161702655256
4500,0.0019911734852939844,0.03525152429938316,0.0002768216363620013
4525,0.002008945681154728,0.034954734146595,0.0002794971805997193
4550,0.002005560090765357,0.03534092754125595,0.0002786987170111388
4575,0.00197258940897882,0.03529247269034386,0.00025414585252292454
4600,0.001954241655766964,0.0352444164454937,0.0002424364211037755
4625,0.00192988698836416,0.0349355973303318,0.00023616132966708392
4650,0.001967107178643346,0.03535580262541771,0.000262631569057703
4675,0.0019485796801745892,0.035230979323387146,0.00026954454369843006
4700,0.0019371527014300227,0.0349339134991169,0.00025252095656469464
4725,0.0019247198943048716,0.03498212993144989,0.00023804031661711633
4750,0.0019319044658914208,0.034907516092061996,0.0002561305882409215
4775,0.001889226958155632,0.03483634442090988,0.00024272198788821697
4800,0.0018922444432973862,0.035090651363134384,0.0002506271412130445
4825,0.0019211908802390099,0.03508372977375984,0.0002585997572168708
4850,0.0018926839111372828,0.034806832671165466,0.0002455147332511842
4875,0.0018691531149670482,0.0347764790058136,0.00025683638523332775
4900,0.0019027087837457657,0.03515944629907608,0.00026573825743980706
4925,0.0018759877420961857,0.03494059666991234,0.0002669451350811869
4950,0.0018524595070630312,0.0350031740963459,0.00022682335111312568
4975,0.0018479222198948264,0.034909430891275406,0.0002526666212361306
5000,0.0018741465173661709,0.03513774275779724,0.0002768509148154408
5025,0.001828988897614181,0.03515731915831566,0.0002499068505130708
5050,0.0018251810688525438,0.03472229838371277,0.00023430294822901487
5075,0.0018360790563747287,0.03484398126602173,0.00025679421378299594
5100,0.0018142327899113297,0.03469127416610718,0.00022412222460843623
5125,0.0018611779669299722,0.03464508056640625,0.00027951993979513645
5150,0.0018435859819874167,0.03463834896683693,0.00026582105783745646
5175,0.0018441040301695466,0.03466719388961792,0.0002845791750587523
5200,0.0018102539470419288,0.03458492457866669,0.0002549950440879911
5225,0.0018122238107025623,0.03474615514278412,0.00024928466882556677
5250,0.0017765440279617906,0.03430179879069328,0.00023613420489709824
5275,0.0018158787861466408,0.03475916385650635,0.00026992650236934423
5300,0.0017795312451198697,0.03452653810381889,0.0002415183698758483
5325,0.0017650616355240345,0.03482961654663086,0.0002453251217957586
5350,0.0017641581362113357,0.034840647131204605,0.0002338169579161331
5375,0.0017548984615132213,0.03461143746972084,0.00023670213704463094
5400,0.0017219401197507977,0.03425591066479683,0.00022431016259361058
5425,0.0017740483162924647,0.03447532653808594,0.0002495012595318258
5450,0.0017449469305574894,0.034392260015010834,0.00022526836255565286
5475,0.0017458675429224968,0.03457585349678993,0.00023742453777231276
5500,0.0017712825210765004,0.034405454993247986,0.00026309871464036405
5525,0.0017149383202195168,0.03419027104973793,0.00024075656256172806
5550,0.001735538593493402,0.0341191403567791,0.00025231242761947215
5575,0.0017652860842645168,0.034325938671827316,0.00026519960374571383
5600,0.0017210097284987569,0.03442962467670441,0.00022324227029457688
5625,0.0017141636926680803,0.03415742516517639,0.00022664168500341475
5650,0.009127087891101837,0.040909621864557266,0.0004134294285904616
5675,0.0031587465200573206,0.035446323454380035,0.0002902108244597912
5700,0.0019748795311897993,0.03465461730957031,0.0002594216202851385
5725,0.0018492310773581266,0.03405578434467316,0.00025833374820649624
5750,0.0018186162924394011,0.03394142538309097,0.00024622210185043514
5775,0.0017527625896036625,0.0341065339744091,0.00023989827604964375
5800,0.0017230003140866756,0.034256141632795334,0.0002228658413514495
5825,0.0016991044394671917,0.034462619572877884,0.00022653624182567
5850,0.0017276772996410728,0.03413956239819527,0.00022423540940508246
5875,0.001686721807345748,0.03413952514529228,0.00021875862148590386
5900,0.0016743969172239304,0.034143563359975815,0.00024372160260099918
5925,0.0016693567158654332,0.03449055925011635,0.00021549317170865834
5950,0.0016687556635588408,0.03430016711354256,0.00023759891337249428
5975,0.001634461572393775,0.03428756818175316,0.00020881477394141257
6000,0.0016894673462957144,0.03419126942753792,0.00026426714612171054
