run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_s3magloss_w0p50_20260610_061003_utc,D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_s3magloss_w0p50,enhanced,grouped_heads,66,320,0.075,0.0006,5750,0.03394142538309097,0.5410749316215515,1.696256160736084,0.02260931394994259,0.01637984812259674,0.01699756644666195,0.06102953821993791,False,64fbc87578287c5929311081151240bfbc556b67a0b28b36b3b69202437e9207,enhanced_v3_targeted25k,25000,0.03034669943153858,5.401106357574463,0.09722157567739487,0.9439570307731628,9.923148155212402,4.937867641448975,0.905047595500946,4.216793537139893,2.4470417499542236,0.9634093046188354,321,9.56650161743164,-7.77577543258667,0.685331892630064,5.725249767303467,18.76470947265625
