active_probe_id,proposal_mode,sweep_label,sampling_relative_angle_bin,nn_distance_12d,overall_abs_error,weighted_abs_error,failure_class,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,relative_angle_A3_S3_category,relative_angle_B2_S3_category
active_probe_05428,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:orthogonal,1.067641258239746,13.510180473327637,0.2126477211713791,coverage_limited_sparse_failure,22.546829223632812,0.024636268615722656,30.141315460205078,1.1875436305999756,0.5937947034835815,33.4248161315918,56.93186569213867,89.8228759765625,100.0,3.0,74.066879380317,110.97288231948687,orthogonal,orthogonal
active_probe_04299,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:orthogonal,1.1019752025604248,13.239937782287598,0.21224172413349152,coverage_limited_sparse_failure,16.35822296142578,0.02754233404994011,26.289182662963867,1.3519688844680786,0.5501013398170471,21.854944229125977,77.47784423828125,91.60530853271484,94.32196044921875,2.721100330352783,74.06687928639442,119.21105077840997,orthogonal,oblique
active_probe_03503,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:orthogonal,1.1343035697937012,13.4595365524292,0.21197813749313354,coverage_limited_sparse_failure,14.595802307128906,0.020416509360074997,27.802518844604492,1.3024502992630005,0.30801650881767273,29.40291404724121,70.26122283935547,100.0,96.87724304199219,2.849355459213257,74.06687888950734,103.06676213788177,orthogonal,orthogonal
active_probe_04094,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9471930861473083,13.44527816772461,0.21181051433086395,mixed_failure,17.011520385742188,0.03604385256767273,24.658105850219727,1.2857199907302856,1.0452325344085693,40.87945556640625,56.826168060302734,96.40507507324219,95.37987518310547,3.0,57.95501849446947,89.70467537908502,oblique,orthogonal
active_probe_03263,genetic_algorithm,coupled_full_random,A1_S3:aligned_or_anti_aligned;B2_S3:orthogonal;A3_S3:oblique,1.095892310142517,13.39829158782959,0.2116142213344574,coverage_limited_sparse_failure,23.961925506591797,0.00155634805560112,17.017044067382812,1.3945943117141724,0.2838802933692932,28.004941940307617,78.83779907226562,100.0,94.7131576538086,2.89864182472229,32.32460557620817,89.30892046566953,oblique,orthogonal
active_probe_04828,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:orthogonal,1.205674171447754,13.423992156982422,0.2108519822359085,coverage_limited_sparse_failure,26.866897583007812,0.03147675096988678,22.414548873901367,1.079612135887146,0.5635799765586853,23.704099655151367,72.8915786743164,100.0,100.0,3.0,74.06687888950734,90.04228776569187,orthogonal,orthogonal
active_probe_01863,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.018637776374817,13.454532623291016,0.21082709729671478,coverage_limited_sparse_failure,24.31548309326172,0.02846747636795044,25.109270095825195,1.2113630771636963,0.6943000555038452,30.338720321655273,63.77604675292969,100.0,95.37459564208984,2.7211005687713623,67.36687616261128,99.11653388140581,oblique,orthogonal
active_probe_01601,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.00430166721344,13.398510932922363,0.21076956391334534,coverage_limited_sparse_failure,25.79332733154297,0.025301367044448853,19.772932052612305,1.2742054462432861,0.5757088661193848,32.06077194213867,63.43233871459961,96.40507507324219,94.7131576538086,3.0,43.47318860935121,89.70467537908502,oblique,orthogonal
active_probe_02482,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0402939319610596,13.37103271484375,0.2106316238641739,coverage_limited_sparse_failure,22.009140014648438,0.025654658675193787,27.144882202148438,1.3277186155319214,0.8111563920974731,38.30756759643555,49.2718391418457,100.0,100.0,3.0,64.96144235906957,100.7930935152043,oblique,orthogonal
active_probe_02762,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9804685115814209,13.491887092590332,0.21054425835609436,mixed_failure,19.551143646240234,0.014113396406173706,27.27644920349121,1.3425474166870117,0.8092135787010193,45.559173583984375,42.81488037109375,100.0,100.0,2.997218608856201,57.95501997360458,94.86102360110169,oblique,orthogonal
active_probe_00861,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9237575531005859,13.505209922790527,0.21046216785907745,mixed_failure,19.16263198852539,0.027726873755455017,26.298799514770508,1.2386667728424072,0.93659508228302,41.484561920166016,54.299129486083984,96.40507507324219,94.32196044921875,2.954543352127075,57.95501849446947,94.86101933040987,oblique,orthogonal
active_probe_02145,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0670008659362793,13.350738525390625,0.2101018875837326,coverage_limited_sparse_failure,25.481990814208984,0.009012505412101746,20.068971633911133,1.4098213911056519,0.7345102429389954,41.6336555480957,55.394309997558594,100.0,95.37458801269531,3.0,43.473189957467184,88.74173336162073,oblique,orthogonal
active_probe_02708,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:orthogonal,1.0504826307296753,13.092455863952637,0.20963555574417114,coverage_limited_sparse_failure,20.024433135986328,0.02132205292582512,24.638721466064453,1.3244974613189697,0.47267651557922363,18.846773147583008,77.56954956054688,100.0,94.71315002441406,2.7842748165130615,71.87088172429424,117.01505524928518,orthogonal,oblique
active_probe_02588,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.989818274974823,13.181868553161621,0.20927481353282928,coverage_limited_sparse_failure,21.356781005859375,0.010658442974090576,18.649324417114258,1.3803547620773315,0.834191083908081,38.055511474609375,58.8484992980957,96.40507507324219,94.32196044921875,3.0,43.47318846217166,88.74173188248562,oblique,orthogonal
active_probe_04366,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:orthogonal,1.0109758377075195,13.214000701904297,0.20850279927253723,coverage_limited_sparse_failure,16.917476654052734,0.03692798316478729,26.59528160095215,1.1948058605194092,0.9997513890266418,34.20660400390625,55.1450080871582,92.4146957397461,100.0,2.797579288482666,74.06687882134594,105.81653736785995,orthogonal,orthogonal
active_probe_02697,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9567914009094238,13.056157112121582,0.2081242799758911,mixed_failure,17.780059814453125,0.019631028175354004,28.728071212768555,1.3454526662826538,0.7202932238578796,40.247798919677734,49.86278533935547,100.0,100.0,3.0,57.95501997360458,98.8566714947483,oblique,orthogonal
active_probe_04362,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9825002551078796,13.522767066955566,0.20793788135051727,mixed_failure,25.81377410888672,0.01757122576236725,24.77879524230957,1.0462968349456787,0.28190845251083374,25.147445678710938,68.11333465576172,100.0,94.32196044921875,2.4462978839874268,67.36687616261128,108.86422629585661,oblique,orthogonal
active_probe_04588,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0931919813156128,12.996524810791016,0.20766980946063995,coverage_limited_sparse_failure,23.346527099609375,0.003732871264219284,16.46043586730957,1.4148223400115967,0.32484742999076843,26.160280227661133,78.69149780273438,100.0,96.43956756591797,3.0,37.87671041624952,94.8610229127745,oblique,orthogonal
active_probe_04286,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:orthogonal,1.1266502141952515,13.085694313049316,0.20694559812545776,coverage_limited_sparse_failure,20.98450469970703,0.04469922184944153,21.75817108154297,1.0369389057159424,0.8456339240074158,22.93257713317871,68.6816635131836,100.0,95.37459564208984,3.0,74.06687888950734,110.97288182867726,orthogonal,orthogonal
active_probe_03795,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.056019902229309,13.14907169342041,0.20566405355930328,coverage_limited_sparse_failure,20.733604431152344,0.017236322164535522,24.111675262451172,1.314889907836914,0.7217707633972168,39.71791458129883,51.43703842163086,96.40507507324219,92.8540267944336,3.0,52.72265683191205,88.63960936492117,oblique,orthogonal
active_probe_00081,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0363109111785889,12.95992374420166,0.20408841967582703,coverage_limited_sparse_failure,16.034011840820312,0.04235503077507019,18.81904411315918,1.1257041692733765,1.112686276435852,36.0455322265625,62.074649810791016,100.0,100.0,3.0,62.80116054937662,99.70716348854648,oblique,orthogonal
active_probe_05041,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9874522089958191,12.883280754089355,0.20390646159648895,coverage_limited_sparse_failure,19.135040283203125,0.03166167438030243,24.98248291015625,1.3202749490737915,0.8941845297813416,39.773006439208984,49.711177825927734,100.0,100.0,2.997218608856201,57.95501997360458,89.70467724621483,oblique,orthogonal
active_probe_02700,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9119554162025452,13.016743659973145,0.20343436300754547,mixed_failure,17.89388656616211,0.040692225098609924,23.179462432861328,1.1410963535308838,0.9088557958602905,35.914878845214844,57.50507354736328,96.40507507324219,94.71315002441406,2.92341947555542,57.561841227629685,89.31149780777247,oblique,orthogonal
active_probe_02490,genetic_algorithm,coupled_full_random,A1_S3:aligned_or_anti_aligned;B2_S3:orthogonal;A3_S3:oblique,1.0871044397354126,13.037330627441406,0.20266582071781158,coverage_limited_sparse_failure,24.541900634765625,0.01193295419216156,24.834815979003906,1.2635328769683838,0.6331565976142883,37.464996337890625,48.57229232788086,100.0,94.71315002441406,2.962188243865967,57.95501997360458,94.8610217089203,oblique,orthogonal
active_probe_00238,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0045322179794312,13.13158130645752,0.20226015150547028,coverage_limited_sparse_failure,24.063823699951172,0.015825584530830383,23.788494110107422,1.0138006210327148,0.31757476925849915,28.99489402770996,67.6946792602539,90.29341888427734,100.0,2.721100330352783,59.00851383348737,92.88313615841275,oblique,orthogonal
active_probe_03418,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0195915699005127,12.866545677185059,0.20218101143836975,coverage_limited_sparse_failure,20.12200927734375,0.03645065426826477,19.247709274291992,1.1567434072494507,0.9114730358123779,33.15742874145508,60.635658264160156,94.619873046875,89.85750579833984,3.0,57.95501867848202,94.86102161765189,oblique,orthogonal
active_probe_05283,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9812407493591309,12.760323524475098,0.20166829228401184,mixed_failure,19.170730590820312,0.032192543148994446,24.71792221069336,1.304935097694397,0.8998871445655823,39.94123458862305,48.476322174072266,100.0,100.0,2.997218608856201,57.95501997360458,89.70467724621483,oblique,orthogonal
active_probe_05421,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0621165037155151,12.836746215820312,0.2013654112815857,coverage_limited_sparse_failure,25.90160369873047,0.004843510687351227,19.678068161010742,1.2811758518218994,0.4176551401615143,34.832271575927734,57.028865814208984,98.8604507446289,94.32196044921875,3.0,43.47318862272533,90.70891996679478,oblique,orthogonal
active_probe_01663,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0864641666412354,12.796013832092285,0.20075823366641998,coverage_limited_sparse_failure,21.220382690429688,0.005215812474489212,24.315948486328125,1.0372493267059326,0.13485267758369446,22.849802017211914,72.15670776367188,92.91514587402344,100.0,3.0,62.50537264457151,103.40702416571526,oblique,orthogonal
active_probe_04018,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.058760643005371,12.661162376403809,0.2007485181093216,coverage_limited_sparse_failure,23.66735076904297,0.02694384753704071,17.888429641723633,1.3361997604370117,0.9687257409095764,37.74092102050781,53.757022857666016,96.40507507324219,100.0,3.0,45.74312420445577,94.96382503707514,oblique,orthogonal
active_probe_00146,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0422776937484741,12.564841270446777,0.2005957067012787,coverage_limited_sparse_failure,18.771804809570312,0.02733863890171051,24.805173873901367,1.2970091104507446,0.8373451828956604,34.62812042236328,53.34504318237305,100.0,94.54354095458984,2.92341947555542,65.12099874783928,102.02699985312881,oblique,orthogonal
active_probe_03971,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.999539852142334,12.710740089416504,0.20056696236133575,coverage_limited_sparse_failure,20.588470458984375,0.022945865988731384,25.21165657043457,1.3194241523742676,0.7953696846961975,38.723262786865234,48.07398223876953,94.36532592773438,96.4206771850586,3.0,57.9550198908359,94.86102283000582,oblique,orthogonal
active_probe_01135,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0106641054153442,12.644447326660156,0.19936850666999817,coverage_limited_sparse_failure,16.31519317626953,0.04066714644432068,16.84774398803711,1.1522287130355835,1.0995607376098633,36.43983840942383,60.67485046386719,100.0,94.32196044921875,3.0,57.95501997360458,94.8610229127745,oblique,orthogonal
