run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity
D66_grouped_width320_lr6e-4_dropout0.10_v4b25k_20260609_062923_utc,D66_grouped_width320_lr6e-4_dropout0.10_v4b25k,enhanced,grouped_heads,66,320,0.1,0.0006,5950,0.03589124605059624,0.46177706122398376,1.7268222570419312,0.023979326710104942,0.018557896837592125,0.017140449956059456,0.06511280846925309,False,495234b2b5824bf2fcfd2bfdb97d70054ad9bd57d58a97382ea1cdba7367138e,enhanced_v4b_targeted_a1_b2_s3_topup14k,25000,0.03167437650263309,5.839186668395996,0.11078064143657684,0.9381181001663208,10.768354415893555,5.556468486785889,0.8913903832435608,4.366992473602295,2.3311665058135986,0.9646329283714294
