run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_s3magloss_w0p25_20260610_060019_utc,D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_s3magloss_w0p25,enhanced,grouped_heads,66,320,0.075,0.0006,5450,0.03534858301281929,0.5248550176620483,1.6802676916122437,0.022582989186048508,0.016274942085146904,0.016765935346484184,0.06199111086531328,False,64fbc87578287c5929311081151240bfbc556b67a0b28b36b3b69202437e9207,enhanced_v3_targeted25k,25000,0.030546144023537634,5.193182945251465,0.09294097870588303,0.9483486413955688,9.999787330627441,5.143877983093262,0.9090787172317505,4.222988605499268,2.3081209659576416,0.962195873260498,321,10.350805282592773,-8.478224754333496,0.6711076108268269,5.81917142868042,23.484909057617188
