epoch,train_loss,validation_loss,train_s3_magnitude_loss
1,1.5957311391830444,1.8181201219558716,0.07915087044239044
25,0.4457676112651825,0.6293120384216309,0.04741482064127922
50,0.17983654141426086,0.29039230942726135,0.02370043471455574
75,0.13113394379615784,0.22503341734409332,0.020380038768053055
100,0.10378146916627884,0.18393799662590027,0.01611759513616562
125,0.08339721709489822,0.15341809391975403,0.01223782915621996
150,0.06853504478931427,0.13242396712303162,0.009874610230326653
175,0.05880972370505333,0.1194576770067215,0.008206102065742016
200,0.05151154473423958,0.10998406261205673,0.007078040856868029
225,0.04586760699748993,0.10259781032800674,0.006052631884813309
250,0.040823593735694885,0.09667757153511047,0.005386000964790583
275,0.03692159429192543,0.09109686315059662,0.004680226556956768
300,0.03344776853919029,0.08716928213834763,0.004118787124752998
325,0.03073289804160595,0.08307462930679321,0.0035566568840295076
350,0.028939852491021156,0.08027848601341248,0.0031136528123170137
375,0.025926947593688965,0.07608100026845932,0.002830312354490161
400,0.02414221502840519,0.07427540421485901,0.0025584420654922724
425,0.022829849272966385,0.07196666300296783,0.002293083118274808
450,0.021611901000142097,0.0699017271399498,0.0020391412544995546
475,0.020058751106262207,0.06779858469963074,0.0018970988458022475
500,0.018777921795845032,0.06661304086446762,0.0017309105023741722
525,0.017859237268567085,0.06528370082378387,0.0015845291782170534
550,0.01676328107714653,0.06359755992889404,0.0014097869861871004
575,0.01605064980685711,0.06270476430654526,0.0013486538082361221
600,0.015324924141168594,0.06157002970576286,0.0012275117915123701
625,0.014494141563773155,0.06022880598902702,0.0011142869479954243
650,0.014009399339556694,0.05969453230500221,0.0010352212702855468
675,0.01331983134150505,0.05875077471137047,0.0009734719060361385
700,0.012699498794972897,0.057605233043432236,0.0009031264926306903
725,0.012261253781616688,0.05699148401618004,0.0008655903511680663
750,0.011793974786996841,0.05625468119978905,0.0007972856401465833
775,0.011477014981210232,0.05566643923521042,0.0007853572024032474
800,0.011105118319392204,0.05532434210181236,0.0007374851847998798
825,0.010623281821608543,0.054417919367551804,0.0006863995804451406
850,0.01034799125045538,0.054032102227211,0.0006676032789982855
875,0.009939021430909634,0.05297482758760452,0.0006317330407910049
900,0.00958457961678505,0.052576273679733276,0.0005968594341538846
925,0.00932444166392088,0.05229584127664566,0.0005750324344262481
950,0.009075353853404522,0.05210908129811287,0.0005539368721656501
975,0.008855056948959827,0.051500819623470306,0.000526479328982532
1000,0.008578014560043812,0.05097155645489693,0.000519276421982795
1025,0.008344519883394241,0.05070534721016884,0.0005038867820985615
1050,0.008212418295443058,0.05030354484915733,0.0004909721319563687
1075,0.007904313504695892,0.049678996205329895,0.00044956590863876045
1100,0.007709630765020847,0.0494854561984539,0.00044333026744425297
1125,0.00750929769128561,0.04911008104681969,0.00043532089330255985
1150,0.007310927379876375,0.04876597970724106,0.0004144695121794939
1175,0.007132857572287321,0.048525478690862656,0.00039945743628777564
1200,0.007114528678357601,0.04815173149108887,0.0004009219410363585
1225,0.0068541658110916615,0.048013560473918915,0.00039166249916888773
1250,0.006763734854757786,0.04761827364563942,0.00037425325717777014
1275,0.006547421216964722,0.04736819118261337,0.0003643977688625455
1300,0.006401454098522663,0.04720069095492363,0.00035739116719923913
1325,0.006312593352049589,0.04740343615412712,0.00034549375413917005
1350,0.006171326618641615,0.04648710414767265,0.00034365299507044256
1375,0.00605003722012043,0.04616693779826164,0.0003261691890656948
1400,0.005933022126555443,0.04665258154273033,0.0003211406874470413
1425,0.005817509721964598,0.04648751765489578,0.0003255522169638425
1450,0.005684577859938145,0.04605376347899437,0.00030497965053655207
