name,mean,std,min,max,p01,p99,near_constant
C1,-0.08736785501241684,34.3150634765625,-99.99481201171875,99.99825286865234,-91.08120727539062,91.47594451904297,False
C3,0.5132045745849609,0.6483277082443237,0.0,2.0,0.0,1.9607402086257935,False
A1_x,-0.032966095954179764,17.233671188354492,-60.0,60.0,-50.77841567993164,50.2057991027832,False
A1_y,0.07688547670841217,17.093387603759766,-60.0,60.0,-50.297996520996094,50.243873596191406,False
B2_x,0.00677966745570302,0.8524698615074158,-3.0,3.0,-2.5195579528808594,2.5144262313842773,False
B2_y,0.005952880717813969,0.8411883115768433,-3.0,3.0,-2.4975996017456055,2.4906187057495117,False
A2_x,0.010284274816513062,3.8843915462493896,-16.0,16.0,-12.796870231628418,12.896302223205566,False
A2_y,-0.015575590543448925,3.873321533203125,-16.0,16.0,-12.8156156539917,12.72712516784668,False
S3_x,-0.11951708793640137,39.81278991699219,-100.0,100.0,-90.74358367919922,91.22506713867188,False
S3_y,0.06417147070169449,39.62646484375,-100.0,100.0,-90.5149154663086,90.25469970703125,False
A3_x,-0.20329704880714417,25.03687858581543,-100.0,100.0,-81.41895294189453,80.31754302978516,False
A3_y,-0.0476684533059597,25.013566970825195,-100.0,100.0,-80.20259857177734,81.1637191772461,False
