epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.5951164960861206,1.820171594619751,1.5951164960861206,1.820171594619751,1.7005990743637085,1.6867340803146362,1.7326195240020752,1.589816927909851,0.8519645929336548,0.9396405816078186,0.8519645929336548,0.9396405816078186,0.0,1.71998607356727e-07,0.8519647649322621,0.8519647649322621,0.8638396859169006,0.0006
25,0.656072735786438,0.8290513753890991,0.656072735786438,0.8290513753890991,0.62820965051651,0.767553985118866,0.7608142495155334,0.652035653591156,0.42407941818237305,0.5204157829284668,0.42407941818237305,0.5204157829284668,0.0,0.0010667542228475213,0.42514617240522057,0.42514617240522057,0.4473007917404175,0.0006
50,0.25040531158447266,0.36115211248397827,0.25040531158447266,0.36115211248397827,0.22772039473056793,0.3005574941635132,0.30065059661865234,0.24846871197223663,0.1989254504442215,0.29122674465179443,0.1989254504442215,0.29122674465179443,0.0,0.0019467818783596158,0.2008722323225811,0.2008722323225811,0.23785115778446198,0.0006
75,0.14028383791446686,0.22054611146450043,0.14028383791446686,0.22054611146450043,0.12235192209482193,0.16059231758117676,0.17839303612709045,0.13881497085094452,0.1258220672607422,0.2043738216161728,0.1258220672607422,0.2043738216161728,0.0,0.002236504340544343,0.12805857160128653,0.12805857160128653,0.1678778976202011,0.0006
100,0.10087266564369202,0.16364064812660217,0.10087266564369202,0.16364064812660217,0.09191171824932098,0.11679346114397049,0.12978734076023102,0.09975819289684296,0.09647686034440994,0.1593364030122757,0.09647686034440994,0.1593364030122757,0.0,0.0022465118672698736,0.09872337221167982,0.09872337221167982,0.13866744935512543,0.0006
125,0.08129752427339554,0.13463565707206726,0.08129752427339554,0.13463565707206726,0.07703492790460587,0.09643251448869705,0.10585959255695343,0.08035081624984741,0.0807652547955513,0.13484936952590942,0.0807652547955513,0.13484936952590942,0.0,0.0022174357436597347,0.08298269053921103,0.08298269053921103,0.12227465212345123,0.0006
150,0.06933467835187912,0.1170472651720047,0.06933467835187912,0.1170472651720047,0.06643357127904892,0.08435101807117462,0.09139285236597061,0.06848447769880295,0.07054757326841354,0.11964119225740433,0.07054757326841354,0.11964119225740433,0.0,0.0021607906091958284,0.07270836387760937,0.07270836387760937,0.11116856336593628,0.0006
175,0.060128193348646164,0.10423772037029266,0.060128193348646164,0.10423772037029266,0.058358386158943176,0.07495280355215073,0.08052676916122437,0.05934195965528488,0.0628325492143631,0.10838080197572708,0.0628325492143631,0.10838080197572708,0.0,0.002090161433443427,0.06492271064780653,0.06492271064780653,0.10231856256723404,0.0006
200,0.052317868918180466,0.09361397475004196,0.052317868918180466,0.09361397475004196,0.05216144397854805,0.06727459281682968,0.07187912613153458,0.05156390368938446,0.05623188242316246,0.099250927567482,0.05623188242316246,0.099250927567482,0.0,0.0020308129023760557,0.058262695325538516,0.058262695325538516,0.0949820727109909,0.0006
225,0.04627583548426628,0.08467727899551392,0.04627583548426628,0.08467727899551392,0.04709793999791145,0.06056555360555649,0.06478995084762573,0.04556224122643471,0.05087903514504433,0.09169293940067291,0.05087903514504433,0.09169293940067291,0.0,0.001971291843801737,0.052850326988846064,0.052850326988846064,0.08875993639230728,0.0006
250,0.04161901772022247,0.07698981463909149,0.04161901772022247,0.07698981463909149,0.04311232641339302,0.055006638169288635,0.05886576697230339,0.040954265743494034,0.04661134257912636,0.08520899713039398,0.04661134257912636,0.08520899713039398,0.0,0.0019082671497017145,0.04851960972882807,0.04851960972882807,0.0836394652724266,0.0006
275,0.03792664781212807,0.07068918645381927,0.03792664781212807,0.07068918645381927,0.03990665450692177,0.05032845586538315,0.05400433763861656,0.03730696067214012,0.043238312005996704,0.07972511649131775,0.043238312005996704,0.07972511649131775,0.0,0.0018448065966367722,0.045083118602633476,0.045083118602633476,0.07930663228034973,0.0006
300,0.0348995104432106,0.06536377221345901,0.0348995104432106,0.06536377221345901,0.03735052049160004,0.046466097235679626,0.04996590316295624,0.034318793565034866,0.04033050686120987,0.07491211593151093,0.04033050686120987,0.07491211593151093,0.0,0.0017857049824669957,0.042116211843676865,0.042116211843676865,0.0754016861319542,0.0006
325,0.03243538737297058,0.06109212711453438,0.03243538737297058,0.06109212711453438,0.03528182581067085,0.04333149641752243,0.04676540940999985,0.031883057206869125,0.038008563220500946,0.0710313469171524,0.038008563220500946,0.0710313469171524,0.0,0.001722983899526298,0.039731547120027244,0.039731547120027244,0.07208915799856186,0.0006
350,0.030253073200583458,0.057463984936475754,0.030253073200583458,0.057463984936475754,0.0335606224834919,0.04058083891868591,0.043957486748695374,0.029724858701229095,0.03588300198316574,0.06757649034261703,0.03588300198316574,0.06757649034261703,0.0,0.0016713228542357683,0.03755432483740151,0.03755432483740151,0.06902600079774857,0.0006
375,0.028353402391076088,0.05418600142002106,0.028353402391076088,0.05418600142002106,0.03208926320075989,0.03825532644987106,0.041482601314783096,0.027847357094287872,0.03401107341051102,0.06439878791570663,0.03401107341051102,0.06439878791570663,0.0,0.001618141308426857,0.035629214718937874,0.035629214718937874,0.06620389968156815,0.0006
400,0.02660069800913334,0.05120845511555672,0.02660069800913334,0.05120845511555672,0.030600804835557938,0.03613213822245598,0.03914237022399902,0.026117298752069473,0.032315693795681,0.06158342584967613,0.032315693795681,0.06158342584967613,0.0,0.0015680828364565969,0.0338837766321376,0.0338837766321376,0.06386028230190277,0.0006
425,0.02509181946516037,0.048715874552726746,0.02509181946516037,0.048715874552726746,0.029401369392871857,0.03431735560297966,0.03713325411081314,0.024627700448036194,0.03083031065762043,0.05911732092499733,0.03083031065762043,0.05911732092499733,0.0,0.0015204759547486901,0.03235078661236912,0.03235078661236912,0.06160387769341469,0.0006
450,0.023537278175354004,0.046046365052461624,0.023537278175354004,0.046046365052461624,0.02812756597995758,0.03241243213415146,0.03510802239179611,0.023091301321983337,0.029271284118294716,0.05647018924355507,0.029271284118294716,0.05647018924355507,0.0,0.001483615138567984,0.0307548992568627,0.0307548992568627,0.059514664113521576,0.0006
475,0.022241413593292236,0.04393075034022331,0.022241413593292236,0.04393075034022331,0.02705051563680172,0.030798664316534996,0.033376190811395645,0.02181224152445793,0.02805209346115589,0.0544000118970871,0.02805209346115589,0.0544000118970871,0.0,0.001439886400476098,0.02949197986163199,0.02949197986163199,0.05769799277186394,0.0006
500,0.021084196865558624,0.04188749939203262,0.021084196865558624,0.04188749939203262,0.025971392169594765,0.029495859518647194,0.03179118409752846,0.020671511068940163,0.026861317455768585,0.05235587805509567,0.026861317455768585,0.05235587805509567,0.0,0.001397436368279159,0.028258753824047744,0.028258753824047744,0.05583954602479935,0.0006
