name,mean,std,min,max,p01,p99,near_constant
A3_value_imag,0.002807720098644495,1.0107202529907227,-5.740987300872803,5.740987300872803,-3.6835663318634033,3.7057056427001953,False
under_Xigma_mean,22.92003631591797,8.44432258605957,7.949026584625244,34.58134078979492,8.952290534973145,32.82313919067383,False
under_Xigma_h1_real,2.5495400428771973,1.2394940853118896,-1.1121243238449097,7.621140956878662,0.5011307597160339,5.3056721687316895,False
under_Xigma_h1_imag,29.107187271118164,10.729823112487793,10.0457763671875,44.44037628173828,11.363059997558594,41.7265510559082,False
under_Xigma_h2_real,0.0032233521342277527,0.791303277015686,-3.7744948863983154,4.468573093414307,-2.00146222114563,2.0160014629364014,False
under_Xigma_h2_imag,0.0011094078654423356,0.7854981422424316,-3.6408753395080566,3.9817492961883545,-2.0127203464508057,2.0009403228759766,False
under_Xigma_h3_real,2.5485939979553223,1.2173672914505005,-1.811657428741455,7.287203311920166,0.30302244424819946,5.276399612426758,False
under_Xigma_h3_imag,9.507108688354492,3.5753674507141113,2.998929977416992,16.555133819580078,3.6604156494140625,14.637983322143555,False
under_Xigma_h4_real,-0.0018114270642399788,0.5524685978889465,-2.951315402984619,3.202021360397339,-1.8719580173492432,1.9003530740737915,False
under_Xigma_h4_imag,0.0007855762378312647,0.5551338791847229,-3.19504714012146,3.111563205718994,-1.886409044265747,1.8990778923034668,False
under_Mu_mean,-0.0013708901824429631,1.0725266933441162,-5.537090301513672,5.074777603149414,-3.271770715713501,3.230396032333374,False
under_Mu_h1_real,0.0005270790425129235,0.3975054621696472,-3.371262311935425,3.8143856525421143,-1.2935470342636108,1.2916730642318726,False
under_Mu_h1_imag,-0.0028953582514077425,0.39263033866882324,-3.597952127456665,3.4720447063446045,-1.2918754816055298,1.2651396989822388,False
under_Mu_h2_real,3.996761961388984e-07,3.6894237995147705,-15.739631652832031,15.67142105102539,-11.448838233947754,11.435343742370605,False
under_Mu_h2_imag,-0.011710303835570812,2.514603614807129,-12.220181465148926,12.883536338806152,-8.069368362426758,8.031708717346191,False
under_Mu_h3_real,0.02381955087184906,4.826067924499512,-21.55075454711914,21.55075454711914,-15.406758308410645,15.397083282470703,False
under_Mu_h3_imag,-0.006491772830486298,4.8208842277526855,-21.835710525512695,21.55075454711914,-15.388221740722656,15.283360481262207,False
under_Mu_h4_real,0.007652020547538996,2.7535619735717773,-13.331866264343262,13.586684226989746,-8.802803039550781,8.923669815063477,False
under_Mu_h4_imag,0.0180813018232584,3.4606382846832275,-15.27212142944336,14.870935440063477,-10.911827087402344,10.948612213134766,False
under_Rho_mean,-0.17423070967197418,7.59330415725708,-23.832290649414062,15.301810264587402,-19.639432907104492,13.594855308532715,False
under_Rho_h1_real,-0.008859477937221527,1.2597830295562744,-6.597200393676758,4.44594669342041,-3.19492769241333,2.569977283477783,False
under_Rho_h1_imag,-0.2254467010498047,9.662055015563965,-30.3195743560791,19.65496826171875,-25.01238441467285,17.283597946166992,False
under_Rho_h2_real,-0.002006516559049487,1.0231022834777832,-5.67827844619751,6.10511589050293,-2.568633794784546,2.5767335891723633,False
under_Rho_h2_imag,-0.0012675334000959992,1.0248860120773315,-7.104695796966553,6.383330345153809,-2.587405204772949,2.5685501098632812,False
under_Rho_h3_real,-0.007550382521003485,1.1320514678955078,-6.828982830047607,4.749842643737793,-2.8315699100494385,2.7701711654663086,False
under_Rho_h3_imag,-0.10263529419898987,3.3026623725891113,-12.157074928283691,8.176093101501465,-8.674606323242188,6.008097171783447,False
under_Rho_h4_real,0.046371810138225555,0.5210877060890198,-5.576510429382324,6.189953804016113,-1.6463689804077148,1.832619309425354,False
under_Rho_h4_imag,-0.0019382262835279107,0.5110248923301697,-5.899949073791504,6.1575927734375,-1.7588015794754028,1.7215834856033325,False
over_Xigma_mean,33.15363311767578,2.2930946350097656,24.161590576171875,39.427555084228516,28.449987411499023,38.2137451171875,False
over_Xigma_h1_real,3.683439016342163,0.7453940510749817,-1.0424922704696655,7.1558942794799805,1.4980368614196777,5.417201519012451,False
over_Xigma_h1_imag,42.10603332519531,2.9286141395568848,30.698820114135742,50.2891960144043,36.13174057006836,48.542137145996094,False
over_Xigma_h2_real,-0.0021599058527499437,0.7138491272926331,-3.7744948863983154,3.7744948863983154,-1.9425442218780518,1.9205611944198608,False
over_Xigma_h2_imag,-0.0007534745964221656,0.7082483172416687,-3.6363584995269775,3.5989513397216797,-1.9122998714447021,1.9360082149505615,False
over_Xigma_h3_real,3.683744192123413,0.6996866464614868,-1.0792614221572876,7.553062915802002,1.425629734992981,5.431302547454834,False
over_Xigma_h3_imag,13.745562553405762,1.14503812789917,6.8101654052734375,18.190942764282227,10.907068252563477,16.07784652709961,False
over_Xigma_h4_real,0.00011878551595145836,0.5060911774635315,-2.890226125717163,2.8944151401519775,-1.8721253871917725,1.8304263353347778,False
over_Xigma_h4_imag,-0.0020221432205289602,0.509086012840271,-2.9513845443725586,3.036332845687866,-1.8654083013534546,1.8500953912734985,False
over_Mu_mean,0.0014039301313459873,0.9416157603263855,-5.46152925491333,5.5205769538879395,-3.1830015182495117,3.195718288421631,False
over_Mu_h1_real,0.0010029185796156526,0.2872028052806854,-3.2615182399749756,2.807046413421631,-0.8871179819107056,0.8995752930641174,False
over_Mu_h1_imag,0.0005575320101343095,0.2807921767234802,-2.85400652885437,3.483386993408203,-0.8698710203170776,0.8829572796821594,False
over_Mu_h2_real,0.0008740985649637878,3.2649643421173096,-15.425536155700684,15.638267517089844,-11.293438911437988,11.248533248901367,False
over_Mu_h2_imag,-0.009169471450150013,2.226952314376831,-12.063054084777832,11.784147262573242,-7.791065216064453,7.781023025512695,False
over_Mu_h3_real,0.01904740370810032,4.280081272125244,-21.55075454711914,21.55075454711914,-14.993629455566406,14.971549034118652,False
over_Mu_h3_imag,-0.0030884204898029566,4.27518367767334,-21.55075454711914,21.55075454711914,-14.873927116394043,14.863670349121094,False
over_Mu_h4_real,0.005441880319267511,2.4302899837493896,-13.53801155090332,13.17214298248291,-8.418673515319824,8.539358139038086,False
over_Mu_h4_imag,0.013514712452888489,3.062899589538574,-14.805511474609375,15.32823371887207,-10.656193733215332,10.684569358825684,False
over_Rho_mean,-13.329447746276855,12.09310245513916,-35.08097839355469,9.741101264953613,-32.43497085571289,7.069106578826904,False
