split,row_key,row_index,sweep_label,dataset_version,nn_distance_12d,overall_abs_error,weighted_abs_error,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,nn_distance_quartile
stress,8770d7b2924e2a351a5e,519869,coupled_full_random,enhanced_v12_benchmark_v2,0.9385004043579102,1.7813185453414917,0.03814753517508507,3.9754791259765625,0.0025344789028167725,7.12068704907022,0.4936793426368435,0.2690879573562405,3.8831730879094493,1.5908936987700575,91.2650231423472,81.86681635128662,2.9043926757068603,-162.1000978809288,143.72339445032844,q4_farthest
blind,f026c8b959e5a8b366a1,4338,coupled_full_random,parent_cached_dataset,0.4990563988685608,2.503781318664551,0.038135264068841934,1.849945068359375,0.004654407501220703,2.670140844514463,0.20833486411768928,0.1718642214189505,15.991598417855691,2.0053799080608306,99.53954507383611,0.0,0.880034436879456,-14.23778526095785,139.33489957456948,q4_farthest
blind,fc78fc528acab3038b96,507215,coupled_full_random,enhanced_v12_benchmark_v2,0.6247709393501282,2.6786139011383057,0.038100481033325195,5.274620056152344,0.002309948205947876,2.4802868987542763,0.0981447968612063,0.04287565266085669,9.486369853222746,7.308852476604888,13.133170110814861,97.09252697132487,2.9065476540612467,76.740484132853,113.04771043450853,q4_farthest
blind,320838cf01ed96b9ec36,571377,coupled_full_random,enhanced_v12_benchmark_v2,0.616572380065918,2.444730043411255,0.03803355619311333,7.544216156005859,0.0470045804977417,2.3498115444903496,0.14710100364242448,0.3338024318280587,13.041260643326469,1.8353029162800134,66.82869869723581,96.23534534652703,0.858895906230717,-91.72345907112887,122.40798761643782,q4_farthest
blind,1be1c7f423c7ef1d9f52,527864,coupled_full_random,enhanced_v12_benchmark_v2,0.6755611896514893,2.6486051082611084,0.0380052886903286,2.7991161346435547,0.021991252899169922,3.3224028846844895,0.07621033616597214,0.17470727940717898,14.629679656446998,3.2258919579364593,68.71897516977187,66.91138228794613,2.0461711258688298,179.96621158828418,-70.75705413007773,q4_farthest
stress,1d5253c71f558cf97018,510013,coupled_full_random,enhanced_v12_benchmark_v2,0.5847762227058411,2.631775379180908,0.03798791393637657,4.214000701904297,0.02492809295654297,2.9034678228956596,0.048016709683684024,0.3075002798008979,12.941991212668148,5.333118056355984,76.80930755308954,77.21338771667675,1.4678830856162026,95.41759399001347,168.55297439288785,q4_farthest
stress,7c518f5f340300e177f8,557755,coupled_full_random,enhanced_v12_benchmark_v2,0.8430406451225281,2.4849090576171875,0.03798608109354973,2.3162879943847656,0.009648889303207397,4.590748134378386,0.1248608485567086,0.39955217288060213,12.64986667599083,3.688859882676486,54.13085502215521,90.26193966666052,2.8847873885612882,112.30389004888224,-10.870811485846616,q4_farthest
blind,c0d158a82dd19a491da1,535946,coupled_full_random,enhanced_v12_benchmark_v2,0.4278613328933716,2.537173271179199,0.037948884069919586,3.7273406982421875,0.006303548812866211,2.044326427493099,0.1441784372274192,0.30398308550924474,15.77566534051568,4.0807228708215675,50.4475346224959,7.237697629900783,2.8154701155027233,57.110539003233725,135.76514769843527,q4_farthest
stress,362103109db2ed68bc0d,506298,coupled_full_random,enhanced_v12_benchmark_v2,0.7767027020454407,2.043832778930664,0.037923797965049744,0.9029941558837891,0.027924776077270508,1.7823583787617556,0.37728795573725754,0.41070420810331504,9.211720416632646,5.722382328458436,96.02264788788989,92.24038698650236,2.823467413633187,-122.33823858901509,-7.040076295312957,q4_farthest
blind,df47843bd195650792aa,527495,coupled_full_random,enhanced_v12_benchmark_v2,0.5563786625862122,2.4867746829986572,0.03779919445514679,4.6785430908203125,0.0477597713470459,2.392633843323583,0.1363030133355319,0.11608057362189422,11.66978748558698,4.50522956268688,81.32496310661689,22.173900616988824,1.5559386453657222,-90.50844355740006,-170.81053947563538,q4_farthest
stress,f104e2553688d47e1254,554180,coupled_full_random,enhanced_v12_benchmark_v2,0.6866436004638672,2.1226913928985596,0.03778526932001114,1.7540054321289062,0.01499795913696289,2.0590759376059906,0.31829459529399456,0.15454468137605243,6.361763535334527,9.953327831730387,69.58449368001293,31.270217794319947,1.569192295735118,112.96218769411405,37.56751865882018,q4_farthest
stress,d734baf688ede12578d6,3131,coupled_full_random,parent_cached_dataset,0.5306993722915649,2.141253709793091,0.037777043879032135,2.29132080078125,0.006830036640167236,3.3745651445594302,0.34858215129273845,0.1712930180606985,9.102598246336333,3.5978842469556835,39.81477777733504,93.43268002930571,0.0,61.774813557720165,91.71001388151711,q4_farthest
stress,69fdceef0357629309ec,514193,coupled_full_random,enhanced_v12_benchmark_v2,0.591879665851593,2.365790367126465,0.03775949403643608,4.183258056640625,0.01704096794128418,2.1078673245895048,0.2289766057100795,0.24800348269532035,13.246113416908083,1.818689601542811,28.504150137278074,85.91009746216665,0.32006918710477195,-33.43153949359149,57.06924174335407,q4_farthest
stress,951fb17b995233369294,546033,coupled_C1_C3_A2_random,enhanced_v12_benchmark_v2,0.09872139245271683,2.4901182651519775,0.0377584770321846,25.82512664794922,0.0984804630279541,0.8234764733814092,0.012054045720507502,0.876191982574028,0.29373686543810734,1.2738453543278596,0.0,0.0,0.0,0.0,0.0,q3
blind,5524946279ed880c1fde,551266,coupled_C1_A1_C3_A2_random,enhanced_v12_benchmark_v2,0.29964640736579895,2.7494308948516846,0.03775766119360924,0.8924942016601562,0.003284931182861328,3.4998960804906845,0.08108835022752396,0.10609692653172845,18.975572714721746,0.6794434976988226,0.0,0.0,0.0,0.0,0.0,q4_farthest
