epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,0.7986143575045992,0.5374903082847595,0.7986143575045992,0.5374903082847595,0.685644805431366,0.844898521900177,0.8405852913856506,0.7982302017529678,0.48873667542561106,0.3594227135181427,0.48873667542561106,0.3594227135181427,0.0,0.0007115031573915924,0.48944817858300266,0.48944817858300266,0.6894469147376324,0.0006
10,0.06720724619328379,0.04470222815871239,0.06720724619328379,0.04470222815871239,0.05061117932200432,0.05457555502653122,0.07780701667070389,0.06711023266567642,0.07186185417505112,0.05054705590009689,0.07186185417505112,0.05054705590009689,0.0,0.0022227064362829534,0.07408456061133407,0.07408456061133407,0.11405602004908615,0.0006
20,0.03558814975304177,0.02277633361518383,0.03558814975304177,0.02277633361518383,0.02658461593091488,0.027928724884986877,0.04286176711320877,0.03552157905062006,0.04335087729396385,0.029270226135849953,0.04335087729396385,0.029270226135849953,0.0,0.0018042817381941922,0.04515515903215804,0.04515515903215804,0.07904921947555714,0.0006
30,0.025113582040660682,0.01607375591993332,0.025113582040660682,0.01607375591993332,0.019101589918136597,0.01921102963387966,0.030759593471884727,0.025061907087210053,0.03262077197658913,0.02194482833147049,0.03262077197658913,0.02194482833147049,0.0,0.0015094480227622724,0.034130219999351404,0.034130219999351404,0.06353113838031223,0.0006
40,0.019157350439465114,0.012327484786510468,0.019157350439465114,0.012327484786510468,0.014705097302794456,0.0146989356726408,0.02384844794869423,0.01911441578003758,0.0261952308243222,0.017645426094532013,0.0261952308243222,0.017645426094532013,0.0,0.0012831540172473371,0.027478384841569538,0.027478384841569538,0.05417312278282372,0.0006
50,0.01517594874394483,0.009743628092110157,0.01517594874394483,0.009743628092110157,0.0117012495175004,0.01173931173980236,0.018831461668014526,0.015142491515734524,0.021714165880153465,0.01456295233219862,0.021714165880153465,0.01456295233219862,0.0,0.0011352079848194778,0.022849373864972943,0.022849373864972943,0.04748442021318738,0.0006
60,0.01256586309788254,0.008066579699516296,0.01256586309788254,0.008066579699516296,0.009671811945736408,0.009882554411888123,0.015620671212673187,0.012537903849141182,0.01864867316027027,0.012425649911165237,0.01864867316027027,0.012425649911165237,0.0,0.0010124054875244263,0.0196610786477947,0.0196610786477947,0.04247286511060888,0.0006
70,0.010792100444632653,0.007043461315333843,0.010792100444632653,0.007043461315333843,0.008299990557134151,0.008556462824344635,0.013617411255836487,0.010766241848583696,0.01646157241786039,0.01107502356171608,0.01646157241786039,0.01107502356171608,0.0,0.0009183425391863172,0.017379914957046706,0.017379914957046706,0.038763672032333815,0.0006
80,0.009456449769802366,0.006182476412504911,0.009456449769802366,0.006182476412504911,0.007256353739649057,0.007567449938505888,0.011910622008144855,0.009433987879553607,0.014683785371407939,0.009872288443148136,0.014683785371407939,0.009872288443148136,0.0,0.0008589860426131116,0.01554277141402105,0.01554277141402105,0.035656285945695365,0.0006
90,0.008395716964011476,0.005614005960524082,0.008395716964011476,0.005614005960524082,0.006451135501265526,0.006810395512729883,0.010640876367688179,0.008375168048586153,0.013375547469929713,0.009066393598914146,0.013375547469929713,0.009066393598914146,0.0,0.000802032405504138,0.014177579875433851,0.014177579875433851,0.033245455301313134,0.0006
