epoch,train_loss,validation_loss,train_s3_magnitude_loss,train_total_objective_loss,learning_rate
1,1.6212471723556519,1.8647767305374146,0.0,0.8526536226272583,0.0006
25,0.635590672492981,0.812506914138794,0.0,0.4316807985305786,0.0006
50,0.25035157799720764,0.36096519231796265,0.0,0.23786647617816925,0.0006
75,0.15970949828624725,0.2474898248910904,0.0,0.1754898726940155,0.0006
100,0.12893794476985931,0.2067076563835144,0.0,0.15023326873779297,0.0006
125,0.11113540828227997,0.18232353031635284,0.0,0.13514871895313263,0.0006
150,0.09800562262535095,0.16305820643901825,0.0,0.12418897449970245,0.0006
175,0.08577898889780045,0.14560969173908234,0.0,0.11534453928470612,0.0006
200,0.07441133260726929,0.13019442558288574,0.0,0.10726366937160492,0.0006
225,0.06468386203050613,0.11710795760154724,0.0,0.10078901052474976,0.0006
250,0.057217564433813095,0.10659898072481155,0.0,0.0947643592953682,0.0006
275,0.05189569294452667,0.09908546507358551,0.0,0.0896294042468071,0.0006
300,0.04747031629085541,0.09291888028383255,0.0,0.08502986282110214,0.0006
325,0.0438995324075222,0.08807295560836792,0.0,0.08170291781425476,0.0006
350,0.04058483988046646,0.08362073451280594,0.0,0.07797057926654816,0.0006
375,0.03793659433722496,0.08002980053424835,0.0,0.07501579076051712,0.0006
400,0.03557804226875305,0.07724632322788239,0.0,0.07242301851511002,0.0006
425,0.03318965435028076,0.07385314255952835,0.0,0.06953653693199158,0.0006
450,0.031174570322036743,0.07136175781488419,0.0,0.06704962253570557,0.0006
475,0.0292288176715374,0.06885679811239243,0.0,0.06492375582456589,0.0006
500,0.02729502134025097,0.06674139946699142,0.0,0.06328690052032471,0.0006
525,0.02551501989364624,0.06468312442302704,0.0,0.061483509838581085,0.0006
550,0.024193722754716873,0.06282278150320053,0.0,0.059368375688791275,0.0006
575,0.022773034870624542,0.060860734432935715,0.0,0.05789154767990112,0.0006
600,0.02169973775744438,0.059669166803359985,0.0,0.056158751249313354,0.0006
625,0.020114071667194366,0.05816538631916046,0.0,0.05504750832915306,0.0006
650,0.018962228670716286,0.05679517611861229,0.0,0.053291309624910355,0.0006
675,0.01789117231965065,0.0557045042514801,0.0,0.05211373046040535,0.0006
700,0.017163731157779694,0.054513365030288696,0.0,0.050809141248464584,0.0006
725,0.016143234446644783,0.053275760263204575,0.0,0.04954366758465767,0.0006
