run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_s3tail60k_s3magloss_w0p10_seed23_20260612_040418_utc,D66_grouped_width320_lr6e-4_dropout0.075_s3tail60k_s3magloss_w0p10_seed23,enhanced,grouped_heads,66,320,0.075,0.0006,23,0,False,smooth_l1,1.0,plateau,5775,0.02132665179669857,0.3912324607372284,1.3010624647140503,0.01938922144472599,0.01425772812217474,0.013644143007695675,0.05352570593285446,False,e073123a1fac3bca9dbfac0667128f01d89e4f7d336b4cf24fad12c58c43c98d,enhanced_v5_s3_tail60k,41000,0.02631191536784172,4.508037567138672,0.08503739535808563,0.9525066018104553,8.338859558105469,4.487558841705322,0.9250575304031372,3.6005637645721436,1.9627251625061035,0.9699187278747559,289,8.194835662841797,-6.299746036529541,0.7654083122287285,4.187154293060303,16.38555908203125
