epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.3790096044540405,1.7621920108795166,1.3790096044540405,1.7621920108795166,1.5931531190872192,1.5482938289642334,1.615018367767334,1.3271912336349487,0.7669469714164734,0.896401584148407,0.7669469714164734,0.896401584148407,0.059781428426504135,2.553987883402442e-07,0.8267286552417659,0.8267286552417659,0.8404859900474548,0.0006
25,0.5458790063858032,0.8825737833976746,0.5458790063858032,0.8825737833976746,0.6263492107391357,0.6962922811508179,0.7245681285858154,0.5066457986831665,0.35377511382102966,0.5520785450935364,0.35377511382102966,0.5520785450935364,0.014652247540652752,0.000954962510149926,0.36938232387183234,0.36938232387183234,0.39145201444625854,0.0006
50,0.2116411179304123,0.41068339347839355,0.2116411179304123,0.41068339347839355,0.2107982337474823,0.2755559980869293,0.32256633043289185,0.18728627264499664,0.17067572474479675,0.324492871761322,0.17067572474479675,0.324492871761322,0.006019011605530977,0.0019195324275642633,0.178614268777892,0.178614268777892,0.21485371887683868,0.0006
75,0.13295817375183105,0.27034255862236023,0.13295817375183105,0.27034255862236023,0.13506804406642914,0.18285496532917023,0.20997120440006256,0.11604912579059601,0.11563048511743546,0.23182818293571472,0.11563048511743546,0.23182818293571472,0.005017908755689859,0.0020262631587684155,0.12267465703189373,0.12267465703189373,0.15992231667041779,0.0006
100,0.1029430478811264,0.21908985078334808,0.1029430478811264,0.21908985078334808,0.11199108511209488,0.14764456450939178,0.16823458671569824,0.08860756456851959,0.09276485443115234,0.19293689727783203,0.09276485443115234,0.19293689727783203,0.004396080505102873,0.0020401403307914734,0.09920107526704669,0.09920107526704669,0.13551948964595795,0.0006
125,0.08681826293468475,0.18754826486110687,0.08681826293468475,0.18754826486110687,0.0958600863814354,0.12570320069789886,0.14189131557941437,0.07472637295722961,0.07941751182079315,0.1686251312494278,0.07941751182079315,0.1686251312494278,0.004072191659361124,0.002010837197303772,0.08550054067745805,0.08550054067745805,0.12109753489494324,0.0006
150,0.07552608847618103,0.16406600177288055,0.07552608847618103,0.16406600177288055,0.08340118080377579,0.11046899855136871,0.12219614535570145,0.06527916342020035,0.07045164704322815,0.15182799100875854,0.07045164704322815,0.15182799100875854,0.003924070857465267,0.001970643177628517,0.07634636107832193,0.07634636107832193,0.11102217435836792,0.0006
175,0.06550342589616776,0.14289775490760803,0.06550342589616776,0.14289775490760803,0.07297899574041367,0.09685004502534866,0.10514461994171143,0.056799761950969696,0.06322767585515976,0.13780388236045837,0.06322767585515976,0.13780388236045837,0.003797095036134124,0.0019120416836813092,0.06893681257497519,0.06893681257497519,0.103081613779068,0.0006
200,0.05578808858990669,0.12316297739744186,0.05578808858990669,0.12316297739744186,0.06387054920196533,0.08341094106435776,0.08956346660852432,0.04837232828140259,0.05653068423271179,0.1248927116394043,0.05653068423271179,0.1248927116394043,0.0034998871851712465,0.001856449875049293,0.06188702129293233,0.06188702129293233,0.09579850733280182,0.0006
225,0.04717151075601578,0.10562008619308472,0.04717151075601578,0.10562008619308472,0.055803388357162476,0.0711890459060669,0.07552824169397354,0.04094547778367996,0.0502142533659935,0.11273447424173355,0.0502142533659935,0.11273447424173355,0.003001243807375431,0.0018053859239444137,0.055020883097313344,0.055020883097313344,0.08895106613636017,0.0006
250,0.04176298528909683,0.09559880942106247,0.04176298528909683,0.09559880942106247,0.051075294613838196,0.06396235525608063,0.06735380738973618,0.03614423796534538,0.045741960406303406,0.10493852198123932,0.045741960406303406,0.10493852198123932,0.0024784987326711416,0.0017495345091447234,0.04996999364811927,0.04996999364811927,0.08349570631980896,0.0006
275,0.037694625556468964,0.08825550973415375,0.037694625556468964,0.08825550973415375,0.047403380274772644,0.05946800485253334,0.06116640195250511,0.03254113718867302,0.04210853949189186,0.09864389896392822,0.04210853949189186,0.09864389896392822,0.002231507794931531,0.0017028696602210402,0.04604291694704443,0.04604291694704443,0.07856203615665436,0.0006
300,0.034621961414813995,0.08267350494861603,0.034621961414813995,0.08267350494861603,0.04440899193286896,0.055437199771404266,0.056470438838005066,0.029824886471033096,0.03919879347085953,0.0938262864947319,0.03919879347085953,0.0938262864947319,0.002036906545981765,0.0016520379576832056,0.0428877379745245,0.0428877379745245,0.07473140954971313,0.0006
325,0.03198227658867836,0.0780266597867012,0.03198227658867836,0.0780266597867012,0.042143262922763824,0.052023619413375854,0.052262671291828156,0.027529491111636162,0.03669440746307373,0.08947879821062088,0.03669440746307373,0.08947879821062088,0.0018964533228427172,0.0016012747073546052,0.04019213549327105,0.04019213549327105,0.0712757483124733,0.0006
350,0.029616596177220345,0.07383392751216888,0.029616596177220345,0.07383392751216888,0.039849381893873215,0.04924968257546425,0.048510875552892685,0.025468146428465843,0.03454730287194252,0.08599627763032913,0.03454730287194252,0.08599627763032913,0.001746240071952343,0.0015566423535346985,0.03785018529742956,0.03785018529742956,0.068198561668396,0.0006
375,0.027516545727849007,0.06969358772039413,0.027516545727849007,0.06969358772039413,0.037903476506471634,0.046557068824768066,0.04504602029919624,0.023667756468057632,0.032639797776937485,0.08239687234163284,0.032639797776937485,0.08239687234163284,0.0016196819487959146,0.0015134586719796062,0.035772938397713006,0.035772938397713006,0.06560960412025452,0.0006
400,0.025765933096408844,0.06675925850868225,0.025765933096408844,0.06675925850868225,0.03623128682374954,0.04424937069416046,0.04204915836453438,0.022190771996974945,0.030926914885640144,0.07954578101634979,0.030926914885640144,0.07954578101634979,0.0015208992408588529,0.0014659601729363203,0.03391377429943532,0.03391377429943532,0.0631624236702919,0.0006
425,0.024122700095176697,0.06347236782312393,0.024122700095176697,0.06347236782312393,0.0348086953163147,0.04212835803627968,0.03942561149597168,0.02076277695596218,0.02936048060655594,0.07659788429737091,0.02936048060655594,0.07659788429737091,0.0014388583367690444,0.0014219991862773895,0.03222133812960237,0.03222133812960237,0.06103172525763512,0.0006
