name,mean,std,min,max,p01,p99,near_constant
C1_value_real,8.9235258102417,10.119933128356934,-7.531571865081787,28.121824264526367,-3.3111445903778076,26.13328742980957,False
C3_value_real,11.904582023620605,12.101893424987793,-9.741101264953613,35.08097839355469,-7.369437217712402,32.394439697265625,False
A1_value_real,0.006331230979412794,1.505810260772705,-7.548989772796631,7.548989772796631,-3.8815739154815674,3.9778976440429688,False
A1_value_imag,0.0070729986764490604,1.493495225906372,-7.197902679443359,7.177867889404297,-3.9088902473449707,3.8321683406829834,False
B2_value_real,0.0033096878323704004,0.3532406687736511,-2.9548041820526123,2.9252560138702393,-1.0663951635360718,1.0857819318771362,False
B2_value_imag,-0.004096869379281998,0.3536926209926605,-2.478032112121582,2.540621757507324,-1.0792959928512573,1.0717071294784546,False
A2_value_real,0.008995404466986656,8.628893852233887,-43.10150909423828,43.10150909423828,-30.105831146240234,30.27325439453125,False
A2_value_imag,0.028988564386963844,8.66285228729248,-43.10150909423828,43.10150909423828,-30.376123428344727,30.251420974731445,False
S3_value_real,-0.005916015710681677,1.9080218076705933,-6.813596248626709,7.210879325866699,-4.910110950469971,4.926168918609619,False
S3_value_imag,-0.00469827139750123,1.9013984203338623,-7.674532413482666,7.702515602111816,-4.903309345245361,4.876884937286377,False
A3_value_real,0.0033907073084264994,0.9944034814834595,-5.7631378173828125,5.7631378173828125,-3.6699695587158203,3.714268207550049,False
A3_value_imag,0.0019146108534187078,0.9925203919410706,-5.740987300872803,5.740987300872803,-3.6726715564727783,3.68705677986145,False
under_Xigma_mean,23.957382202148438,8.432296752929688,7.949026584625244,34.55311965942383,8.895467758178711,32.53782272338867,False
under_Xigma_h1_real,2.6674351692199707,1.2327510118484497,-1.1121243238449097,7.433966636657715,0.5599923729896545,5.296693801879883,False
under_Xigma_h1_imag,30.42474365234375,10.713685035705566,10.0457763671875,44.194984436035156,11.290173530578613,41.37276077270508,False
under_Xigma_h2_real,0.0029993208590894938,0.7940430641174316,-3.7744948863983154,4.468573093414307,-2.00146222114563,2.0278730392456055,False
under_Xigma_h2_imag,0.003874825546517968,0.7878823280334473,-3.6408753395080566,3.5878870487213135,-2.010652780532837,1.9853734970092773,False
under_Xigma_h3_real,2.662900924682617,1.2025915384292603,-1.5720769166946411,7.001433372497559,0.37039369344711304,5.297084808349609,False
under_Xigma_h3_imag,9.936741828918457,3.5710980892181396,3.1910579204559326,16.381032943725586,3.653594732284546,14.637382507324219,False
under_Xigma_h4_real,0.00016144925029948354,0.5444199442863464,-2.951315402984619,3.202021360397339,-1.8758121728897095,1.8974674940109253,False
under_Xigma_h4_imag,0.0003235217882320285,0.543581485748291,-2.880270004272461,2.9125189781188965,-1.8729311227798462,1.8862842321395874,False
under_Mu_mean,0.001187701360322535,1.0134788751602173,-5.537090301513672,4.928189277648926,-3.2836875915527344,3.219163417816162,False
under_Mu_h1_real,0.0002603631583042443,0.378075510263443,-3.371262311935425,3.011618137359619,-1.2479450702667236,1.2254120111465454,False
under_Mu_h1_imag,-0.004065352957695723,0.3772454261779785,-3.4028677940368652,3.4720447063446045,-1.2506905794143677,1.2205082178115845,False
under_Mu_h2_real,0.01400590967386961,3.484642505645752,-15.425536155700684,15.67142105102539,-11.483329772949219,11.470829010009766,False
under_Mu_h2_imag,-0.0025139455683529377,2.358780860900879,-12.220181465148926,11.58979606628418,-7.954675674438477,7.974406719207764,False
under_Mu_h3_real,0.0057816170156002045,4.534363269805908,-21.55075454711914,21.55075454711914,-15.266101837158203,15.33090877532959,False
under_Mu_h3_imag,0.01382132526487112,4.551208972930908,-21.55075454711914,21.55075454711914,-15.400696754455566,15.295915603637695,False
under_Mu_h4_real,-0.005371884908527136,2.594085693359375,-13.301300048828125,13.586684226989746,-8.802803039550781,8.896303176879883,False
under_Mu_h4_imag,0.005788750946521759,3.256394386291504,-14.803157806396484,14.73697566986084,-10.914915084838867,10.903228759765625,False
under_Rho_mean,-0.8936702609062195,7.3855881690979,-23.832290649414062,15.043407440185547,-19.81511688232422,13.231616973876953,False
under_Rho_h1_real,-0.08930804580450058,1.2252446413040161,-6.597200393676758,4.44594669342041,-2.9808177947998047,2.4369146823883057,False
