epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.5375062227249146,1.684261679649353,1.5375062227249146,1.684261679649353,1.4633290767669678,1.6136401891708374,1.6194641590118408,1.5287230014801025,0.8495581150054932,0.9152156114578247,0.8495581150054932,0.9152156114578247,0.0,3.039164937490568e-07,0.8495584189219869,0.8495584189219869,0.8781356811523438,0.0006
25,0.6769676804542542,0.8031308650970459,0.6769676804542542,0.8031308650970459,0.6556158661842346,0.7748876810073853,0.7285319566726685,0.6714416742324829,0.4257083237171173,0.51957768201828,0.4257083237171173,0.51957768201828,0.0,0.0005612876266241074,0.4262696113437414,0.4262696113437414,0.4410790801048279,0.0006
50,0.25613468885421753,0.3446308970451355,0.25613468885421753,0.3446308970451355,0.2357269823551178,0.2845587134361267,0.2793242335319519,0.2536495327949524,0.2136944830417633,0.2971075475215912,0.2136944830417633,0.2971075475215912,0.0,0.0013611960457637906,0.2150556790875271,0.2150556790875271,0.24071791768074036,0.0006
75,0.11414127051830292,0.18394418060779572,0.11414127051830292,0.18394418060779572,0.10184795409440994,0.13337838649749756,0.1444089114665985,0.11089757084846497,0.11490628868341446,0.18120476603507996,0.11490628868341446,0.18120476603507996,0.0,0.0016833908157423139,0.11658967949915677,0.11658967949915677,0.1486903876066208,0.0006
100,0.07850462198257446,0.1344100832939148,0.07850462198257446,0.1344100832939148,0.07396960258483887,0.09643636643886566,0.10275473445653915,0.07590581476688385,0.08340878784656525,0.13884283602237701,0.08340878784656525,0.13884283602237701,0.0,0.001682739588432014,0.08509152743499726,0.08509152743499726,0.11743435263633728,0.0006
125,0.06059114634990692,0.10697545856237411,0.06059114634990692,0.10697545856237411,0.059349462389945984,0.0746404230594635,0.08081459254026413,0.05842386186122894,0.06721173226833344,0.11464100331068039,0.06721173226833344,0.11464100331068039,0.0,0.0016466727247461677,0.0688584049930796,0.0688584049930796,0.10082804411649704,0.0006
150,0.04962899908423424,0.08804135024547577,0.04962899908423424,0.08804135024547577,0.04980666562914848,0.06113515421748161,0.06674055755138397,0.04779521003365517,0.05690079182386398,0.09809919446706772,0.05690079182386398,0.09809919446706772,0.0,0.0015948665095493197,0.0584956583334133,0.0584956583334133,0.08964098989963531,0.0006
175,0.042191144078969955,0.07461094856262207,0.042191144078969955,0.07461094856262207,0.04331142082810402,0.051957208663225174,0.056858573108911514,0.04061928018927574,0.04983917623758316,0.08632893860340118,0.04983917623758316,0.08632893860340118,0.0,0.001552595291286707,0.05139177152886987,0.05139177152886987,0.08168336749076843,0.0006
200,0.036858413368463516,0.06538701057434082,0.036858413368463516,0.06538701057434082,0.03893794119358063,0.04616198688745499,0.049504153430461884,0.03550320863723755,0.04458276182413101,0.0777282640337944,0.04458276182413101,0.0777282640337944,0.0,0.0015052673406898975,0.04608802916482091,0.04608802916482091,0.0754275918006897,0.0006
225,0.03263172134757042,0.05863698199391365,0.03263172134757042,0.05863698199391365,0.03551488742232323,0.04154517501592636,0.04381447285413742,0.03143330290913582,0.04042370989918709,0.07123216986656189,0.04042370989918709,0.07123216986656189,0.0,0.0014604168245568871,0.041884126723743975,0.041884126723743975,0.07024800032377243,0.0006
250,0.029382839798927307,0.05340903624892235,0.029382839798927307,0.05340903624892235,0.032933492213487625,0.037804994732141495,0.039475325495004654,0.028301263228058815,0.03706486150622368,0.06608005613088608,0.03706486150622368,0.06608005613088608,0.0,0.0014134696684777737,0.03847833117470145,0.03847833117470145,0.06617307662963867,0.0006
275,0.026867317035794258,0.04951078072190285,0.026867317035794258,0.04951078072190285,0.03096761740744114,0.034943755716085434,0.03609751909971237,0.025878148153424263,0.03450816124677658,0.06219993159174919,0.03450816124677658,0.06219993159174919,0.0,0.0013717986876145005,0.03587995993439108,0.03587995993439108,0.06259067356586456,0.0006
300,0.024516120553016663,0.04596003517508507,0.024516120553016663,0.04596003517508507,0.028764862567186356,0.03237134590744972,0.03292401507496834,0.023615073412656784,0.03202623128890991,0.058605339378118515,0.03202623128890991,0.058605339378118515,0.0,0.001328610465861857,0.03335484175477177,0.03335484175477177,0.05956567823886871,0.0006
