run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_plateau_clip_smoothl1_seed37_20260611_074903_utc,D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_plateau_clip_smoothl1_seed37,enhanced,grouped_heads,66,320,0.075,0.0006,37,0,False,smooth_l1,1.0,plateau,5350,0.03319454565644264,0.46185302734375,1.5824275016784668,0.02099495753645897,0.014986211434006691,0.015548230148851871,0.057768715779082144,False,64fbc87578287c5929311081151240bfbc556b67a0b28b36b3b69202437e9207,enhanced_v3_targeted25k,25000,0.028415298834443093,5.11450719833374,0.08881624042987823,0.9430340528488159,9.139171600341797,4.891720294952393,0.9201366901397705,3.6858348846435547,2.158945322036743,0.961867094039917,321,10.360018730163574,-8.677079200744629,0.7370522955676078,5.84977388381958,22.526748657226562
