epoch,train_loss,validation_loss,train_s3_magnitude_loss,train_total_objective_loss,learning_rate
1,1.5265190601348877,1.812782645225525,0.0,0.8082721829414368,0.0006
25,0.5737150311470032,0.7629979848861694,0.0,0.4040188491344452,0.0006
50,0.22989831864833832,0.3399635851383209,0.0,0.22469419240951538,0.0006
75,0.1551562249660492,0.24292971193790436,0.0,0.17082823812961578,0.0006
100,0.1263550966978073,0.2039364129304886,0.0,0.14801107347011566,0.0006
125,0.10945253074169159,0.18076543509960175,0.0,0.13313595950603485,0.0006
150,0.09592270106077194,0.16133248805999756,0.0,0.12265783548355103,0.0006
175,0.08341386169195175,0.14346478879451752,0.0,0.11416134983301163,0.0006
200,0.07238250970840454,0.12814106047153473,0.0,0.1063709706068039,0.0006
225,0.06244947388768196,0.11493217945098877,0.0,0.09963051974773407,0.0006
250,0.05599686875939369,0.10649283230304718,0.0,0.09383786469697952,0.0006
275,0.0508507639169693,0.09920790791511536,0.0,0.08906134217977524,0.0006
300,0.04678964987397194,0.09363379329442978,0.0,0.08445722609758377,0.0006
325,0.043398644775152206,0.0887058675289154,0.0,0.08088415861129761,0.0006
350,0.04035995155572891,0.08432929217815399,0.0,0.07779943197965622,0.0006
375,0.0373653881251812,0.08022402971982956,0.0,0.07461653649806976,0.0006
400,0.03510240092873573,0.07722035050392151,0.0,0.07165325433015823,0.0006
425,0.032755304127931595,0.07428068667650223,0.0,0.06919974833726883,0.0006
450,0.030632074922323227,0.07160501927137375,0.0,0.06704383343458176,0.0006
475,0.02859131246805191,0.06889618188142776,0.0,0.06483298540115356,0.0006
500,0.02710309810936451,0.066444531083107,0.0,0.06286126375198364,0.0006
525,0.0251589547842741,0.06460043787956238,0.0,0.0610182099044323,0.0006
550,0.023585883900523186,0.06285402178764343,0.0,0.05883586034178734,0.0006
575,0.022335639223456383,0.061096563935279846,0.0,0.057440560311079025,0.0006
600,0.020951539278030396,0.05944882705807686,0.0,0.055953990668058395,0.0006
625,0.020086457952857018,0.058681439608335495,0.0,0.0546538308262825,0.0006
650,0.018728192895650864,0.05687229707837105,0.0,0.05293387547135353,0.0006
675,0.017801018431782722,0.05572248622775078,0.0,0.051965486258268356,0.0006
700,0.016749944537878036,0.05469133332371712,0.0,0.05053175240755081,0.0006
725,0.015600004233419895,0.05283723026514053,0.0,0.04954905062913895,0.0006
750,0.015025235712528229,0.0524655282497406,0.0,0.04834980145096779,0.0006
775,0.014080863445997238,0.05115293711423874,0.0,0.047198496758937836,0.0006
800,0.013459512032568455,0.050730787217617035,0.0,0.04629713296890259,0.0006
825,0.012704387307167053,0.04959907382726669,0.0,0.04531474784016609,0.0006
850,0.012354310601949692,0.0490306094288826,0.0,0.04437640309333801,0.0006
875,0.011913442984223366,0.048661008477211,0.0,0.0435902401804924,0.0006
900,0.011176134459674358,0.047980014234781265,0.0,0.042668797075748444,0.0006
925,0.01067130547016859,0.04705231636762619,0.0,0.04207431897521019,0.0006
950,0.010461591184139252,0.046965088695287704,0.0,0.04112718999385834,0.0006
975,0.01019224338233471,0.04615987464785576,0.0,0.040574077516794205,0.0006
1000,0.009452302940189838,0.045577917248010635,0.0,0.03974169120192528,0.0006
1025,0.008968519046902657,0.04538585618138313,0.0,0.03933485224843025,0.0006
1050,0.00862609688192606,0.04491756111383438,0.0,0.03874778002500534,0.0006
1075,0.008314025588333607,0.04432765766978264,0.0,0.03773225471377373,0.0006
1100,0.007991824299097061,0.043974943459033966,0.0,0.03741073235869408,0.0006
1125,0.007695449981838465,0.04350070655345917,0.0,0.036791227757930756,0.0006
1150,0.007427812088280916,0.04339127987623215,0.0,0.036288633942604065,0.0006
1175,0.0071361614391207695,0.04270358011126518,0.0,0.03587278723716736,0.0006
1200,0.00691269151866436,0.04245589300990105,0.0,0.03525377810001373,0.0006
