epoch,train_loss,test_loss
1,1.5860434770584106,1.5861296653747559
25,0.8566619157791138,0.8571605086326599
50,0.43351519107818604,0.4354947507381439
75,0.28045418858528137,0.28431886434555054
100,0.21468259394168854,0.21978259086608887
125,0.1839093714952469,0.18973828852176666
150,0.164602130651474,0.17115019261837006
175,0.14965271949768066,0.15723811089992523
200,0.13631606101989746,0.1450955867767334
225,0.12366120517253876,0.13382534682750702
250,0.11226557195186615,0.12376947700977325
275,0.10309985280036926,0.11570753157138824
300,0.09591802209615707,0.10952401906251907
325,0.09007660299539566,0.1048668846487999
350,0.08530628681182861,0.10090111941099167
375,0.08105497062206268,0.09720505774021149
400,0.07745633274316788,0.09424211829900742
425,0.07399240881204605,0.09129158407449722
450,0.07100669294595718,0.08880554139614105
475,0.06823670864105225,0.08642696589231491
500,0.06561633199453354,0.08421296626329422
525,0.0633552297949791,0.08234163373708725
550,0.06106845661997795,0.08049383759498596
575,0.059052519500255585,0.07891294360160828
600,0.05701972544193268,0.07743896543979645
625,0.055370766669511795,0.0756804421544075
650,0.05357213690876961,0.07424949109554291
675,0.05194716900587082,0.07311833649873734
700,0.05028350651264191,0.07189598679542542
725,0.04905829578638077,0.07076351344585419
750,0.047710154205560684,0.06954984366893768
775,0.04622591286897659,0.06861739605665207
800,0.04509053751826286,0.06775473803281784
825,0.04387599974870682,0.06699927151203156
850,0.04277832806110382,0.06587861478328705
875,0.041660841554403305,0.06515507400035858
900,0.040693920105695724,0.06454571336507797
925,0.03950367122888565,0.06354288756847382
950,0.03856900334358215,0.06302183866500854
975,0.03782512992620468,0.062266018241643906
1000,0.0370623879134655,0.06188185513019562
1025,0.03625143691897392,0.06117016822099686
1050,0.03529614582657814,0.0607762485742569
1075,0.034539949148893356,0.05993420630693436
1100,0.033665526658296585,0.05919070914387703
1125,0.03309302777051926,0.05890561267733574
1150,0.032462358474731445,0.05840137228369713
1175,0.03180015832185745,0.05801931023597717
1200,0.031171686947345734,0.05757846310734749
1225,0.030529137700796127,0.05731711909174919
1250,0.029897170141339302,0.057044245302677155
1275,0.029390791431069374,0.05664486065506935
1300,0.02884821407496929,0.05619936063885689
1325,0.028423983603715897,0.055793099105358124
1350,0.02786155417561531,0.05550631880760193
1375,0.02733694016933441,0.05521836131811142
1400,0.026918256655335426,0.054798875004053116
1425,0.026532817631959915,0.05435449630022049
1450,0.02601485513150692,0.054124921560287476
1475,0.02581283450126648,0.054192181676626205
1500,0.02516021579504013,0.053618740290403366
1525,0.024735165759921074,0.053256403654813766
1550,0.024389352649450302,0.0530899278819561
1575,0.024049200117588043,0.052940551191568375
1600,0.02378634177148342,0.052643731236457825
1625,0.023295676335692406,0.05237235128879547
1650,0.023001916706562042,0.05212954804301262
1675,0.022746704518795013,0.051763635128736496
1700,0.02243230864405632,0.051589690148830414
1725,0.02203594520688057,0.05158763751387596
1750,0.021768851205706596,0.05135258659720421
1775,0.021545588970184326,0.05126042291522026
1800,0.02123286761343479,0.05132373049855232
1825,0.020883455872535706,0.05059007555246353
1850,0.020701315253973007,0.05049794167280197
1875,0.020426450297236443,0.05053827539086342
1900,0.02014777995646,0.050325557589530945
1925,0.01992063783109188,0.05011104792356491
1950,0.019612981006503105,0.049705781042575836
1975,0.019426129758358,0.049882885068655014
2000,0.019197503104805946,0.04956992715597153
2025,0.018920855596661568,0.049272194504737854
2050,0.018705053254961967,0.04924001544713974
2075,0.01843012310564518,0.0490911491215229
2100,0.018218791112303734,0.04885818436741829
2125,0.018064916133880615,0.048773907124996185
2150,0.01776614971458912,0.04882976785302162
2175,0.017581745982170105,0.04864361882209778
2200,0.017480989918112755,0.048708319664001465
2225,0.01733735203742981,0.048473309725522995
2250,0.017117885872721672,0.04815956950187683
2275,0.01683303900063038,0.04802845045924187
2300,0.01684284768998623,0.04806321859359741
2325,0.016558442264795303,0.0481710247695446
2350,0.016262443736195564,0.04775218665599823
2375,0.016177674755454063,0.047890275716781616
2400,0.01598425582051277,0.04762718454003334
2425,0.01591544784605503,0.04738914966583252
2450,0.01577366143465042,0.04722815752029419
2475,0.01567615568637848,0.04735313728451729
2500,0.01555701345205307,0.0471072755753994
2525,0.015404732897877693,0.04731062799692154
2550,0.01521224807947874,0.04694962874054909
2575,0.015124315395951271,0.04713214561343193
2600,0.014972297474741936,0.047147344797849655
2625,0.014755645766854286,0.04667942598462105
2650,0.014649204909801483,0.04671922326087952
2675,0.014552872627973557,0.04652806743979454
2700,0.014363572932779789,0.04652745649218559
2725,0.01423695869743824,0.04660842567682266
2750,0.014212291687726974,0.04657555744051933
2775,0.014192006550729275,0.04651913046836853
2800,0.013990635983645916,0.04627864062786102
2825,0.013791469857096672,0.04645376652479172
2850,0.013681610114872456,0.04639430716633797
2875,0.01365748606622219,0.046053510159254074
2900,0.01357788871973753,0.04619160667061806
2925,0.013531303033232689,0.04631948843598366
2950,0.013372967950999737,0.04642768204212189
2975,0.013180937618017197,0.045721378177404404
3000,0.013043015263974667,0.04592058062553406
3025,0.013024129904806614,0.04595160484313965
3050,0.013027436099946499,0.045678626745939255
3075,0.012949608266353607,0.045870691537857056
3100,0.01278165727853775,0.04566776752471924
3125,0.01272036787122488,0.04584726318717003
3150,0.012596559710800648,0.04574761167168617
3175,0.012584718875586987,0.0454285703599453
3200,0.012477961368858814,0.04567853733897209
3225,0.01232029777020216,0.0452905036509037
3250,0.01225792896002531,0.04539938643574715
3275,0.012215252965688705,0.04542063549160957
3300,0.01213086023926735,0.04520512372255325
3325,0.012044230476021767,0.04524075612425804
3350,0.011941495351493359,0.04519824683666229
3375,0.011909982189536095,0.04513365402817726
3400,0.01185749750584364,0.04516585171222687
3425,0.011782960966229439,0.04490548372268677
3450,0.011813843622803688,0.045267991721630096
3475,0.011734969913959503,0.04498789459466934
3500,0.011541597545146942,0.04505649581551552
3525,0.011479873210191727,0.044885940849781036
3550,0.011447958648204803,0.04485330358147621
3575,0.011410054750740528,0.04493727535009384
3600,0.011270682327449322,0.04493933543562889
3625,0.011218453757464886,0.044552166014909744
3650,0.011148836463689804,0.044541507959365845
3675,0.011184283532202244,0.04467010870575905
3700,0.011206401512026787,0.04439093917608261
3725,0.011054106056690216,0.04456000775098801
3750,0.01095842756330967,0.04451078921556473
3775,0.010935152880847454,0.04471329227089882
3800,0.010919635184109211,0.04466335102915764
3825,0.010874752886593342,0.04466402903199196
3850,0.010800815187394619,0.04446694627404213
3875,0.010744630359113216,0.04442785307765007
3900,0.010609734803438187,0.04448382183909416
3925,0.010688434354960918,0.04443000257015228
3950,0.010505439713597298,0.04435545206069946
3975,0.010505390353500843,0.04454265907406807
4000,0.010614053346216679,0.04439464211463928
4025,0.010441835969686508,0.04418846219778061
4050,0.01036708615720272,0.04417131468653679
4075,0.010491623543202877,0.044484395533800125
4100,0.010447864420711994,0.044312700629234314
4125,0.01020610798150301,0.04411104694008827
4150,0.010277308523654938,0.044144514948129654
4175,0.010330691002309322,0.04387657716870308
4200,0.010137033648788929,0.04407639801502228
4225,0.010242226533591747,0.04418434202671051
4250,0.010130919516086578,0.04408920556306839
4275,0.010045978240668774,0.04398820549249649
4300,0.009942363016307354,0.04378126934170723
4325,0.00995690654963255,0.04358771815896034
4350,0.009939578361809254,0.043983522802591324
4375,0.009979594498872757,0.04366430267691612
4400,0.009942641481757164,0.04403401166200638
4425,0.009829722344875336,0.04381190985441208
4450,0.0098525146022439,0.04365815967321396
4475,0.00968091655522585,0.043518587946891785
4500,0.009681830182671547,0.04345090314745903
4525,0.009648272767663002,0.04356842488050461
4550,0.009664303623139858,0.0433218739926815
4575,0.009656903333961964,0.043336693197488785
4600,0.009573238901793957,0.04340188205242157
4625,0.009644875302910805,0.043372850865125656
4650,0.009543199092149734,0.0436079241335392
4675,0.009494207799434662,0.0435035303235054
4700,0.009470745921134949,0.04345955327153206
4725,0.00952212605625391,0.04358489811420441
4750,0.009419577196240425,0.04317929968237877
4775,0.009394258260726929,0.04337434843182564
4800,0.009363465942442417,0.04345665127038956
4825,0.009327679872512817,0.043262507766485214
4850,0.009256790392100811,0.04327354580163956
4875,0.009321283549070358,0.04318905994296074
4900,0.009273006580770016,0.04330284520983696
4925,0.0092624481767416,0.043409477919340134
4950,0.009138068184256554,0.04299658536911011
4975,0.009221824817359447,0.043061837553977966
5000,0.00913348887115717,0.04314292594790459
5025,0.009119194000959396,0.043286509811878204
5050,0.009108785539865494,0.043120209127664566
5075,0.00909069087356329,0.04291897639632225
5100,0.009056628681719303,0.0432504378259182
5125,0.009036104194819927,0.04289985075592995
5150,0.009033464826643467,0.042958758771419525
5175,0.008910357020795345,0.04279119893908501
5200,0.008916767314076424,0.04293525218963623
5225,0.008975110948085785,0.04291427507996559
5250,0.00886889174580574,0.04265724867582321
5275,0.008829401805996895,0.04270549118518829
5300,0.008944807574152946,0.042745329439640045
5325,0.008945397101342678,0.04266601800918579
5350,0.008797935210168362,0.042801134288311005
5375,0.008778790012001991,0.042514901608228683
5400,0.008739539422094822,0.04266245290637016
5425,0.008761773817241192,0.042457323521375656
5450,0.008749241009354591,0.042589716613292694
5475,0.008762064389884472,0.042742516845464706
5500,0.008663256652653217,0.0424969345331192
5525,0.008681338280439377,0.042642198503017426
5550,0.008709183894097805,0.04241442680358887
5575,0.008643176406621933,0.042468562722206116
5600,0.008608239702880383,0.042250894010066986
5625,0.008596263825893402,0.04254144802689552
5650,0.008506538346409798,0.042189329862594604
5675,0.00852458830922842,0.04235047847032547
5700,0.008562575094401836,0.04268776252865791
5725,0.008519552648067474,0.042591944336891174
