epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.3793822526931763,1.5226866006851196,1.3793822526931763,1.5226866006851196,1.4217678308486938,1.4149607419967651,1.4181705713272095,1.3752212524414062,0.7874982357025146,0.8268322944641113,0.7874982357025146,0.8268322944641113,0.0,2.442517370582209e-07,0.7874984799542517,0.7874984799542517,0.8004028797149658,0.0006
25,0.5116507411003113,0.6562560796737671,0.5116507411003113,0.6562560796737671,0.48924413323402405,0.5706903338432312,0.5386541485786438,0.5087538957595825,0.35786834359169006,0.4550641179084778,0.35786834359169006,0.4550641179084778,0.0,0.001021069590933621,0.3588894131826237,0.3588894131826237,0.38095661997795105,0.0006
50,0.19991232454776764,0.2775394916534424,0.19991232454776764,0.2775394916534424,0.1609954833984375,0.2079973667860031,0.22073858976364136,0.19767822325229645,0.17591482400894165,0.24533356726169586,0.17591482400894165,0.24533356726169586,0.0,0.0018958402797579765,0.17781066428869963,0.17781066428869963,0.21377834677696228,0.0006
75,0.12982206046581268,0.19058857858181,0.12982206046581268,0.19058857858181,0.10497144609689713,0.13554120063781738,0.14939138293266296,0.12772278487682343,0.12144245207309723,0.18006840348243713,0.12144245207309723,0.18006840348243713,0.0,0.0020519017707556486,0.12349435384385288,0.12349435384385288,0.16133494675159454,0.0006
100,0.0997471883893013,0.1567714661359787,0.0997471883893013,0.1567714661359787,0.08666772395372391,0.11146793514490128,0.1203416958451271,0.09753793478012085,0.09751524031162262,0.15102556347846985,0.09751524031162262,0.15102556347846985,0.0,0.0020515802316367626,0.09956682054325938,0.09956682054325938,0.13678601384162903,0.0006
125,0.08180535584688187,0.132757306098938,0.08180535584688187,0.132757306098938,0.07288970798254013,0.09483513236045837,0.10097023099660873,0.07974947243928909,0.08235637098550797,0.13114088773727417,0.08235637098550797,0.13114088773727417,0.0,0.0020285204518586397,0.0843848914373666,0.0843848914373666,0.12096809595823288,0.0006
150,0.06968509405851364,0.11483655869960785,0.06968509405851364,0.11483655869960785,0.06252868473529816,0.08261767029762268,0.08675014972686768,0.06785446405410767,0.07185517251491547,0.11657331883907318,0.07185517251491547,0.11657331883907318,0.0,0.0019825634080916643,0.07383773592300713,0.07383773592300713,0.11031394451856613,0.0006
175,0.05987781658768654,0.1000840812921524,0.05987781658768654,0.1000840812921524,0.05419940501451492,0.07171689718961716,0.07528496533632278,0.058225035667419434,0.06369206309318542,0.10478990525007248,0.06369206309318542,0.10478990525007248,0.0,0.00193522940389812,0.06562729249708354,0.06562729249708354,0.10140502452850342,0.0006
200,0.05221142992377281,0.08847486227750778,0.05221142992377281,0.08847486227750778,0.04801546037197113,0.06331781297922134,0.066309854388237,0.050699036568403244,0.05714413896203041,0.0953139215707779,0.05714413896203041,0.0953139215707779,0.0,0.0018824917497113347,0.059026630711741745,0.059026630711741745,0.0942457839846611,0.0006
225,0.04640595614910126,0.07901257276535034,0.04640595614910126,0.07901257276535034,0.04339214414358139,0.05683887004852295,0.059308331459760666,0.045021865516901016,0.05203430354595184,0.08737049996852875,0.05203430354595184,0.08737049996852875,0.0,0.0018242377554997802,0.05385854130145162,0.05385854130145162,0.08829399198293686,0.0006
250,0.04187531769275665,0.07228294759988785,0.04187531769275665,0.07228294759988785,0.039643894881010056,0.05173444747924805,0.05376271903514862,0.04060010612010956,0.047791074961423874,0.08149650692939758,0.047791074961423874,0.08149650692939758,0.0,0.0017731095431372523,0.049564184504561126,0.049564184504561126,0.08326072990894318,0.0006
275,0.03840034082531929,0.06678363680839539,0.03840034082531929,0.06678363680839539,0.03691791370511055,0.047814320772886276,0.04947324097156525,0.03721251338720322,0.04447639733552933,0.07653886824846268,0.04447639733552933,0.07653886824846268,0.0,0.0017132015200331807,0.04618959885556251,0.04618959885556251,0.07885802537202835,0.0006
