cluster_id,method,n,median_weighted_error,median_nn_distance_12d,dominant_regime,dominant_failure_class,center_C1_normalized,center_C3_normalized,center_A1_x_normalized,center_A1_y_normalized,center_B2_x_normalized,center_B2_y_normalized,center_A2_x_normalized,center_A2_y_normalized,center_S3_x_normalized,center_S3_y_normalized,center_A3_x_normalized,center_A3_y_normalized
0,sklearn_kmeans,157,0.07228070497512817,1.0552453994750977,coupled_full_random,coverage_limited_sparse_failure,-0.9636508042645302,0.07190133558859112,0.07222693365723726,0.9574189273161998,0.45107142896156144,0.6907039522618497,0.9106097545973055,-0.12188940115605194,-0.971212216516969,0.08304267570471305,0.8280984800788248,-0.2072777079605753
1,sklearn_kmeans,54,0.06749062985181808,0.9222736954689026,coupled_full_random,dense_model_feature_loss_failure,-0.8245573785569932,0.2549962814276417,-0.21674297042650945,-0.5290855794777105,0.03871049982622084,-0.5939480576802183,0.17607381400712593,-0.2221116223588103,-0.8068971965931079,0.04212264853495138,0.506562801864412,0.0012355593329778688
2,sklearn_kmeans,95,0.06824062019586563,0.8805745244026184,coupled_full_random,dense_model_feature_loss_failure,0.7049746520393774,0.6478146325796843,0.29391684213571506,-0.13465328296025594,0.17689454247031297,0.12929950619868022,0.04295084975708864,0.10510353547962088,0.45387317875811933,-0.11134873705161241,-0.010174970207245742,0.20882888924134405
3,sklearn_kmeans,58,0.06960690766572952,0.9603610336780548,coupled_full_random,coverage_limited_sparse_failure,-0.7898174708465052,0.2557923116175265,0.28180760994724846,-0.07132975531035454,0.48984767711218224,-0.42850026077237624,-0.1310942519841523,0.16044674993990438,-0.3181131634244631,-0.46590495865920484,-0.11130898118019104,-0.5781991964167561
4,sklearn_kmeans,72,0.0726284384727478,0.9300393760204315,coupled_full_random,dense_model_feature_loss_failure,-0.8134806611802844,0.24933988800168866,-0.5014350612958274,0.15157227718305807,-0.5081325346190069,-0.14430805026657045,-0.21856059161816827,0.17232390628649025,-0.0995442309572051,0.6827540634406939,-0.34272752672433854,0.1573638537857268
5,sklearn_kmeans,92,0.07232935354113579,0.9380438923835754,coupled_full_random,coverage_limited_sparse_failure,-0.8170760192560114,0.296745741861346,0.25487378403760397,0.5374487169410873,-0.17362015533760405,0.5937756280536238,0.2570872299750234,0.1854231107370098,0.6959083237855331,0.22630811407514226,0.19581881193363146,0.2910020512957937
6,sklearn_kmeans,62,0.07700207084417343,0.9186623990535736,coupled_full_random,coverage_limited_sparse_failure,-0.8211658531619657,0.3155346720088874,0.44066331433032147,-0.37202298189363164,0.37591922667718697,0.30473261262460427,-0.06320246810754461,-0.2856417098533242,0.382901141345501,-0.5611845366128032,0.02556205209224453,0.5615768781015951
7,sklearn_kmeans,60,0.06939094141125679,0.9323430359363556,coupled_full_random,dense_model_feature_loss_failure,0.7443706549008687,0.6580354755433897,-0.3201542903110385,0.12228717587474318,-0.049923533532354576,-0.34016203391883104,-0.03367615851748269,-0.14370525780444343,-0.5119961263934771,0.29745924043655403,-0.0563622711499532,-0.3357601371407509
