split,row_key,row_index,sweep_label,dataset_version,nn_distance_12d,overall_abs_error,weighted_abs_error,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,nn_distance_quartile
stress,b92adb9eab36354cc312,13950,coupled_sparse_random,parent_cached_dataset,0.4625190198421478,1.6162601709365845,0.023178961127996445,1.3926887512207031,0.0014965534210205078,1.1590487831695206,0.0653732551746101,0.14352747459752693,8.45612892663238,3.759735050507474,11.36965784650843,7.740070335058,1.8918117399782535,22.301483298433453,-173.91349563895565,q4_farthest
blind,29a5f27eca21fed61f8b,566781,coupled_full_random,enhanced_v12_benchmark_v2,0.47675809264183044,1.5655145645141602,0.023178618401288986,1.4585838317871094,0.024200081825256348,1.1878498620418683,0.06270697159554531,0.1825423592862713,9.465945135355287,2.0991596150100094,20.970839207156544,59.47364473720183,2.577115137479449,-171.86864881519426,-43.28146750392165,q4_farthest
blind,10dfaa7d02fd8dca3c08,528202,coupled_C1_A1_C3_A2_random,enhanced_v12_benchmark_v2,0.1251153200864792,1.6290645599365234,0.023175494745373726,5.826959609985352,0.02520442008972168,0.9243804874366831,0.038577295977386676,0.1667592769305592,7.913607671117119,2.8122640678015616,0.0,0.0,0.0,0.0,0.0,q3
stress,10381fe0e3a4143a5240,557312,coupled_full_random,enhanced_v12_benchmark_v2,0.6526286005973816,1.448111891746521,0.023164087906479836,3.2114410400390625,0.012916803359985352,1.3972524042855732,0.0987484475173246,0.3031572602107114,6.705491522155107,3.869097915292635,90.26907539059158,15.374448026480277,2.921872692997532,-45.764432603248,-110.90050673805953,q4_farthest
blind,7fce44fc0550ab8041c8,518590,coupled_full_random,enhanced_v12_benchmark_v2,0.5529244542121887,1.1007134914398193,0.02315703220665455,1.1661810874938965,0.005626261234283447,1.132409618757442,0.32256385172990726,0.16361871382509735,4.974686578648412,2.9607354729088713,68.07743004991026,82.73426471838299,1.3720926726086677,93.12735986590155,41.2476031524462,q4_farthest
stress,91afa0051c14911bd2d8,558502,coupled_sparse_random,enhanced_v12_benchmark_v2,0.4044954776763916,1.4923042058944702,0.023153267800807953,4.871852874755859,0.02616870403289795,2.287068195927464,0.10496839801971042,0.05070759943908786,3.535353614140878,3.990466723579478,23.505054851773714,20.64394690354549,1.7229127221440947,168.38186500829465,136.76196757284094,q4_farthest
blind,7f714315ec4a8a91370c,505465,coupled_full_random,enhanced_v12_benchmark_v2,0.416549950838089,1.5125077962875366,0.0231512151658535,1.6246395111083984,0.00852954387664795,2.1351780983365067,0.049489262634316196,0.34045514857783793,6.252802463699373,5.331338413673944,16.652268633033334,74.50544734766397,1.4039716456898497,-86.40839282241679,-30.36070769807725,q4_farthest
stress,431f9735ddea2447cd23,3686,coupled_full_random,parent_cached_dataset,0.3756095767021179,1.2760777473449707,0.023148179054260254,2.280529022216797,0.014961600303649902,1.6202189920887136,0.18506252212276839,0.2409855524952312,4.176431590479673,4.325920662228835,98.31122898641725,91.03162368191106,0.0,150.16462716665916,-149.21483599371902,q4_farthest
blind,636f02110513d14e2d10,572004,coupled_full_random,enhanced_v12_benchmark_v2,0.3994700014591217,1.5871491432189941,0.02313985675573349,1.5617599487304688,0.002535700798034668,0.8273523579416516,0.08525110263503341,0.15400377779583668,8.042170577407585,3.954337887917337,32.432188573072615,34.738679541176076,0.7220029256039031,-65.99360535224397,-123.0514928698837,q4_farthest
blind,d24522a16d0f9297d422,566698,coupled_full_random,enhanced_v12_benchmark_v2,0.7403627634048462,1.3836332559585571,0.023135457187891006,3.005298614501953,0.00857090950012207,2.3789077156674945,0.13234045870809305,0.23893709284619968,3.6032153060449557,4.512113751113404,85.07629830759768,41.430243540408334,2.715376660245874,-121.10809394236497,174.94815359135305,q4_farthest
stress,639a6af2470d050a2b5c,525070,coupled_full_random,enhanced_v12_benchmark_v2,0.49024108052253723,1.629835605621338,0.023127740249037743,2.194000244140625,0.0008161067962646484,1.1717639312136925,0.04589980094630254,0.22739822721856753,8.812149936623772,2.5802937608366388,43.62348760543921,16.067585546223356,1.3141141075870326,155.19872108541728,106.91842833282584,q4_farthest
blind,284f99cc889b8ad7c42e,545247,coupled_full_random,enhanced_v12_benchmark_v2,0.5978739261627197,1.4841657876968384,0.02312404289841652,2.3776397705078125,0.003626793622970581,1.7073238409739113,0.1435791055088408,0.13320332241987862,6.679020766033593,3.2174087631237476,85.76351916363569,49.77647404386482,1.6624643569176256,144.71402074629242,12.715611801388519,q4_farthest
stress,1cdf8f56a950ee227329,546004,coupled_sparse_random,enhanced_v12_benchmark_v2,0.26698827743530273,1.5822426080703735,0.023120127618312836,3.2806191444396973,0.010968685150146484,1.9101004190773254,0.07489359507594535,0.05703446860696028,7.885634588009011,1.228095699943309,0.0,0.0,0.0,-180.0,0.0,q4_farthest
stress,70484aa7c032b567a18c,543568,coupled_full_random,enhanced_v12_benchmark_v2,0.6846290826797485,1.6204675436019897,0.023116203024983406,5.435733795166016,0.002737760543823242,1.2367051657914168,0.03822172239106775,0.36818285144269614,8.286736092966255,1.4170662411216914,39.05047917873519,81.27158836075229,0.9661333571631548,-113.06949885426972,-109.6084487331219,q4_farthest
blind,3c92f57abfa3e71dddc3,526291,coupled_full_random,enhanced_v12_benchmark_v2,0.5515204071998596,1.529496669769287,0.02311311848461628,2.7217941284179688,0.01710212230682373,1.6818054615664524,0.0497609870923479,0.3017608043514278,6.72033144693731,2.541763417782781,23.78863480541461,62.84681817852548,2.2829299962936593,-171.1460628804603,-102.39449875499362,q4_farthest
blind,1e408e6cda86523209d1,533227,coupled_sparse_random,enhanced_v12_benchmark_v2,0.35547512769699097,1.200677752494812,0.02310929074883461,2.359513759613037,0.017831921577453613,2.583367386419302,0.20243864651649918,0.19680588824240272,0.947602746514458,4.671683531149807,35.168989201445015,0.0,2.973264739750865,-156.34690276281106,-30.733325087231492,q4_farthest
blind,f0f13655bf83bbb6e099,545760,coupled_A2_B2_random,enhanced_v12_benchmark_v2,0.09942255914211273,1.4879792928695679,0.023109151050448418,3.273637294769287,0.012607842683792114,0.5166431931136114,0.11574661583525275,0.1987048195442788,6.420379886472742,3.283885713606134,0.0,0.0,2.743846121348124,0.0,-101.8025945174714,q3
stress,c85d226e13f8ebb3adb2,510324,coupled_full_random,enhanced_v12_benchmark_v2,0.6426498293876648,1.1747636795043945,0.023108545690774918,0.31745147705078125,0.013192534446716309,2.367937973908534,0.2685900130169439,0.29304977315186276,7.826889730846466,0.9870654776561862,55.04591111961969,62.4721084998905,1.5964959245280985,-4.566532958375802,6.954581384713663,q4_farthest
