run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,eval_batch_size,predict_batch_size,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_v15_active_hole_expanded_250k_d66_seed23_20260619_075900_utc,D66_grouped_width320_lr6e-4_dropout0.075_v15_active_hole_expanded_250k_d66_seed23,enhanced,grouped_heads,66,320,0.075,0.0006,23,65536,True,65536,65536,smooth_l1,1.0,plateau,2000,0.0013742398004978895,0.45277342200279236,1.2568644285202026,0.005514475051313639,0.005967774894088507,0.006147522013634443,0.013165120231670824,False,6fb5e171d383469f8ee4c9bb35c5dcf0ccea6d41094395a3be6d8118ee4e4f36,enhanced_v9_gap250k,1233554,0.0071319350972771645,1.2619026899337769,0.023369701579213142,0.9968274235725403,0.9799296855926514,1.1215183734893799,0.9952706694602966,1.0940409898757935,0.5959453582763672,0.9976075887680054,12890,0.9030768275260925,-0.4866616129875183,0.9664945270450565,0.3743816614151001,1.4825530052185059
