run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,eval_batch_size,predict_batch_size,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_v14_1p5m_far_nn_d66_seed23_20260617_072619_utc,D66_grouped_width320_lr6e-4_dropout0.075_v14_1p5m_far_nn_d66_seed23,enhanced,grouped_heads,66,320,0.075,0.0006,23,65536,True,65536,65536,smooth_l1,1.0,plateau,1460,0.0012820158153772354,0.5182062387466431,1.3591103553771973,0.005195433273911476,0.005555886775255203,0.005760458298027515,0.012331293909935962,False,9726b16d39baa939fe5e95671a55962d8106064f38d5ef2a352515910cef3ee5,enhanced_v9_gap250k,1483554,0.006624051555991173,1.175121784210205,0.021979456767439842,0.9967968463897705,0.8769629001617432,1.0172394514083862,0.9963268637657166,1.0772165060043335,0.5924979448318481,0.9975876808166504,13437,0.8386092782020569,-0.40541818737983704,0.9718609310238278,0.3645652234554291,1.4111334085464478
