split,row_key,row_index,sweep_label,dataset_version,nn_distance_12d,overall_abs_error,weighted_abs_error,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,nn_distance_quartile
stress,5293e47874a8e307eb22,3911,coupled_full_random,parent_cached_dataset,0.5151582956314087,1.4237934350967407,0.022346070036292076,0.9791469573974609,0.008875131607055664,2.6897389565678775,0.11621660110232536,0.17467424405288917,6.6005778679496885,3.676435388577405,71.39111369094036,69.66713185627013,0.10954691399536157,-171.62672993062455,-43.43130415359269,q4_farthest
blind,263b5e3ff52ebdea7a18,504743,coupled_full_random,enhanced_v12_benchmark_v2,0.3734067678451538,1.528694987297058,0.022344518452882767,3.1706714630126953,0.0010753870010375977,0.7384180837521018,0.08980338098849364,0.07431114214647142,8.900131080013594,2.1715925248571644,30.562243177825334,12.812762006791104,2.398040095188231,-101.41762009482007,-131.0165992449917,q4_farthest
stress,193f2a377f18b6a40e67,524909,coupled_full_random,enhanced_v12_benchmark_v2,0.6012254357337952,1.4633312225341797,0.022339429706335068,0.8784465789794922,0.013727903366088867,2.085172852539529,0.08326914311943578,0.21906862570074695,10.568051902158206,1.571465888161409,45.11280175005907,55.223942328749224,1.7490754989675583,60.00354855398976,-91.32640638772236,q4_farthest
stress,f105ecaaa9f8f197edac,566027,coupled_sparse_random,enhanced_v12_benchmark_v2,0.531741201877594,1.2826085090637207,0.022334255278110504,2.9874112606048584,0.0113602876663208,0.896304250501814,0.17809490833757088,0.10112837698568536,3.9906334458415302,4.79477890488571,59.67349689764657,45.33134634772077,1.8450063603438076,-108.30319050085052,177.65248174758398,q4_farthest
stress,29ba6db235e2e9d87087,545193,coupled_full_random,enhanced_v12_benchmark_v2,0.7218394875526428,1.4059972763061523,0.022329285740852356,3.0058250427246094,0.012735247611999512,0.6572279020753857,0.055963953980833134,0.3708746139177846,2.4788096595939093,7.780040706520801,90.40101684636996,84.67622136945053,1.5535905008201811,-33.77490568591756,93.2423630707666,q4_farthest
blind,56206d15db8928998f49,1326,coupled_full_random,parent_cached_dataset,0.5958206653594971,1.1703790426254272,0.022316068410873413,1.3610763549804688,0.005914092063903809,0.9425873779506464,0.22144440489818012,0.2613073496677078,3.6931275061767694,4.426057110875946,0.0,87.44426117025047,2.715854394074702,138.0219831495715,-60.211180541431304,q4_farthest
blind,785e3adc7cf210e0ca9e,564708,coupled_A2_B2_random,enhanced_v12_benchmark_v2,0.0917472392320633,1.4671931266784668,0.02231566049158573,3.608625888824463,0.009409666061401367,2.368364807147598,0.043346193530120564,0.3436980438364859,5.216022297540451,2.254186556736343,0.0,0.0,2.944941007899165,0.0,26.481129628943393,q3
stress,9351809f602f5d3d9554,546630,coupled_full_random,enhanced_v12_benchmark_v2,0.46812018752098083,1.462407112121582,0.02231527306139469,1.167771816253662,0.00806736946105957,1.0800984027857357,0.1147915187366303,0.02701728740172816,8.095973773823935,2.8735567828943784,75.01850665446995,25.808644584913548,1.4462303004497719,167.96314951971647,-90.13146476560883,q4_farthest
stress,b3df56ec342d85b947b9,5092,coupled_full_random,parent_cached_dataset,0.605208694934845,1.3921436071395874,0.02230767533183098,3.5722999572753906,0.03594040870666504,1.1294942322582664,0.07611048794739197,0.2191399098330582,5.034357262163697,4.48506260116697,71.62174105671697,80.22197508278684,0.4974262686425746,-131.66792835385945,171.59615331959833,q4_farthest
stress,6a23b422d324dcf21c82,514745,coupled_full_random,enhanced_v12_benchmark_v2,0.491466760635376,1.4385433197021484,0.02230653539299965,5.919891357421875,0.025812745094299316,1.1139498961884557,0.10481299212017317,0.25267492581317796,5.744698999879786,2.082027253864201,50.325037269888,35.293848470195684,1.7453913702777093,-31.167492439465434,151.0597617716815,q4_farthest
