run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_plateau_clip_mse_20260610_070127_utc,D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_plateau_clip_mse,enhanced,grouped_heads,66,320,0.075,0.0006,7,0,False,mse,1.0,plateau,5875,0.0348227396607399,0.4929124116897583,1.6409835815429688,0.02179555781185627,0.015657778829336166,0.016232166439294815,0.05859598682691844,False,64fbc87578287c5929311081151240bfbc556b67a0b28b36b3b69202437e9207,enhanced_v3_targeted25k,25000,0.029340136051177978,5.013960838317871,0.0910184234380722,0.9434727430343628,9.696785926818848,5.036133289337158,0.9150729775428772,4.1084723472595215,2.2807018756866455,0.9654555916786194,321,10.447769165039062,-8.2609281539917,0.6904635802860525,5.97135591506958,21.60125732421875
