epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.046657181204153,1.4069359302520752,1.046657181204153,1.4069359302520752,1.2427632808685303,1.1930434703826904,1.2462022304534912,1.0429423701035059,0.6091476550063627,0.7516226768493652,0.6091476550063627,0.7516226768493652,0.0,0.0001792627950575207,0.6093269178014202,0.6093269178014202,0.7261632001716849,0.0006
10,0.1108158471295559,0.19822371006011963,0.1108158471295559,0.19822371006011963,0.10956089198589325,0.13615313172340393,0.15690191090106964,0.10995789192296115,0.10332945643970183,0.18868683278560638,0.10332945643970183,0.18868683278560638,0.0,0.002031803540271621,0.10536125997997345,0.10536125997997345,0.14411377474124845,0.0006
20,0.06065258297951162,0.11660278588533401,0.06065258297951162,0.11660278588533401,0.064483642578125,0.07984927296638489,0.08975545316934586,0.06011079447154543,0.06312255081225905,0.12115594744682312,0.06312255081225905,0.12115594744682312,0.0,0.0019321460555970775,0.06505469686785613,0.06505469686785613,0.09873074180402842,0.0006
30,0.041561039261153426,0.08270683139562607,0.041561039261153426,0.08270683139562607,0.04576530307531357,0.05567529797554016,0.06337834149599075,0.04115488144753921,0.046691415829344086,0.09281491488218307,0.046691415829344086,0.09281491488218307,0.0,0.0017474679379132685,0.04843888376725736,0.04843888376725736,0.07972359721217656,0.0006
40,0.03171593587050855,0.06384696811437607,0.03171593587050855,0.06384696811437607,0.03636925294995308,0.04318855330348015,0.04955220967531204,0.03138388942641936,0.03761448185512724,0.07587731629610062,0.03761448185512724,0.07587731629610062,0.0,0.0015959798052605158,0.03921046166038775,0.03921046166038775,0.06817943347225348,0.0006
50,0.02625768301276439,0.052938226610422134,0.02625768301276439,0.052938226610422134,0.03078118897974491,0.03607766330242157,0.041312482208013535,0.025977418069697684,0.032219742471367725,0.06515108793973923,0.032219742471367725,0.06515108793973923,0.0,0.0014485790804560504,0.033668321551823775,0.033668321551823775,0.06039357773146988,0.0006
60,0.02256697960027179,0.04594502970576286,0.02256697960027179,0.04594502970576286,0.027309555560350418,0.031092725694179535,0.03575211763381958,0.02232152081718246,0.028468879163738987,0.05801163241267204,0.028468879163738987,0.05801163241267204,0.0,0.001327849024847376,0.029796728188586363,0.029796728188586363,0.05475937693532195,0.0006
70,0.019641751383922688,0.04054123908281326,0.019641751383922688,0.04054123908281326,0.0244038924574852,0.027468189597129822,0.031198451295495033,0.01942660791599377,0.025412150739086394,0.05222553759813309,0.025412150739086394,0.05222553759813309,0.0,0.001218958470107713,0.026631109209194107,0.026631109209194107,0.050252305646108,0.0006
80,0.017339808834147367,0.03584456443786621,0.017339808834147367,0.03584456443786621,0.02190941944718361,0.02430739253759384,0.027673130854964256,0.01714744032434013,0.02296911854407073,0.04751228913664818,0.02296911854407073,0.04751228913664818,0.0,0.00112775657311821,0.02409687511718894,0.02409687511718894,0.0465994020013592,0.0006
90,0.01544327697988769,0.03203959763050079,0.01544327697988769,0.03203959763050079,0.02004183828830719,0.021729206666350365,0.024694114923477173,0.01527106021037159,0.020951194989253737,0.04341574013233185,0.020951194989253737,0.04341574013233185,0.0,0.0010547070787647688,0.022005902068018505,0.022005902068018505,0.04351967497537106,0.0006
