run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,eval_batch_size,predict_batch_size,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_v11gap500k_d66_seed23_20260614_214818_utc,D66_grouped_width320_lr6e-4_dropout0.075_v11gap500k_d66_seed23,enhanced,grouped_heads,66,320,0.075,0.0006,23,65536,True,65536,65536,smooth_l1,1.0,plateau,1970,0.004823755007237196,0.3522040545940399,1.0706286430358887,0.010711723007261753,0.00883734691888094,0.007697608321905136,0.02710163498727175,False,eadcf801db40100a445da1dc1075a8058d54b06800720749738f1bd779e2c552,enhanced_v9_gap250k,483554,0.014031273685395718,2.4614298343658447,0.0497998483479023,0.9735044240951538,3.7713518142700195,2.4056408405303955,0.9752217531204224,1.7670190334320068,1.0987972021102905,0.9815419316291809,281,4.318438529968262,-3.044936180114746,0.8576405508232647,2.2342350482940674,7.9428863525390625
