epoch,train_loss,validation_loss,train_weighted_mse,validation_weighted_mse,blind_weighted_mse,stress_weighted_mse,train_parent_weighted_mse,train_training_only_weighted_mse,train_component_loss,validation_component_loss,train_component_smoothl1,validation_component_smoothl1,train_s3_magnitude_loss,train_residual_penalty,train_total_objective,train_total_objective_loss,train_epoch_objective_loss,learning_rate
1,1.7783185243606567,1.9754916429519653,1.7783185243606567,1.9754916429519653,1.937537431716919,1.8651673793792725,1.8676486015319824,1.774875283241272,0.901538610458374,0.9918962717056274,0.901538610458374,0.9918962717056274,0.0,2.5131663505817414e-07,0.9015388617750091,0.9015388617750091,0.9155648350715637,0.0006
25,0.6563354730606079,0.8758538961410522,0.6563354730606079,0.8758538961410522,0.702074408531189,0.813675582408905,0.7522851824760437,0.652637243270874,0.41118863224983215,0.5391654372215271,0.41118863224983215,0.5391654372215271,0.0,0.0013753075618296862,0.41256393981166184,0.41256393981166184,0.43492960929870605,0.0006
50,0.26194778084754944,0.3693966567516327,0.26194778084754944,0.3693966567516327,0.2957201302051544,0.35683324933052063,0.3026410937309265,0.2603793144226074,0.20095688104629517,0.29064446687698364,0.20095688104629517,0.29064446687698364,0.0,0.0021701864898204803,0.20312706753611565,0.20312706753611565,0.24153506755828857,0.0006
75,0.1314869225025177,0.2098364233970642,0.1314869225025177,0.2098364233970642,0.11867404729127884,0.15569758415222168,0.16770513355731964,0.13009095191955566,0.12155050784349442,0.19644206762313843,0.12155050784349442,0.19644206762313843,0.0,0.0026045485865324736,0.12415505643002689,0.12415505643002689,0.16826240718364716,0.0006
100,0.09945452213287354,0.16333512961864471,0.09945452213287354,0.16333512961864471,0.09113946557044983,0.11940710246562958,0.12827983498573303,0.09834349155426025,0.09589806199073792,0.15873852372169495,0.09589806199073792,0.15873852372169495,0.0,0.0026009948924183846,0.0984990568831563,0.0984990568831563,0.14007453620433807,0.0006
125,0.08172034472227097,0.13611280918121338,0.08172034472227097,0.13611280918121338,0.0771665871143341,0.09981097280979156,0.106510691344738,0.08076484501361847,0.08114533126354218,0.13545507192611694,0.08114533126354218,0.13545507192611694,0.0,0.002551463432610035,0.08369679469615221,0.08369679469615221,0.12422524392604828,0.0006
150,0.07003730535507202,0.11893048882484436,0.07003730535507202,0.11893048882484436,0.06691697239875793,0.08748025447130203,0.09263219684362411,0.06916642189025879,0.07113725692033768,0.120632104575634,0.07113725692033768,0.120632104575634,0.0,0.00248598656617105,0.07362324348650873,0.07362324348650873,0.11307463049888611,0.0006
175,0.0610198974609375,0.10605429112911224,0.0610198974609375,0.10605429112911224,0.05904904752969742,0.07788059115409851,0.08196926862001419,0.06021243333816528,0.0634399801492691,0.1094440147280693,0.0634399801492691,0.1094440147280693,0.0,0.0024097140412777662,0.06584969419054687,0.06584969419054687,0.10431575775146484,0.0006
200,0.053469642996788025,0.09554895013570786,0.053469642996788025,0.09554895013570786,0.05305802822113037,0.06978631764650345,0.07342749834060669,0.05270040035247803,0.05707450211048126,0.10069558024406433,0.05707450211048126,0.10069558024406433,0.0,0.0023384816013276577,0.05941298371180892,0.05941298371180892,0.09702540934085846,0.0006
225,0.04749434068799019,0.08690975606441498,0.04749434068799019,0.08690975606441498,0.048451513051986694,0.06312782317399979,0.06653816252946854,0.04676032066345215,0.05187329649925232,0.09349381178617477,0.05187329649925232,0.09349381178617477,0.0,0.002260240726172924,0.05413353722542524,0.05413353722542524,0.09101122617721558,0.0006
