run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_v9gap250k_d66_seed7_20260614_073553_utc,D66_grouped_width320_lr6e-4_dropout0.075_v9gap250k_d66_seed7,enhanced,grouped_heads,66,320,0.075,0.0006,7,0,False,smooth_l1,1.0,plateau,5875,0.0068046399392187595,0.3917553722858429,1.1164029836654663,0.011992459185421467,0.00967630185186863,0.008781693875789642,0.030686231323947703,False,e6746ba1d2900bd64f3704ae9187a697ef6f759aa4ca477edee027f127f3738e,enhanced_v9_gap250k,233554,0.01557472012937069,2.798274278640747,0.055170170962810516,0.9698243141174316,4.467762470245361,2.6223580837249756,0.9664870500564575,2.092498779296875,1.2369794845581055,0.9801998734474182,289,4.655549049377441,-3.0027852058410645,0.851424153658204,2.3150243759155273,8.064441680908203
