epoch,train_loss,validation_loss,train_s3_magnitude_loss
1625,0.0048209247179329395,0.042567458003759384,0.0001888949191197753
1650,0.004741982091218233,0.04270743578672409,0.00018175510922446847
1675,0.004676935262978077,0.0425315760076046,0.0001790483365766704
1700,0.004584700334817171,0.04215428978204727,0.0001737839775159955
1725,0.004547320771962404,0.04197048768401146,0.00017505980213172734
1750,0.004461172968149185,0.042031820863485336,0.00016801034507807344
1775,0.0044157905504107475,0.041798271238803864,0.00016752271039877087
1800,0.004347749054431915,0.041722238063812256,0.0001654337829677388
1825,0.004262945614755154,0.0415053628385067,0.00016044091898947954
1850,0.004219050519168377,0.04147999361157417,0.00015701130905654281
1875,0.00413335720077157,0.04121503606438637,0.00015885212633293122
1900,0.004099849611520767,0.04128032177686691,0.00015853598597459495
1925,0.0040223365649580956,0.041408970952034,0.00015226272807922214
1950,0.0039230817928910255,0.04104330390691757,0.000148235892993398
1975,0.0039135972037911415,0.041105806827545166,0.0001449912233510986
2000,0.0038706432096660137,0.04078461974859238,0.0001519636280136183
2025,0.003815867705270648,0.04063161090016365,0.00014301500050351024
2050,0.003792731324210763,0.04059084504842758,0.00014380108041223139
2075,0.003740111365914345,0.04079621285200119,0.0001456257450627163
2100,0.0036474058870226145,0.04017152637243271,0.00013708218466490507
2125,0.00360686844214797,0.04035761579871178,0.00013516256876755506
2150,0.0035738323349505663,0.04030652716755867,0.00013252251665107906
2175,0.0035197006072849035,0.040189389139413834,0.00013286381727084517
2200,0.003513353643938899,0.04039819911122322,0.00013258896069601178
2225,0.003437870414927602,0.040162596851587296,0.00012840196723118424
2250,0.0034311870113015175,0.039938632398843765,0.00013062299694865942
2275,0.003370000049471855,0.040207866579294205,0.00012983058695681393
2300,0.0033676614984869957,0.04006155952811241,0.00012762079131789505
2325,0.003308299696072936,0.03959263861179352,0.00012843639706261456
2350,0.003256375901401043,0.03972149267792702,0.00012326987052801996
2375,0.003214992815628648,0.03985927626490593,0.00012329006858635694
2400,0.0032046737615019083,0.039626166224479675,0.00012095965939806774
2425,0.0031809990759938955,0.039826899766922,0.0001202907005790621
2450,0.003215300850570202,0.039443694055080414,0.0001230463240062818
2475,0.0031004040502011776,0.03934219479560852,0.00011969652405241504
2500,0.0030807582661509514,0.039036788046360016,0.00011480601824587211
2525,0.0030258637852966785,0.03920181840658188,0.0001179459723061882
2550,0.00302315060980618,0.039230410009622574,0.00011950609041377902
2575,0.002980494638904929,0.03915049880743027,0.00011280495527898893
2600,0.002955143805593252,0.03891859948635101,0.00011787006224039942
2625,0.002936339471489191,0.03874741122126579,0.0001135845814133063
2650,0.002896798774600029,0.03868437185883522,0.00011171299411216751
2675,0.002875720616430044,0.03874097391963005,0.00011461862595751882
2700,0.0028466975782066584,0.038865819573402405,0.000111896893940866
2725,0.0028595556505024433,0.038759976625442505,0.00011385104880901054
2750,0.002802046714350581,0.03830944374203682,0.00011694468412315473
2775,0.002744650701060891,0.03859109804034233,0.00010626016592141241
2800,0.002742320066317916,0.038617320358753204,0.00010810412641149014
2825,0.002725018421187997,0.03840325400233269,0.00010465426021255553
2850,0.0027136143762618303,0.03839484602212906,0.00011166585318278521
2875,0.0026573084760457277,0.03814161568880081,0.00010408528032712638
2900,0.002648714929819107,0.03846859931945801,0.00010365201160311699
2925,0.0026281066238880157,0.03797376900911331,0.00010597382788546383
2950,0.0026171694044023752,0.037957653403282166,0.00010264908632962033
2975,0.002603506203740835,0.03822667524218559,0.00010581464448478073
3000,0.0025655636563897133,0.03803873807191849,0.00010120272054336965
3025,0.002574338810518384,0.03829021006822586,0.00010124679829459637
3050,0.0025375147815793753,0.03777506947517395,0.00010457111784489825
3075,0.002500526374205947,0.03810848295688629,9.826543100643903e-05
3100,0.004347128793597221,0.03953079879283905,0.00011800462380051613
3125,0.0029116228688508272,0.038169097155332565,0.00011055144568672404
3150,0.002568218857049942,0.03782879561185837,0.00010066298273159191
3175,0.0024707894772291183,0.03787001967430115,9.845489694271237e-05
3200,0.0024503108579665422,0.037592191249132156,9.683331882115453e-05
3225,0.0024487364571541548,0.037656739354133606,9.969472739612684e-05
3250,0.0023861334193497896,0.037441838532686234,9.254862379748374e-05
3275,0.002350875874981284,0.037514545023441315,9.402906289324164e-05
3300,0.0023530025500804186,0.03751559928059578,9.418999252375215e-05
3325,0.0023713666014373302,0.037517644464969635,9.478672291152179e-05
3350,0.002315560821443796,0.03752768784761429,8.938126848079264e-05
3375,0.0022972847800701857,0.03719480708241463,8.953802171163261e-05
3400,0.0022931485436856747,0.03722205385565758,9.205950482282788e-05
3425,0.002274653408676386,0.03710460290312767,9.329096792498603e-05
3450,0.002266651950776577,0.03735029697418213,9.334964852314442e-05
3475,0.0022540779318660498,0.03724551200866699,9.432438673684373e-05
3500,0.002237640554085374,0.037150342017412186,8.905951835913584e-05
3525,0.0022204795386642218,0.03715135529637337,8.964772860053927e-05
3550,0.002222225535660982,0.03702288493514061,9.253503230866045e-05
3575,0.0022070000413805246,0.03696459159255028,8.884254202712327e-05
3600,0.002171462634578347,0.036776695400476456,8.594071550760418e-05
3625,0.0021727397106587887,0.036986563354730606,8.948546746978536e-05
3650,0.00214010919444263,0.03694875165820122,8.901058754418045e-05
3675,0.0021442798897624016,0.03692789375782013,8.491827611578628e-05
3700,0.002148058731108904,0.0365411639213562,9.20948077691719e-05
3725,0.0020870554726570845,0.03679836168885231,8.444507693639025e-05
3750,0.0021214294247329235,0.03686143830418587,9.077368304133415e-05
3775,0.0020727708470076323,0.036750972270965576,8.06450261734426e-05
3800,0.0020669023506343365,0.03654130920767784,8.455717761535197e-05
3825,0.002073032548651099,0.03682839870452881,8.912353951018304e-05
3850,0.002062468323856592,0.036737628281116486,8.27128897071816e-05
3875,0.0020663763862103224,0.03660593181848526,8.988978515844792e-05
3900,0.0020520619582384825,0.03634912893176079,8.70056392159313e-05
3925,0.002064211294054985,0.036320023238658905,9.403954754816368e-05
3950,0.002025666180998087,0.036500632762908936,8.850585436448455e-05
3975,0.0020242321770638227,0.03654921054840088,8.742399222683161e-05
4000,0.0019961462821811438,0.03646135702729225,8.377537596970797e-05
4025,0.0019878495950251818,0.036390773952007294,8.405561675317585e-05
4050,0.002002668334171176,0.036371320486068726,8.73538083396852e-05
4075,0.0019825033377856016,0.03634905815124512,8.350245479959995e-05
4100,0.001956673339009285,0.03623243793845177,8.346025424543768e-05
4125,0.0019684089347720146,0.03656751289963722,8.356531179742888e-05
4150,0.001931641949340701,0.03629973903298378,8.086216257652268e-05
4175,0.0019368460634723306,0.03632321581244469,8.082036947598681e-05
4200,0.001967300893738866,0.03647173196077347,8.366973634110764e-05
4225,0.001899047289043665,0.03616267442703247,7.934011955512688e-05
4250,0.0019124249229207635,0.036525797098875046,8.29873897600919e-05
4275,0.001946791773661971,0.036328986287117004,8.253146370407194e-05
4300,0.0019000648753717542,0.03641271963715553,8.546843309886754e-05
4325,0.0018797923112288117,0.03624339774250984,8.417279605055228e-05
4350,0.0018622367642819881,0.03620871528983116,7.460734195774421e-05
4375,0.0018764047417789698,0.0361432246863842,8.186275226762518e-05
4400,0.0018779186066240072,0.03610484302043915,8.008725853869691e-05
4425,0.0018777749501168728,0.03577936440706253,7.992968312464654e-05
4450,0.0018709248397499323,0.03595852106809616,8.389459981117398e-05
4475,0.0018432720098644495,0.036059245467185974,7.96670065028593e-05
4500,0.0018295668996870518,0.0361047238111496,8.079626422841102e-05
4525,0.0018314867047592998,0.03590484708547592,7.928164268378168e-05
4550,0.0018193797441199422,0.03603227436542511,7.987628487171605e-05
4575,0.001796830678358674,0.03623476251959801,7.488708797609434e-05
4600,0.0017927648732438684,0.0361088365316391,7.753926183795556e-05
4625,0.0017963021527975798,0.03589927405118942,7.754900434520096e-05
4650,0.0018286855192855,0.036148738116025925,8.439944213023409e-05
4675,0.0017957619857043028,0.0358755961060524,7.91550992289558e-05
4700,0.001794269890524447,0.03615817800164223,7.796196587150916e-05
4725,0.0017777376342564821,0.035993486642837524,7.515706965932623e-05
4750,0.0017838336061686277,0.03593740612268448,8.215703564928845e-05
4775,0.0017631625523790717,0.03605789318680763,7.620608084835112e-05
4800,0.0017510621109977365,0.035985469818115234,7.890464621596038e-05
4825,0.001764853484928608,0.035856738686561584,8.026356954360381e-05
4850,0.0017465825658291578,0.03585187345743179,7.790664676576853e-05
4875,0.0017310719704255462,0.035765744745731354,7.586209540022537e-05
4900,0.0017352575669065118,0.03597106412053108,7.693316729273647e-05
4925,0.0017517778323963284,0.035608921200037,7.933460437925532e-05
4950,0.0017049898160621524,0.035848017781972885,7.685826130909845e-05
4975,0.0017105652950704098,0.03582065552473068,7.62700947234407e-05
5000,0.0017224744660779834,0.03587581217288971,8.066138252615929e-05
5025,0.0017232992686331272,0.035531170666217804,7.536210614489391e-05
5050,0.0017165296012535691,0.03571241348981857,7.501591608161107e-05
5075,0.0016918160254135728,0.035624489188194275,7.83957148087211e-05
5100,0.0016835645074024796,0.03554125875234604,7.704970630584285e-05
5125,0.0016932744765654206,0.03573299199342728,7.708978955633938e-05
5150,0.0016794182593002915,0.03558102995157242,7.533266034442931e-05
5175,0.0016884388169273734,0.03566669672727585,7.189746975200251e-05
5200,0.0016466433880850673,0.03547822684049606,7.122143142623827e-05
5225,0.0016541914083063602,0.03559129312634468,7.299327262444422e-05
5250,0.0016578722279518843,0.03562501072883606,7.551684393547475e-05
5275,0.0016575776971876621,0.03552411124110222,7.500790525227785e-05
5300,0.0016622953116893768,0.0356207937002182,7.321742305066437e-05
5325,0.0016347015043720603,0.03555519878864288,7.011894922470674e-05
5350,0.001628106809221208,0.03545023873448372,6.879209831822664e-05
5375,0.0016305400058627129,0.03568402677774429,7.378170266747475e-05
5400,0.0016405711648985744,0.03564590960741043,7.507533155148849e-05
5425,0.0016541779041290283,0.03568001836538315,8.250057726399973e-05
5450,0.001603093114681542,0.03563595935702324,7.067120168358088e-05
5475,0.0016218035016208887,0.03556600585579872,7.337582064792514e-05
5500,0.0016241223784163594,0.03561604768037796,7.463293877663091e-05
5525,0.001584907528012991,0.035492412745952606,7.015123264864087e-05
5550,0.0015708861174061894,0.03559647873044014,6.820356065873057e-05
5575,0.0015856982208788395,0.03568768873810768,7.142804679460824e-05
5600,0.001560190343298018,0.03572146221995354,6.868423952255398e-05
5625,0.0015816491795703769,0.035760119557380676,7.304859173018485e-05
5650,0.0015770571772009134,0.03565423935651779,6.828748155385256e-05
5675,0.0015750578604638577,0.03558967262506485,7.159227243391797e-05
5700,0.0015537010040134192,0.035481441766023636,7.495003956137225e-05
5725,0.0015824228757992387,0.03529219329357147,7.399669993901625e-05
5750,0.0015633166767656803,0.0357932411134243,7.017581083346158e-05
5775,0.0015483316965401173,0.03556343913078308,7.107713463483378e-05
5800,0.0015502942260354757,0.03535788133740425,7.058704068185762e-05
5825,0.001541359000839293,0.035519588738679886,7.079578790580854e-05
5850,0.0015427670441567898,0.03534121438860893,7.058864866849035e-05
5875,0.0015265661058947444,0.03560754284262657,6.944872438907623e-05
5900,0.001575026079080999,0.035519786179065704,6.739614764228463e-05
5925,0.001561880111694336,0.03546828776597977,7.315468974411488e-05
5950,0.0015515410341322422,0.0353228934109211,7.385579374385998e-05
5975,0.0015053923707455397,0.03505223989486694,6.796440720790997e-05
6000,0.0015543642221018672,0.03546125441789627,6.92273533786647e-05
