epoch,train_loss,validation_loss,train_s3_magnitude_loss,train_total_objective_loss,learning_rate
1,1.7573790550231934,1.9701193571090698,0.0,1.79228675365448,0.0006
25,0.5280992388725281,0.7136986255645752,0.0,0.5829183459281921,0.0006
50,0.187611922621727,0.29180628061294556,0.0,0.2414865493774414,0.0006
75,0.13685476779937744,0.22255052626132965,0.0,0.184357687830925,0.0006
100,0.11076077073812485,0.18513435125350952,0.0,0.15604200959205627,0.0006
125,0.0893750935792923,0.15343275666236877,0.0,0.13423782587051392,0.0006
150,0.07369527220726013,0.13244712352752686,0.0,0.11943890154361725,0.0006
175,0.06285544484853745,0.11820246279239655,0.0,0.1077517569065094,0.0006
200,0.05514852702617645,0.10825139284133911,0.0,0.09847758710384369,0.0006
225,0.04900074750185013,0.10010922700166702,0.0,0.09167395532131195,0.0006
250,0.04421437531709671,0.09366849064826965,0.0,0.08563785254955292,0.0006
275,0.04010654240846634,0.08839511126279831,0.0,0.08056465536355972,0.0006
300,0.03647908568382263,0.08366507291793823,0.0,0.07663396745920181,0.0006
325,0.03345600143074989,0.08014584332704544,0.0,0.07280795276165009,0.0006
350,0.030813632532954216,0.07679714262485504,0.0,0.06911218166351318,0.0006
375,0.028450896963477135,0.07384238392114639,0.0,0.06631260365247726,0.0006
400,0.026536550372838974,0.07106469571590424,0.0,0.06303958594799042,0.0006
425,0.02458011731505394,0.06932060420513153,0.0,0.06170448288321495,0.0006
450,0.023068411275744438,0.06760825216770172,0.0,0.05891648679971695,0.0006
475,0.021804876625537872,0.06611941009759903,0.0,0.057301606982946396,0.0006
500,0.020441003143787384,0.06423735618591309,0.0,0.055307164788246155,0.0006
525,0.0192740336060524,0.06315971165895462,0.0,0.05362565070390701,0.0006
550,0.018191736191511154,0.06181463599205017,0.0,0.052458781749010086,0.0006
575,0.01737396791577339,0.060365866869688034,0.0,0.05048215016722679,0.0006
600,0.01660257950425148,0.059856515377759933,0.0,0.04885949194431305,0.0006
625,0.015718327835202217,0.05838998779654503,0.0,0.0474918968975544,0.0006
650,0.015447891317307949,0.058038126677274704,0.0,0.046610526740550995,0.0006
675,0.01435890793800354,0.056904736906290054,0.0,0.04512301832437515,0.0006
700,0.013836335390806198,0.056224141269922256,0.0,0.04453971982002258,0.0006
725,0.013209129683673382,0.05568030849099159,0.0,0.04331328719854355,0.0006
750,0.012713303789496422,0.054931700229644775,0.0,0.04220648482441902,0.0006
775,0.012258724309504032,0.054354988038539886,0.0,0.041342150419950485,0.0006
800,0.011842625215649605,0.0537131167948246,0.0,0.04037602245807648,0.0006
825,0.011376023292541504,0.0532250739634037,0.0,0.03912142664194107,0.0006
850,0.011088271625339985,0.05264425650238991,0.0,0.0390608087182045,0.0006
875,0.010699495673179626,0.051856108009815216,0.0,0.03806692734360695,0.0006
900,0.010371443815529346,0.051661182194948196,0.0,0.0373811312019825,0.0006
925,0.010025876574218273,0.051197540014982224,0.0,0.03646121174097061,0.0006
950,0.009723257273435593,0.05096422880887985,0.0,0.03596210479736328,0.0006
975,0.009421266615390778,0.05081167444586754,0.0,0.0351029597222805,0.0006
1000,0.009115654975175858,0.049850404262542725,0.0,0.03495365008711815,0.0006
1025,0.008881778456270695,0.04999317601323128,0.0,0.03451836481690407,0.0006
1050,0.008810819126665592,0.049526363611221313,0.0,0.033759038895368576,0.0006
1075,0.008402664214372635,0.04887126386165619,0.0,0.03290357068181038,0.0006
1100,0.008206810802221298,0.049037300050258636,0.0,0.032387860119342804,0.0006
1125,0.00795606430619955,0.048433948308229446,0.0,0.031953755766153336,0.0006
1150,0.007735331077128649,0.048123594373464584,0.0,0.031420983374118805,0.0006
1175,0.007591552101075649,0.048038795590400696,0.0,0.03105352446436882,0.0006
1200,0.0074953059665858746,0.04759658873081207,0.0,0.030674904584884644,0.0006
1225,0.007238031830638647,0.04710519686341286,0.0,0.02992819994688034,0.0006
1250,0.0070527722127735615,0.046800170093774796,0.0,0.029487986117601395,0.0006
1275,0.006914291996508837,0.04717160761356354,0.0,0.029189126566052437,0.0006
1300,0.006759338080883026,0.046425532549619675,0.0,0.028756169602274895,0.0006
1325,0.006593816913664341,0.04652120918035507,0.0,0.028711063787341118,0.0006
1350,0.006481121759861708,0.04618067294359207,0.0,0.027940912172198296,0.0006
1375,0.0063067832961678505,0.045857857912778854,0.0,0.027769606560468674,0.0006
1400,0.006173614878207445,0.04542502388358116,0.0,0.027144737541675568,0.0006
1425,0.006045861169695854,0.04523641988635063,0.0,0.027011148631572723,0.0006
1450,0.005929055158048868,0.04549930989742279,0.0,0.026430968195199966,0.0006
1475,0.0058412752114236355,0.04543709009885788,0.0,0.026179557666182518,0.0006
1500,0.005686150398105383,0.045004330575466156,0.0,0.02603057213127613,0.0006
1525,0.005566220264881849,0.045067768543958664,0.0,0.02615138702094555,0.0006
1550,0.005529613234102726,0.04457714408636093,0.0,0.025387130677700043,0.0006
1575,0.005354487337172031,0.044443536549806595,0.0,0.0251785721629858,0.0006
1600,0.00537559250369668,0.044126980006694794,0.0,0.025120705366134644,0.0006
1625,0.005210542120039463,0.04424072802066803,0.0,0.024490997195243835,0.0006
1650,0.0050950790755450726,0.044087965041399,0.0,0.024181611835956573,0.0006
1675,0.00502237631008029,0.04402603209018707,0.0,0.024094687774777412,0.0006
1700,0.0049119978211820126,0.04364233464002609,0.0,0.02364194393157959,0.0006
1725,0.004869003780186176,0.043597035109996796,0.0,0.023349307477474213,0.0006
1750,0.004757332149893045,0.043125856667757034,0.0,0.023047421127557755,0.0006
1775,0.0046464246697723866,0.04333200305700302,0.0,0.022967536002397537,0.0006
1800,0.0046025789342820644,0.043058253824710846,0.0,0.022887108847498894,0.0006
1825,0.0045286123640835285,0.04287676513195038,0.0,0.02238759770989418,0.0006
1850,0.004453121218830347,0.04290253296494484,0.0,0.022413132712244987,0.0006
1875,0.004415143746882677,0.042796023190021515,0.0,0.022088738158345222,0.0006
1900,0.004330465104430914,0.042862970381975174,0.0,0.021891936659812927,0.0006
1925,0.004267440177500248,0.04241860285401344,0.0,0.021532990038394928,0.0006
1950,0.004202686715871096,0.04275030270218849,0.0,0.021554920822381973,0.0006
1975,0.004151741974055767,0.04214106872677803,0.0,0.021186193451285362,0.0006
2000,0.004082224331796169,0.041835520416498184,0.0,0.020915955305099487,0.0006
2025,0.005243181250989437,0.04282751679420471,0.0,0.021558323875069618,0.0006
2050,0.00401721429079771,0.042065076529979706,0.0,0.020615193992853165,0.0006
2075,0.003938361536711454,0.041848063468933105,0.0,0.02026355266571045,0.0006
2100,0.003872399451211095,0.0419321283698082,0.0,0.020183559507131577,0.0006
