run_name,candidate_id,family,architecture,input_dim,hidden_dim,dropout,learning_rate,torch_seed,batch_size,shuffle_batches,component_loss_kind,grad_clip_norm,lr_scheduler,best_epoch,best_validation_weighted_mse_scaled,overall_mae,overall_rmse,validation_normalized_mae,blind_normalized_mae,stress_normalized_mae,selection_weighted_score,selection_rejected,source_csv_sha256,dataset_version,training_only_new_rows,true_hard_target_normalized_mae,B2_mean_abs_angle_error_deg,B2_magnitude_mae,B2_mean_cosine_similarity,S3_mean_abs_angle_error_deg,S3_magnitude_mae,S3_mean_cosine_similarity,A3_mean_abs_angle_error_deg,A3_magnitude_mae,A3_mean_cosine_similarity,S3_high_bin_n,S3_high_magnitude_mae,S3_high_magnitude_bias,S3_high_magnitude_slope,S3_high_mean_abs_angle_error_deg,S3_high_p95_abs_angle_error_deg
D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_seeded_fullbatch_mse_20260610_065206_utc,D66_grouped_width320_lr6e-4_dropout0.075_targeted25k_seeded_fullbatch_mse,enhanced,grouped_heads,66,320,0.075,0.0006,7,0,False,mse,0.0,none,5875,0.03593504801392555,0.5162814259529114,1.674689531326294,0.022169383242726326,0.015796389430761337,0.016333919018507004,0.060030512121291124,False,64fbc87578287c5929311081151240bfbc556b67a0b28b36b3b69202437e9207,enhanced_v3_targeted25k,25000,0.029955491423606873,5.188474178314209,0.09198884665966034,0.9421116709709167,9.514615058898926,5.051791191101074,0.9081137180328369,4.168545246124268,2.3224258422851562,0.9602417945861816,321,10.619291305541992,-8.142820358276367,0.6677060964489826,6.352575302124023,24.495697021484375
